time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_A_value,acc_B_value,acc_C_value
7.376878,1.297255,3.287955,-9.431546,-3.035058,2.33024,-9.058486
7.410289,1.263136,3.696031,-9.525222,-3.006177,2.256167,-9.028109
7.443636,1.092842,3.45765,-9.54707,-3.040146,2.273825,-9.013893
7.47686,0.960259,3.598913,-9.236112,-2.983581,2.484671,-9.262449
7.510191,0.902796,3.565094,-9.012246,-2.609324,2.25048,-9.487662
7.543546,0.879302,3.252489,-9.170868,-2.261404,1.899268,-9.603935
7.576884,0.819594,3.121552,-9.280706,-3.360831,1.612253,-9.079586
7.610683,0.868677,3.991726,-8.833274,-4.164563,2.570267,-10.214777
7.643541,-0.106396,5.188869,-9.399522,-6.657465,2.576103,-13.854243
7.676879,0.899204,4.575632,-9.567721,-8.033731,-1.141027,-16.88586
7.709911,3.633181,-1.82714,-7.61937,-1.491342,-0.286417,-12.351828
7.743568,0.973128,8.001558,-10.913161,-25.335748,10.602053,-15.854221
7.776875,1.352473,6.178608,-13.036145,0.374856,-5.480224,-9.544975
7.810775,9.100685,22.327476,-56.410303,1.081619,-4.165012,-2.519239
7.843518,5.061822,-0.493672,-1.241139,-3.524989,-1.464705,-7.63613
7.876879,2.694172,-3.780579,-3.976761,-2.17087,-0.219227,-6.635767
7.910171,-0.867331,2.050707,-13.910659,-0.600966,2.50203,-6.351296
7.943546,0.044294,0.719483,-9.321409,-0.188251,4.558723,-7.839046
7.976883,-2.011351,2.136901,-8.828186,-3.362776,8.118579,-12.943217
8.010507,-2.846059,4.579224,-9.737117,-4.696245,6.771792,-11.746373
8.043543,-2.168177,5.746888,-10.269846,-7.407775,8.739747,-10.554616
8.07695,-0.654838,6.196714,-8.921862,-7.704517,7.160265,-13.377032
8.110189,-2.465816,13.333635,-16.682046,-6.104085,6.239063,-11.503353
8.143582,-2.654666,12.110304,-13.186237,-4.398754,6.411003,-10.614324
8.17705,-0.273248,10.825021,-10.399137,-3.414104,5.533946,-8.402003
8.210187,-2.05774,8.41966,-4.099917,-3.710696,5.879172,-6.381374
8.243545,-2.991063,8.421306,-5.395077,-3.710696,7.512226,-8.93548
8.276858,-3.352301,10.249943,-4.551091,-4.269912,8.926651,-5.040423
8.310172,-1.66807,12.372778,-0.05028,-4.800546,12.343149,-2.025567
8.343533,-0.879601,14.174778,5.618344,-5.627323,12.544868,-6.495402
8.376848,-4.353862,2.559792,-2.039484,-4.482405,-1.302043,-8.658939
8.410205,12.293018,12.692266,-16.820765,6.317177,-34.902571,9.054146
8.443582,-4.561865,8.682583,-24.631229,-12.956386,1.086109,-23.519232
8.476852,4.548248,5.202487,-10.022187,-7.385029,-4.414018,-10.409313
8.510209,-2.129269,1.738851,-7.809267,-3.916754,1.434477,-11.758943
8.543519,-0.487686,5.59904,-13.821023,-1.95703,1.383748,-10.566588
8.576855,1.419064,3.250544,-9.992707,-1.949399,0.912223,-9.298364
8.610343,1.472936,3.55387,-9.290283,-2.906814,0.410471,-9.35463
8.643707,1.455876,3.952968,-10.00393,-3.622556,-0.182564,-8.392874
8.676891,1.189811,3.303368,-9.262749,-2.181944,1.103916,-9.114303
8.710203,1.523515,3.328059,-9.152163,-4.343087,1.572298,-9.458931
8.743561,1.566163,3.624651,-9.504871,-2.875988,-0.021399,-9.528365
8.776877,1.39542,3.681067,-9.355527,-4.061459,2.084077,-9.022871
8.810281,1.291119,3.693338,-9.228331,-3.891914,1.704433,-8.997432
8.843542,1.410385,3.559257,-9.167576,-3.516609,2.225041,-9.021375
8.876881,1.199089,3.732843,-8.888941,-3.266706,1.904057,-9.105025
8.910333,1.309226,3.744665,-9.067165,-3.402432,1.642331,-9.045617
8.943535,1.114092,3.672687,-9.0528,-3.203855,2.697015,-8.954335
8.976876,1.025653,3.898199,-9.04846,-3.173179,2.112509,-9.201246
9.010337,0.832913,3.907776,-8.973339,-3.07606,2.33877,-9.026911
9.04354,1.028795,3.954315,-9.003268,-2.922676,2.298366,-9.129118
