time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_A_value,acc_B_value,acc_C_value
6.810175,-3.943391,-19.388937,-20.123684,0.805827,3.280323,-11.411921
6.844072,5.859719,8.052736,-16.467308,-8.974686,14.53871,-13.896892
6.876578,-1.789131,-1.214053,-7.436656,-1.076382,1.75202,-12.50596
6.910255,-5.589014,5.083969,-11.903797,2.913698,22.586059,-65.527749
6.943668,-0.528838,3.613728,-10.041491,-5.83832,17.395843,-34.19476
6.976714,1.16108,2.660801,-7.940953,-2.394287,-3.160609,-4.508443
7.010116,1.740347,4.780793,-9.0109,-5.877676,-5.3855,-8.230661
7.043454,0.145902,3.142801,-9.377525,-5.870343,4.337401,-7.386226
7.076661,0.377549,3.472914,-9.075994,-3.50389,5.585124,-13.404417
7.110113,0.63269,2.990165,-8.881159,-0.069584,7.517912,-11.86923
7.143984,-0.528389,4.021654,-9.278162,0.568045,12.292869,-15.108401
7.176674,0.314101,3.602355,-8.843898,1.008145,5.353027,-15.352768
7.210117,0.172239,3.643806,-9.142735,10.348109,27.209876,-11.13553
7.243129,0.17164,3.613129,-9.254219,7.940504,30.300901,8.334663
7.275871,0.144256,4.109644,-9.984926,-2.110115,48.007552,24.964334
7.309696,0.195733,4.309717,-10.415448,19.778608,4.452776,-80.023661
7.343591,0.229103,5.271921,-11.861448,5.331778,-9.60154,-19.588711
7.376521,1.492988,-5.202936,-14.021694,1.046303,-0.112831,-8.175293
7.410726,0.635234,9.694618,-16.009551,-0.197828,10.043137,0.180918
7.444614,1.62602,0.363483,-11.786178,-1.484757,0.6915,-11.930733
7.477277,9.187778,12.77427,-32.888826,-0.450575,4.795907,-13.330194
7.512806,22.023102,-0.852217,-16.758514,-0.70826,3.626597,-10.400634
7.543406,10.55312,-1.257001,-9.458931,-1.015327,3.782375,-11.008034
7.576861,9.947964,-1.358159,-3.347363,-1.253858,3.939351,-9.511605
7.61195,4.641924,0.269058,-6.52114,-0.487686,3.757235,-9.443966
7.643911,4.275598,6.074007,-10.71668,-0.726367,3.651737,-9.301506
7.676574,3.410063,6.615116,-13.025371,-0.905789,3.757534,-9.199749
7.712199,3.526037,6.947024,-12.029796,-0.888281,3.337038,-9.106671
7.743772,4.89078,13.375386,-15.511838,-0.641519,4.390674,-9.293575
7.776716,-6.909613,34.417728,-11.955125,-0.622365,3.825921,-9.09874
7.810755,-4.261532,35.370056,-3.249497,-0.667707,3.163901,-9.028558
7.842936,-10.622554,37.397718,39.131481,0.6285,1.009491,-9.138844
7.877791,7.549038,18.130291,-64.936958,0.167151,3.49955,-11.603015
7.909817,0.375005,-5.582879,-12.638245,2.289836,4.273952,-12.878721
7.943328,-0.615182,5.512846,-6.524283,0.094425,3.306361,-9.64344
7.976951,0.330861,5.298408,-8.507501,-4.495274,15.995335,-55.261045
8.010159,1.793471,2.581191,-8.28154,-2.606481,-0.351212,-11.272304
8.043836,0.830967,3.604001,-8.733761,-7.380689,-5.761104,-10.274335
8.077165,0.350913,3.324617,-9.130165,-7.56056,2.284449,-10.794793
8.111123,0.764675,3.425926,-8.959722,-2.476142,2.990614,-11.342038
8.143062,0.610843,3.453011,-9.059085,2.266791,4.775555,-11.341439
8.177117,0.480504,3.594723,-9.265742,3.169438,9.268286,-12.464958
8.211044,0.564603,3.591431,-9.168474,2.138697,8.123218,-6.472357
8.243711,0.605605,3.586792,-9.08632,1.519923,10.853753,-24.732687
8.276772,0.37321,3.73419,-9.284597,7.136322,20.308942,-6.436742
8.311247,0.401342,3.678074,-9.370192,4.541813,23.457579,-1.838214
8.343755,0.24317,4.816857,-9.742504,3.078455,32.549436,6.206142
8.376821,1.625721,4.78214,-10.306508,14.574774,42.946478,28.643755
8.409911,0.496216,2.77019,-10.982894,-11.469982,12.707679,-5.398369
8.443335,2.956645,-0.123755,-14.049527,6.698617,7.394756,-9.997047
8.479415,-5.700947,25.337095,-19.085312,-2.290884,3.357988,-3.433557
8.510141,3.297981,2.161892,-12.245582,-2.593312,12.045509,-4.213945
8.549118,5.805099,19.058526,-40.893676,-1.441511,4.128649,-11.631148
8.576814,26.33656,6.19417,-17.313539,-0.5239,3.376244,-10.021588
8.609868,12.936184,1.20687,-11.281731,-0.65798,3.70501,-8.974237
8.644053,9.805204,-0.097118,-2.205138,-0.675937,3.482042,-9.099638
8.676572,5.295565,-1.217046,-8.925154,-0.749412,3.534716,-9.420622
8.710048,2.096947,5.567466,-9.246438,-0.655436,3.388515,-9.238058
8.745476,1.076531,7.596325,-14.709752,-0.636282,3.635725,-9.156652
8.777443,2.33458,8.695153,-11.637582,-0.751806,3.418443,-8.78883
8.809965,-0.987643,5.337914,-14.348664,-0.596177,4.314805,-9.628925
8.844933,-1.473983,25.076866,-27.654615,-0.614284,3.693038,-9.348494
8.877798,-7.095919,28.908024,-6.240261,-0.523002,4.247914,-9.67696
8.91018,-1.989802,29.435366,-2.296421,-0.69569,3.267154,-8.790925
8.944112,-12.263389,35.595568,15.508546,1.048548,2.106224,-9.231174
8.977216,-2.382016,-10.572573,-50.114226,-0.245265,1.339454,-11.013422
9.009946,10.802874,-1.01847,-14.449074,-4.778099,6.882977,-8.59175
9.0453,-2.978194,2.42227,-11.356852,-0.976869,3.346765,-10.082942
9.07656,-4.563212,5.510751,-10.556562,4.496322,0.73325,-18.708511
9.109903,2.232373,4.162319,-10.608637,-4.356405,13.932806,-33.410332
9.144888,1.262388,4.310914,-10.05032,-2.588973,0.617576,-10.530973
9.178779,1.19849,3.736435,-9.319164,-2.247936,-3.857197,-9.990911
9.209948,0.370666,3.234981,-9.014491,-9.603186,6.280066,-13.58309
9.243425,0.156227,3.179015,-9.298214,-4.609751,6.379578,-11.103207
9.276091,0.74612,3.514514,-9.016736,-1.800504,6.520242,-9.35882
9.309814,0.504895,3.395249,-9.151564,0.520309,10.442234,-9.171915
9.343534,0.477062,3.920196,-9.278312,0.910877,11.36628,-18.036614
9.37625,0.489632,3.510324,-8.946104,2.962481,14.762726,-13.551516
9.409926,0.392364,3.531873,-9.06956,5.564922,23.24374,-1.984415
9.44526,0.641819,3.63797,-9.373784,-2.146628,26.593347,-1.612253
9.475646,-0.01257,4.66048,-9.902622,-4.971737,34.849298,-0.111484
9.50995,0.461798,4.70672,-10.183203,15.107653,1.383599,-25.166352
9.543705,0.115375,2.565479,-12.06601,7.751505,22.845091,9.33368
9.576334,-0.383984,-3.942044,-12.960725,1.829984,5.200691,-1.424601
9.611535,15.436867,18.573982,-22.408732,0.189897,7.551582,-20.305051
9.644149,-3.973918,-1.673457,-10.820083,-1.089101,1.03508,-9.725894
9.676755,5.653211,17.786561,-38.713528,-0.473919,3.029821,-10.220464
9.713773,27.348745,4.821645,-14.519556,-0.462546,3.43655,-8.856169
9.742855,12.902215,1.411881,-13.827607,-0.588097,3.52484,-9.569966
9.776585,9.43005,-1.645773,0.768865,-0.502052,3.475757,-9.56398
9.811607,1.665975,-2.765851,-5.633309,-0.710205,3.376693,-9.472249
9.843577,2.997498,3.778933,-9.682946,-0.687609,3.465431,-9.027061
9.876651,0.707063,7.079907,-11.92355,-0.411817,3.274936,-8.749324
9.911799,2.297767,5.581981,-12.224183,-0.612339,3.68391,-9.276516
9.943664,3.293342,6.413697,-14.278032,-1.018919,3.324168,-9.128818
9.976886,-2.533156,31.779673,-22.934128,-0.618325,3.895056,-9.625334
10.010177,-14.3126,33.634198,2.614412,-0.478857,4.124459,-9.633863
10.043119,-14.170439,40.564761,14.131981,-0.541109,4.225618,-9.745048
10.076458,16.870596,8.685277,-65.680833,-1.043909,-0.326521,-7.36797
10.110224,0.76273,-4.347577,-15.094334,-1.095536,6.041235,-13.053055
10.145421,-3.677775,2.778121,-18.09692,-5.09205,15.630355,-16.296117
10.176417,-2.961883,7.199023,-2.826306,2.935845,6.24041,-13.114708
10.209934,0.397751,2.524925,-6.34516,-7.805675,14.470323,-45.584234
10.243624,0.545598,3.238273,-8.791972,-7.873314,8.347682,-25.711801
10.276865,0.709756,3.610585,-9.27891,-0.622664,-4.39651,-7.617873
10.310268,0.476613,3.476505,-9.1574,-2.15426,-5.789087,-7.832162
10.343357,0.451024,3.223309,-9.121635,-3.555816,1.615396,-12.806144
10.377623,0.576125,3.540253,-9.307043,-1.206122,6.220957,-13.18085
10.410739,0.488435,3.444182,-9.21606,1.418914,5.294218,-10.36023
10.443839,0.447432,3.553571,-9.173711,2.684594,9.475242,-10.874254
10.477957,0.36902,3.279276,-9.211122,-0.694343,0.847578,-15.324036
10.509807,-0.263671,3.818439,-9.470752,3.533519,25.076417,-16.804753
10.543209,0.241224,3.285112,-9.565177,3.575269,26.16043,-3.505685
10.576838,0.31844,4.087347,-9.879128,-8.939071,30.253165,12.417222
10.609999,1.201334,4.120867,-10.275532,11.347125,36.68422,24.856591
10.643757,-0.554577,-0.539612,-11.451277,6.058893,11.44589,-15.597883
10.677244,3.930971,0.947539,-12.706632,6.421179,-0.094125,-10.101797
10.711772,-1.067253,1.590106,-14.608144,-2.769143,7.101156,-15.923656
10.743972,-0.384732,-1.217794,-12.107312,-0.58256,1.920368,-8.863352
10.777535,2.875988,20.090763,-38.921382,-0.675039,4.078369,-10.821579
10.810074,19.015728,10.728202,-12.092796,-0.301381,3.280772,-9.203939
10.844144,15.076377,0.977468,-7.657679,-0.425734,3.435353,-9.276815
10.878681,10.536659,1.656847,-1.04765,-0.559365,3.697079,-9.472099
10.909706,4.181323,-0.995874,-5.418571,-0.476014,3.422334,-9.327544
10.943463,1.235602,3.875603,-9.582835,-0.558019,3.351703,-9.116997
10.978156,-0.059558,7.442941,-12.82051,-0.676685,3.600559,-9.287141
11.009735,0.578669,6.058295,-13.362367,-0.443991,3.575269,-9.3461
11.043679,4.259437,9.329938,-19.24109,-0.693296,3.387318,-9.005064
11.080124,-4.894671,24.86153,-22.897167,-0.36064,4.439308,-10.095961
11.110552,-7.811511,34.853039,-2.587775,-0.495318,3.657723,-9.343406
11.143112,-8.133244,37.651213,3.96898,-0.068985,4.783935,-9.965771
11.176609,0.556073,2.918337,-43.378048,-0.388922,-4.099169,-3.929474
11.209905,-5.034288,11.543607,3.102248,0.968788,8.729571,-16.870746
11.244359,-1.760998,2.691628,-14.289854,-7.150539,18.111735,-15.05423
11.277383,0.237034,5.54038,-17.335986,2.789195,4.885393,-11.831819
11.310017,2.507567,3.209991,-11.975626,-1.002907,15.445397,-48.90107
11.344532,1.303839,3.824275,-10.271193,-2.961135,8.739447,-16.903817
11.377612,0.627453,3.430565,-8.913482,-1.517679,-2.45609,-10.338532
11.409946,0.535871,3.460942,-9.169222,-2.24659,-3.076509,-6.156909
11.444904,0.623113,3.435203,-9.205286,-5.024561,3.587241,-11.818351
11.476556,0.655735,3.446576,-9.027809,-0.179572,5.548461,-13.875343
11.509946,0.742079,3.612381,-9.049956,0.251849,7.24212,-13.669584
11.545042,0.596477,3.550728,-8.945506,1.105712,8.870684,-8.828784
11.576767,0.771709,3.387617,-8.918869,0.799393,7.067936,-12.712019
11.609981,0.357048,3.524091,-9.181792,2.572362,22.042855,-22.428036
11.645306,0.598273,3.558659,-9.241051,1.080871,21.250346,0.300184
11.676431,0.354803,3.991726,-9.713623,-1.712065,26.339852,3.77175
11.709797,0.591987,4.176235,-9.803259,0.257236,28.261268,15.042109
11.743873,1.660887,3.880242,-10.378936,-10.195024,3.310252,-57.061549
11.776462,1.213455,-0.274744,-12.173903,14.415105,2.728141,-19.730273
11.810558,4.309567,1.28259,-13.17681,1.773269,7.357495,-13.328398
11.843638,-9.187478,-0.584056,-15.786433,-1.404399,1.738252,-10.508227
11.878535,-1.613151,-1.003356,-11.004443,0.417953,6.434497,-11.994481
11.910186,9.513401,20.894046,-35.466127,0.893668,2.616507,-8.639187
11.943368,25.555125,1.411732,-14.975518,-0.081406,3.363375,-9.162488
11.9796,9.81538,0.391017,-3.660566,-0.42349,3.39046,-9.370192
12.009887,5.724591,-0.739984,-3.403479,-0.389521,3.251292,-8.791074
12.043475,1.091795,-0.148296,-8.545211,-0.47781,3.524241,-9.597799
12.0771,0.350314,5.191114,-11.077169,-0.664864,3.497156,-9.128968
12.110705,1.367138,8.337656,-14.380388,-0.367972,3.367715,-9.298962
12.144189,1.731668,6.104684,-13.112463,-0.428577,3.394052,-9.331136
