time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_A_value,acc_B_value,acc_C_value
2.387235,0.247809,3.463187,-9.180295,0.005537,3.38208,-9.270231
2.421039,0.290906,3.372503,-9.117894,0.026038,3.355145,-9.239105
2.454599,0.225811,3.363674,-9.156353,0.004489,3.480845,-9.301207
2.487814,0.355552,3.470519,-9.085272,-0.01661,3.362776,-9.286392
2.520167,0.225512,3.469771,-9.177153,0.020052,3.398242,-9.286692
2.554674,0.202317,3.387168,-9.157699,0.032323,3.477852,-9.292228
2.587774,0.195134,3.435353,-9.138695,-0.029031,3.380584,-9.289684
2.620222,0.450575,3.300525,-9.129866,-0.043247,3.421137,-9.223243
2.654544,-0.092629,3.294988,-9.039182,-0.083201,3.456902,-9.307642
2.687918,0.506242,3.35694,-9.075695,-0.099064,3.454807,-9.271129
2.721075,0.559216,3.531873,-9.149619,0.110586,3.621509,-9.356725
2.754994,0.002694,3.278378,-9.197654,-0.088888,3.492966,-9.23716
2.788324,0.36064,3.407071,-9.12403,-0.019903,3.21463,-9.122683
2.819862,0.183762,3.324917,-9.206034,0.071978,3.635875,-9.401767
2.854061,0.087691,3.590084,-9.205436,-0.00015,3.554918,-9.296867
2.888271,0.252747,3.460792,-9.105324,-0.210398,3.410961,-9.286841
2.919905,0.421245,3.423232,-9.080933,0.139467,3.454358,-9.281005
2.954337,0.387575,3.34856,-9.161141,-0.066292,3.353199,-9.27891
2.987545,0.136175,3.379985,-9.269034,0.175531,3.598913,-9.340862
3.020426,0.225362,3.544742,-9.212768,0.189149,3.552374,-9.363758
3.054179,0.289409,3.499849,-9.131362,-0.478857,3.328358,-9.21187
3.088098,0.371863,3.460044,-9.078838,0.292103,3.4578,-9.246288
3.121218,0.424088,3.552823,-9.032748,0.041152,3.341377,-9.270081
3.153744,0.185557,3.410213,-9.09455,-0.243768,3.488626,-9.158897
3.187503,0.32278,3.49551,-9.109664,-0.224764,3.460942,-9.230426
3.221261,0.134978,3.467676,-9.11969,-0.085446,3.48279,-9.271877
3.254627,0.430972,3.308755,-9.115799,0.267861,3.628841,-9.314974
3.287507,0.31006,3.281071,-9.138395,-0.414212,3.224955,-9.284597
3.32064,0.269657,3.312197,-9.166828,0.038907,3.519303,-9.288487
3.354771,0.34358,3.378638,-9.180295,-0.276091,3.305014,-9.248982
3.387457,0.429625,3.517657,-9.188376,0.119116,3.44927,-9.292977
3.420047,-0.002694,3.458847,-9.155904,-0.210099,3.400337,-9.268884
3.454164,0.311557,3.242014,-9.183438,-0.105498,3.089379,-9.188526
3.489231,0.057463,3.448971,-9.195709,0.240027,3.324767,-9.27891
3.520448,0.32263,3.617918,-9.058486,-0.34358,3.165547,-9.099788
3.553139,0.139318,3.47022,-9.14887,-0.542156,3.425177,-9.202293
3.587893,0.483197,3.528581,-9.202892,0.438005,3.831757,-9.287141
3.620839,0.288961,3.602355,-9.169072,-0.032173,2.928064,-9.149469
3.654986,0.556971,3.449719,-9.059534,0.437706,3.526785,-9.202742
3.688195,0.017359,3.571229,-9.045766,-0.03352,3.5413,-9.22444
3.720261,0.46524,3.666701,-9.04427,-0.053572,3.456602,-9.142885
3.754871,0.058061,3.78866,-8.970795,-0.322181,3.47007,-9.237609
3.788738,0.000599,3.638718,-9.01075,-0.266065,3.562849,-9.192417
3.820903,0.22626,3.79719,-8.92291,-0.238381,3.743917,-9.202293
3.854056,0.268759,3.583051,-9.507864,-0.081406,3.545041,-9.27472
3.887096,0.533178,3.736435,-9.200048,-0.179123,3.631236,-9.107868
3.921489,0.710804,3.562699,-9.021075,0.007033,3.417845,-9.131662
3.95418,-0.225961,3.603253,-9.575054,-0.158322,3.514065,-9.227134
3.987329,0.331609,3.688848,-9.346549,-0.133631,3.099854,-9.231024
4.021685,0.382936,4.223523,-8.457819,0.188251,4.181323,-9.232072
4.053195,0.26816,4.693102,-7.905637,-0.146351,4.145259,-9.004465
4.087866,0.845632,4.518169,-8.093139,-0.459553,4.435567,-8.802896
4.120927,0.425734,4.511136,-8.063211,-0.891722,4.194043,-8.387188
4.154782,0.383984,4.029885,-8.601327,0.11747,4.23714,-9.324102
4.188073,0.69569,3.557312,-9.738464,0.364231,4.700135,-9.699856
4.220388,0.646458,3.465431,-9.794879,0.584356,4.0444,-10.316385
4.253847,-0.816153,3.215378,-9.575054,0.864487,3.293342,-8.893131
4.288344,-0.122558,3.424878,-8.965558,-0.884988,3.635126,-9.580441
4.32021,-0.155629,3.46618,-9.057888,-0.081555,3.455854,-9.331136
4.354904,0.941703,3.281071,-9.1785,-0.571486,3.355593,-9.247186
4.387936,0.880649,3.266257,-9.186431,0.096819,3.358287,-9.298813
4.421226,0.304224,3.567338,-9.103379,-0.11732,3.450317,-9.187029
4.455018,-0.081705,3.398541,-9.106522,-0.350913,3.275534,-9.233119
4.488149,0.308564,3.441189,-9.116248,0.224913,3.726109,-9.460128
4.519899,0.274146,3.186497,-8.945057,-0.675488,3.216276,-9.01479
4.554427,0.214887,3.706955,-9.745347,0.358694,3.754242,-9.588372
4.587385,0.401193,3.599661,-9.411643,0.05851,3.546987,-9.264544
4.620815,0.338492,3.534866,-9.327993,-0.312754,3.220915,-9.265293
4.654379,0.501304,3.91855,-8.806188,-0.316495,3.47426,-9.265293
4.688289,0.65813,3.97751,-8.660436,-0.2303,3.671939,-9.03993
4.721103,0.428577,3.807365,-8.613149,-1.335414,3.933066,-9.078089
4.755059,0.116572,4.173392,-8.665374,-0.637629,3.394201,-9.315872
4.787835,0.467185,2.989268,-9.851893,-0.668156,2.737568,-8.643826
4.821779,0.120313,2.710782,-9.487213,1.237248,3.185449,-9.176854
4.854264,0.878703,3.753045,-9.208428,-0.246312,3.063939,-9.148422
4.887585,-0.368571,3.803924,-9.113854,-0.203365,3.373102,-9.230576
4.920671,0.381739,3.583949,-9.068961,-0.193937,2.967569,-8.991895
4.954706,0.927786,3.393902,-9.084075,-0.090384,3.873657,-9.447109
4.98722,0.286716,3.377292,-9.156053,-0.528539,3.075761,-9.233568
5.020476,0.198127,3.456004,-9.108168,-0.135577,3.391807,-9.345202
5.053717,0.345675,3.456004,-9.114453,0.032622,3.334494,-9.335775
5.08719,0.25993,3.454807,-9.066717,-0.534824,3.236627,-9.215013
5.120837,0.44848,3.57063,-9.110712,-0.067489,3.438047,-9.332482
5.155226,0.193937,3.511072,-9.176255,-0.341635,3.410063,-9.324252
5.187789,0.077365,3.348411,-9.037237,-0.18032,3.307109,-9.250777
5.220825,0.303626,3.479947,-9.037536,-0.311856,3.303069,-9.271278
5.254739,0.424537,3.513616,-9.0944,-0.169396,3.543994,-9.299411
5.287833,0.479157,3.460942,-9.187628,-0.333255,3.296484,-9.221148
5.320624,0.462397,3.344969,-9.131213,-0.25574,3.311898,-9.288787
5.354845,0.184659,3.460792,-9.142885,-0.083201,3.511821,-9.322157
5.387908,0.345675,3.480994,-9.162189,-0.11717,3.668946,-9.294174
5.420041,0.260678,3.432809,-9.158448,-0.292253,3.535764,-9.272476
5.454567,0.279084,3.448522,-9.151863,-0.143657,3.569433,-9.269034
5.488262,0.346274,3.427721,-9.147524,-0.164458,3.447325,-9.214713
5.520249,0.417803,3.496557,-9.141388,-0.146351,3.573324,-9.252124
5.554711,0.291205,3.480096,-9.145728,0.003741,3.482042,-9.219203
5.587094,0.229702,3.457201,-9.135403,-0.099662,3.537709,-9.259457
5.621058,0.342832,3.423831,-9.114153,-0.164009,3.46618,-9.231922
5.654097,0.305272,3.450018,-9.147374,0.010325,3.572426,-9.264395
5.687173,0.329514,3.484286,-9.108916,-0.263671,3.539954,-9.219352
5.72057,0.22611,3.480246,-9.133607,-0.198427,3.518106,-9.231623
5.754325,0.149493,3.469771,-9.14902,-0.078114,3.511372,-9.238656
5.787205,0.35211,3.462439,-9.155754,-0.207106,3.44508,-9.233419
5.82005,0.302877,3.466479,-9.130015,-0.071679,3.46588,-9.219203
5.854781,0.273098,3.475457,-9.145878,-0.093976,3.515861,-9.229827
5.887939,0.322032,3.424429,-9.116997,-0.252298,3.462738,-9.201994
5.920516,0.28088,3.422783,-9.179547,0.121809,3.517657,-9.250328
5.954876,0.323678,3.456153,-9.135403,-0.040853,3.535464,-9.248233
5.987201,0.327269,3.436999,-9.166828,-0.117919,3.508529,-9.220101
6.021354,0.288961,3.454058,-9.175806,-0.478259,3.367116,-9.296718
6.05421,0.212643,3.420987,-9.162488,0.064197,3.346615,-9.234766
6.087844,0.231797,3.410662,-9.168474,0.183612,3.606694,-9.284896
6.12122,0.31859,3.450916,-9.159196,-0.414062,3.142352,-9.007907
6.153848,0.348518,3.398691,-9.31243,0.621318,3.589336,-9.345501
6.187074,0.303326,3.443883,-9.24135,-0.070931,3.452113,-9.345202
6.221378,0.395357,3.486232,-9.361363,-0.694942,3.495659,-9.288487
6.254206,-0.138719,3.14759,-9.673668,-0.334153,3.527084,-9.242098
6.287691,-0.294348,2.135405,-10.00408,-0.222669,3.338534,-9.257661
6.32018,0.95143,0.262923,-10.931417,-0.271752,3.467975,-9.250478
6.353911,2.738915,0.016161,-10.860786,-0.291355,3.401235,-9.271278
6.387502,5.256059,0.133182,-10.896401,-0.493672,3.32357,-9.24135
6.419798,3.513018,-0.145303,-8.96062,0.013468,3.418892,-9.262749
6.454163,2.771387,0.237184,-9.153509,-0.202317,3.393004,-9.296718
6.487526,1.71012,1.693809,-9.557695,-0.13827,3.391657,-9.279808
6.521232,1.691714,3.535165,-11.050234,-0.227158,3.378788,-9.272924
6.554449,1.936829,3.5624,-11.149896,-0.213989,3.507032,-9.261252
6.587336,1.287079,2.190922,-9.315124,-0.466287,3.408866,-9.218903
6.621157,0.643315,2.100987,-8.507052,-0.441447,3.472465,-9.214713
6.654815,0.925093,4.581319,-8.70488,-0.350015,3.528132,-9.246887
6.687766,1.497028,5.593055,-9.037536,-0.108341,3.413655,-9.254668
6.72143,1.337958,4.710461,-7.040401,-0.302428,3.559856,-9.266639
6.75537,0.648702,6.100195,-7.477508,-0.249305,3.402731,-9.175357
6.787598,-0.434114,7.303174,-8.012781,-0.112232,3.69214,-9.439028
6.820869,-0.665313,8.069197,-7.117467,-0.211595,3.620312,-9.332632
6.854672,-0.202617,7.934069,-3.707254,-0.143657,3.542198,-9.217257
6.88743,0.530185,9.898133,0.061054,-0.337146,3.688399,-9.205585
6.920848,-1.988156,4.560219,-9.096944,-0.248258,3.77175,-9.330687
6.954506,-6.473105,6.292785,-8.542218,0.111634,3.473063,-9.329938
6.987847,1.501218,2.212022,-6.59671,-0.285369,3.803026,-9.479581
7.019796,0.307516,3.184851,-9.753877,-0.056116,3.167941,-9.936741
7.054184,1.008593,3.42817,-8.941765,0.371713,0.692248,-11.47911
7.088624,0.5869,3.369361,-9.323803,-2.260955,1.997434,-13.179204
7.1219,0.545299,3.439393,-9.222794,1.572598,0.560114,-16.410444
7.154812,0.009278,3.251143,-9.223093,-5.914637,-6.607634,-26.591252
7.187987,0.119714,3.288553,-9.125077,-6.040637,-11.136129,-21.519703
7.219787,0.333404,3.336439,-9.116697,-1.381354,-7.676534,-13.797529
7.253783,0.385181,3.180212,-9.180295,-1.396917,-0.736543,-13.875493
7.287355,0.349416,3.45346,-9.023619,-2.94228,2.303753,-12.371282
7.319835,0.452071,3.637072,-9.224889,-2.411197,3.061695,-9.827352
7.354439,0.447432,3.395847,-9.123282,-0.54919,1.9069,7.281327
7.387398,-0.101608,3.448971,-9.330986,5.264888,74.89824,-36.497765
7.421115,-0.014665,2.939736,-9.474194,-3.903586,46.778684,12.764693
7.453857,0.744923,3.510324,-9.0528,1.382701,-6.425668,-6.742911
7.487838,-0.215187,3.328358,-9.335924,-0.094275,4.429731,-9.40461
7.520258,0.333404,3.422633,-9.264993,-0.887383,3.108832,-9.020926
7.554805,0.914318,3.542946,-9.419126,0.020052,3.723565,-9.165182
7.58738,0.660973,3.451215,-9.761209,0.123156,3.748855,-9.144381
7.621433,0.522254,3.286907,-9.439028,0.104002,3.648295,-9.18254
7.65443,0.605306,3.045234,-10.299026,0.088888,3.747508,-9.198103
7.686303,1.964213,3.220915,-11.000702,0.072427,3.716233,-9.209626
7.720211,1.274958,0.807922,-10.200561,0.324276,3.515861,-9.230576
7.753611,2.783957,-0.355252,-9.93704,0.131835,3.662511,-9.141388
7.786308,4.250608,-0.428877,-10.918249,0.028731,3.733891,-9.156652
7.820305,3.334793,-0.739087,-9.971158,0.282376,3.528281,-9.196607
7.853703,1.717751,0.660374,-10.482039,0.40254,3.535315,-9.200198
7.886888,-0.123007,3.132177,-10.296931,0.294048,3.510324,-9.18269
7.920504,0.272799,3.432809,-10.009467,0.130938,3.733891,-9.158448
7.95373,2.000128,3.44493,-10.056455,0.181816,3.73853,-9.217257
7.987028,2.222048,3.116913,-8.988753,0.167151,3.708302,-9.184186
8.020317,1.388537,3.734639,-9.291929,0.218778,3.644105,-9.119092
8.053947,1.04376,4.192546,-9.187778,0.265467,3.566291,-9.204238
8.086997,0.162213,4.89512,-9.284746,0.149643,3.23139,-9.020477
8.120389,-0.699281,4.436614,-8.010537,0.236735,3.895356,-9.263347
8.154346,0.440998,5.542027,-8.399608,0.556223,3.649941,-9.250927
8.186579,1.779404,5.208921,-6.740068,-0.260379,3.673285,-9.20783
8.220851,2.273076,5.580185,-7.28821,-0.192291,3.655179,-9.280556
8.253851,3.502094,8.984862,-10.850161,-0.045342,3.464534,-9.138395
8.290401,3.17692,7.071228,-6.309695,0.041451,3.607891,-9.22025
8.321284,-2.955299,19.045806,-5.525566,0.183911,4.510687,-9.392489
8.355405,-17.823822,25.660922,-17.697224,0.333404,3.603701,-9.686837
8.386589,4.999421,6.559898,-13.538646,1.022211,4.012526,-10.067529
8.420379,-0.21773,3.7927,-9.786499,-2.621744,2.092158,-9.862518
8.453413,-0.458955,3.429068,-9.627578,-2.389499,3.840287,-12.719501
8.487931,0.146201,3.363375,-9.394435,0.853713,3.24381,-17.168236
8.519584,0.839347,3.338085,-9.205286,-1.301295,-1.703386,-22.620477
8.554034,0.247509,3.229594,-9.152462,-2.813886,-8.170355,-16.349539
8.588564,-0.059259,3.274487,-9.232222,-9.818822,-7.23808,-14.686707
8.620525,0.706764,3.530077,-9.105624,-6.136408,-3.388365,-16.007156
8.65438,0.719034,3.431612,-9.12792,-5.00406,0.134379,-14.441143
8.68817,0.471675,3.246055,-9.280856,-2.639702,5.114646,-12.464659
8.72056,0.209051,3.479797,-9.245689,-1.794668,3.708452,-5.981528
8.754007,0.081555,3.385223,-9.285644,-5.943967,0.163859,7.450124
8.787426,0.644961,3.508678,-9.126574,4.264974,21.127489,30.078232
8.819658,0.777245,3.306361,-9.246138,19.617741,68.417653,21.04339
8.853837,1.194899,3.213133,-9.636706,-0.180769,0.060007,-15.256847
8.887533,1.196395,3.045982,-9.923572,-0.516268,6.639358,-10.30157
8.920351,1.409038,2.913099,-9.107569,-0.782184,4.187908,-9.481976
8.954627,2.150519,3.810957,-8.78853,0.489482,3.845524,-9.368696
8.987458,3.797489,4.902453,-8.995786,1.205673,3.617169,-9.228929
9.021103,1.519774,4.796356,-9.965472,0.812262,3.887574,-9.232521
9.054227,1.896575,3.816045,-11.017013,0.372461,3.567039,-9.309587
9.088797,0.937663,0.600816,-10.308603,-0.371414,3.288404,-8.933235
9.120577,4.55588,1.878169,-9.60992,-0.177626,3.240967,-8.987855
9.154473,4.291161,0.489931,-7.09966,-0.20935,3.505985,-9.045617
9.186513,3.513167,2.372739,-9.458482,-0.384732,3.357389,-9.099039
9.220049,-0.210398,1.520073,-8.761146,-0.260379,3.595471,-9.155754
9.254033,0.175232,4.455918,-9.50966,0.577023,3.651138,-9.32949
9.28719,1.812475,3.533369,-9.007159,-0.044145,3.746461,-9.311383
9.320839,1.975736,3.501944,-9.06118,-0.529736,3.748406,-9.188825
9.353954,2.356128,3.497605,-9.209925,0.317542,3.670891,-9.246138
9.387574,2.411795,4.457564,-9.65631,-0.542007,3.543246,-9.202892
9.419667,1.21106,3.814548,-9.004914,-0.300932,3.501645,-9.204388
9.454115,0.87586,3.661613,-9.771984,-0.39805,3.517956,-9.089911
9.487655,2.376031,4.465944,-10.644851,-0.109539,3.715634,-9.193763
9.520011,2.140493,3.199067,-8.184721,0.07123,3.410213,-9.158597
9.554848,0.577023,1.359506,-6.222603,-0.1046,3.552224,-9.145878
9.587188,-0.459553,2.50622,-8.234702,-0.291205,3.750052,-9.157999
9.621522,0.69973,4.264076,-11.580269,0.0208,3.63782,-9.06507
9.654086,0.614434,3.174825,-9.338019,0.272201,3.413954,-9.388
9.686647,0.175082,2.983132,-7.654087,0.244816,3.528132,-9.222345
9.720879,-0.673992,4.119371,-6.939093,-0.174783,3.372802,-9.167127
9.753691,-0.464192,8.363844,-8.950594,-0.064346,3.445978,-9.196607
9.787414,-0.478259,10.16734,-8.392126,0.270255,3.546837,-9.155455
9.820836,0.118517,10.51945,-0.711103,0.102805,3.554619,-9.16593
9.856729,-1.635897,27.607777,-8.668068,0.028133,3.427422,-9.016137
9.887165,0.597524,-2.639402,-10.765164,0.174035,3.751998,-9.300758
9.921043,1.353072,5.434733,-8.949546,0.02529,3.680019,-9.23282
9.953952,-0.124952,4.125806,-9.192566,0.633588,2.209777,-9.755822
9.9872,0.178973,3.213582,-9.328592,0.000299,1.675103,-11.325876
10.020704,0.499957,3.00079,-9.224739,0.020651,4.401149,-13.328548
10.054064,0.897409,3.492517,-9.215312,3.498951,4.037217,-20.492255
10.087624,0.034867,3.303069,-9.33772,4.930885,-8.131598,-31.296924
10.12059,0.212792,3.196373,-9.152013,-4.696095,-6.993563,-25.828223
10.154771,0.273547,3.459895,-9.159196,-4.165461,-7.069881,-13.661802
10.187068,0.337744,3.448522,-9.216509,-2.768544,-1.880413,-14.125995
10.219699,0.330412,3.334494,-9.233269,-0.165355,1.159733,-12.081124
10.255027,0.387426,3.408268,-9.149319,-1.513189,3.078006,-8.580078
10.287197,0.371563,3.375795,-9.181193,-2.313031,1.024605,3.686304
10.320577,0.468532,3.333446,-9.171766,-2.257513,53.508427,-50.453915
10.354448,0.13812,3.371905,-9.212768,8.044805,53.205101,-4.128799
10.387197,0.0211,3.219269,-9.297915,-7.253343,70.620547,16.813882
10.421395,0.262324,3.332698,-9.529861,8.075931,-16.608871,-4.164414
10.453723,1.824596,3.890417,-9.487363,1.26568,5.254114,-9.554253
10.48716,1.359955,3.583051,-9.686538,0.314549,3.999806,-9.137498
10.521875,0.597674,4.411474,-9.34595,-0.684317,3.308755,-9.182839
10.557249,-0.18032,3.881738,-9.299112,-0.70003,3.827268,-9.383211
10.587193,0.140215,4.144661,-10.334492,-0.320086,3.719375,-9.309288
10.62069,0.569691,2.146778,-9.644787,0.621617,2.907114,-9.166528
10.653945,1.786288,1.474881,-9.992108,0.028133,3.542797,-9.18673
10.687653,2.844114,1.484757,-9.294323,0.317991,3.420538,-9.230426
10.720709,2.903223,1.657595,-9.388598,0.589294,3.651587,-9.280856
10.7545,1.149856,2.660053,-9.638053,0.425585,3.426973,-9.218006
10.787193,1.509299,3.459745,-9.6813,0.263821,3.492666,-9.163535
10.820298,2.30914,3.033263,-9.846656,0.010625,3.54145,-9.227583
10.854268,2.04113,2.651673,-9.406705,0.255889,3.568835,-9.198402
10.887296,2.192868,2.861772,-9.894541,0.379046,3.330902,-9.170868
10.920183,1.569755,3.726259,-9.811639,0.292851,3.611782,-9.244043
10.95409,0.416307,3.223608,-9.496491,0.217132,3.514365,-9.147374
10.987197,0.297939,3.307259,-10.116162,0.400893,3.661464,-9.127172
11.021221,-0.01691,3.51227,-9.740858,0.039655,3.576616,-9.192117
11.053856,-0.372012,3.736884,-9.465365,0.362884,3.54549,-9.170269
11.087582,-0.975672,3.356042,-9.470304,0.427081,3.588887,-8.990249
11.121344,-0.430972,3.426225,-9.846805,-0.013169,3.633331,-9.08198
11.154376,0.428128,2.805805,-8.627215,0.017209,3.633331,-9.165331
11.187922,0.466736,4.24971,-7.307215,0.166553,3.758582,-9.076443
11.220483,-0.253944,6.344262,-7.482447,0.159519,3.682114,-9.11984
11.253167,-0.460302,12.100578,-9.129716,0.048335,3.894308,-9.168025
11.287438,-1.532643,12.683736,0.071978,0.223118,3.96464,-9.074049
11.320445,8.45767,27.565877,-8.511392,0.218778,2.447261,-9.583883
11.353885,-3.782076,-9.295521,-7.01571,-0.038309,2.273076,-9.616205
11.387931,0.152935,1.057527,-9.556199,-1.150455,1.715058,-10.260418
11.420394,2.570417,3.895954,-9.683245,3.104942,3.545191,-14.425131
11.45379,-0.179721,3.346016,-9.113405,-2.720658,4.577578,-23.921173
11.488626,-0.342233,2.980887,-9.367648,-6.694876,-3.016353,-35.566687
11.519522,0.44025,3.076659,-9.258708,-6.477594,-12.201886,-22.735851
11.554207,0.723673,3.67987,-9.194811,-3.436101,-6.343215,-17.147136
11.587783,0.663068,3.49551,-9.151564,0.867331,-1.740347,-15.101368
11.619624,-0.010774,3.308306,-9.168174,4.217986,4.393816,-13.007264
11.653721,0.802535,3.432809,-8.954035,0.791162,3.280622,-3.079203
11.687355,0.183313,3.378938,-9.112956,-4.676342,-1.15255,9.621443
11.720068,0.52809,3.481443,-9.202742,6.527725,17.731791,14.596622
11.754015,0.092779,3.569882,-9.211571,9.468358,54.139022,3.23962
11.787836,0.767219,2.860724,-9.560239,0.052824,78.378786,26.712014
11.820521,1.729274,2.72006,-10.520498,-3.745114,-0.67489,-7.40149
11.854321,0.782184,3.961049,-9.543629,6.52563,5.633907,-8.936527
11.88805,2.557997,2.377826,-11.392467,-0.684168,4.42584,-9.371689
11.920685,0.971931,4.53493,-10.657271,0.697785,3.831308,-9.20768
11.954355,0.835457,-0.635833,-11.188653,-0.064047,3.352152,-9.233269
11.987921,2.672623,-1.723887,-8.895824,0.071978,3.452562,-9.23701
12.02054,3.912564,-0.07557,-9.535697,0.162363,3.370258,-9.224739
12.05417,1.058425,3.411111,-7.951727,0.203963,3.550429,-9.261103
12.08809,-0.657232,5.773075,-8.036874,0.754051,3.557611,-9.245689
12.120527,-0.851019,6.195817,-7.945741,-0.061952,3.485783,-9.126574
12.153955,1.232908,5.591558,-8.775212,-0.08799,3.321325,-9.089612
12.188117,1.397964,5.883362,-7.959059,0.179272,3.419491,-9.154108
12.219855,1.386292,5.759607,-8.294559,0.583907,3.500597,-9.291331
