time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_A_value,acc_B_value,acc_C_value
1.035587,1.339753,3.645153,-9.032598,-1.508401,3.668347,-9.093802
1.068894,1.252811,3.317434,-9.912498,-2.163388,3.037153,-8.902259
1.102219,1.691863,3.61283,-9.977892,-1.749027,3.83909,-8.937874
1.135674,2.937341,4.615437,-11.277841,-1.826841,3.378938,-9.108317
1.168924,2.858779,1.193702,-11.395909,-1.754564,3.688998,-8.790775
1.202208,4.276945,-0.668156,-11.265121,-1.755012,3.475009,-9.052201
1.235513,0.854611,-0.517166,-12.143675,-1.850036,3.786864,-8.821302
1.268867,-1.303689,-0.320834,-9.226086,-1.816516,3.491769,-9.056241
1.302199,-0.014216,0.552631,-11.3368,-1.788981,3.724014,-8.870834
1.335515,1.16512,0.175681,-10.3309,-1.752169,3.73,-8.964211
1.368869,0.742528,0.014665,-10.015602,-1.74783,3.912116,-8.823996
1.40223,-0.56146,0.561909,-12.277156,-1.666424,3.62091,-8.937575
1.43555,-2.398627,1.162576,-10.352898,-1.571251,3.893859,-8.77207
1.468903,-3.480246,1.175745,-6.30341,-1.997883,4.095727,-8.569004
1.502228,-3.426524,4.329919,-7.909977,-1.869639,4.455768,-8.569154
1.535591,-1.241139,7.723521,-4.454721,-1.60103,4.619627,-8.566161
1.568896,-2.794432,17.107032,-3.004082,-1.832228,4.24567,-8.752915
1.602321,-2.932553,22.355758,5.047307,-1.803347,3.937555,-8.817112
1.636115,13.470409,2.780815,-37.137638,-2.295822,3.988583,-9.048011
1.668947,-7.289108,3.99816,0.000299,-3.683461,3.293941,-9.80715
1.702198,-2.279511,4.919512,-13.773586,-2.434541,3.443434,-11.52954
1.735681,1.309675,5.045661,-11.523554,-0.185857,11.059661,-21.316937
1.768852,1.308777,3.178267,-7.78278,-15.783739,6.148829,-28.293591
1.802228,1.910641,3.268202,-10.060346,-12.068255,-14.598867,-10.378936
1.836374,1.392128,2.641048,-9.322157,-10.798983,-5.829042,-9.168174
1.868889,0.831566,3.452562,-9.524025,-6.633971,-3.863781,-11.619027
1.902198,1.524712,3.309503,-9.095149,-4.362092,-0.081855,-15.771319
1.935532,1.825345,3.144747,-9.51774,-6.176213,4.825686,-14.921796
1.968872,1.812924,2.091709,-8.563467,-7.399993,9.438579,-13.054252
2.002218,1.346787,2.808349,-9.063724,-5.700947,12.330429,-9.349841
2.035533,1.836867,2.998545,-9.407005,2.157552,25.705216,1.078028
2.068866,1.465154,3.136067,-9.221896,2.582987,26.731468,-1.611804
2.102234,1.653405,3.135319,-8.77207,6.275576,38.344958,20.688736
2.135535,1.329129,1.911838,-9.196607,-7.807321,34.507813,-56.801021
2.168866,0.498012,6.188484,-8.414722,-0.598572,2.012398,-23.232666
2.202301,0.694343,3.716682,-7.722324,-4.683076,4.08226,-30.666628
2.235533,2.084526,3.797489,-13.773586,-0.524947,5.801208,-7.432316
2.268943,0.609196,5.441766,-8.82205,-2.896489,3.164948,-7.81645
2.302243,0.432468,5.871989,-12.392232,-2.517743,2.976249,-8.593097
2.335564,0.271901,6.256123,-9.549315,-0.654987,3.470819,-9.258259
2.368867,3.259972,4.751463,-9.863715,-1.610308,3.243661,-8.649961
2.402175,6.545981,2.595108,-9.189573,-1.214951,2.963679,-8.957328
2.435536,7.542902,2.233571,-11.47522,-1.699046,3.441638,-9.515196
2.468864,2.77019,2.231176,-9.439627,-2.803112,3.916306,-8.547904
2.502201,-2.038586,3.152528,-9.201246,-1.406195,1.233208,-9.256464
2.53553,-4.577727,3.63767,-9.932551,-1.551049,3.043738,-9.561735
2.568863,-5.009447,4.678287,-10.237523,-1.715956,2.661549,-9.306445
2.602199,-1.003805,4.809973,-9.805803,-1.65535,2.46417,-9.478235
2.635571,0.709756,5.438324,-10.66221,-2.654367,3.263114,-10.952367
2.668873,1.077729,5.036682,-9.713773,-1.840309,3.289152,-8.484605
2.702198,0.474069,4.533283,-10.250691,-2.177455,3.128435,-8.79691
2.735613,-0.022596,4.729316,-11.489885,-2.014194,3.208644,-9.479282
2.768869,-1.183227,4.133886,-9.413888,-1.614947,3.307857,-8.998629
2.802198,-3.209542,3.969878,-7.186453,-1.694706,3.155521,-8.851979
2.835516,-1.386292,6.78541,-9.387401,-1.822053,3.14729,-9.240602
2.868895,-1.987707,6.841077,-3.220915,-1.559429,3.261019,-9.019429
2.902199,-3.634229,14.217876,-5.178693,-1.895228,3.50389,-9.295521
2.935537,-1.379858,16.185231,-1.029394,-1.865,3.430565,-9.44262
2.96889,2.726046,13.347552,3.858843,-1.105562,2.878083,-9.416731
3.002202,-0.592736,6.067722,-23.01314,-2.484971,3.311598,-9.483622
3.035529,-6.332441,1.931442,-14.222365,-6.149727,6.454549,-17.604595
3.068893,4.181174,-0.512976,-9.131662,-4.720337,2.738167,-15.033879
3.102227,1.02281,2.943477,-9.161889,-5.307386,-2.135854,-30.864456
3.135532,1.557185,3.228846,-10.474108,-9.81972,7.455062,-16.83558
3.168905,1.68079,3.231988,-9.916988,-12.279551,-23.529707,-17.767556
3.202199,0.24302,2.597353,-9.08183,-2.272777,-3.888921,-13.657912
3.235533,1.645474,2.370494,-9.131362,2.59421,-0.414062,-13.840476
3.268905,1.59684,3.540253,-10.136065,2.180447,5.31442,-16.593308
3.302227,0.945294,2.360468,-8.652056,-0.261576,6.661505,-12.935585
3.335532,1.462012,3.592179,-10.075011,-1.255654,12.471094,-12.058079
3.368856,1.25311,3.731048,-9.78201,-0.393411,20.360719,-9.129417
3.402292,1.189512,3.692739,-10.294387,-0.234939,23.187025,7.293448
3.435533,0.74597,2.500234,-7.700177,-1.868292,30.549308,12.52272
3.468849,1.730172,2.190174,-10.206696,-11.048139,-2.716468,-48.895384
3.502236,2.977895,5.349586,-10.222409,3.646948,16.022719,14.965791
3.535564,5.605625,2.680105,-20.798424,-1.372974,3.750352,-9.109963
3.568878,4.244622,0.24736,-9.780813,-2.743853,5.643335,-4.146456
3.602237,2.592714,-0.078413,-8.531294,-1.29516,2.659604,-7.129289
3.635565,1.20717,2.239107,-10.428168,-3.233485,3.708152,-8.880261
3.668865,-0.472572,2.368997,-4.984756,-2.104878,2.736221,-9.550662
3.702192,-1.267625,3.412907,-8.018917,-2.306746,3.582153,-8.7384
3.735486,-1.311171,4.340992,-8.329276,-2.240903,3.837893,-8.743637
3.768865,-2.131215,4.948393,-7.360039,-2.39324,2.861472,-8.525009
3.802244,-1.959574,5.569411,-10.368909,-2.562486,3.220765,-8.966755
3.835537,-0.365877,4.399353,-9.661248,-2.498738,3.590533,-8.922311
3.868767,-0.643914,3.133823,-9.749986,-2.271879,2.92103,-8.661633
3.902271,-0.413613,3.031018,-11.395759,-2.463422,3.648145,-9.170569
3.934719,-0.098166,3.024883,-12.006602,-2.262901,3.963593,-9.076443
3.967924,0.527791,2.27981,-9.745796,-2.086771,3.273888,-8.333466
4.002253,1.144469,1.300696,-8.39467,-2.609025,3.675979,-8.619134
4.035542,-0.456112,1.665526,-8.985011,-2.202595,3.032963,-8.591451
4.068865,-1.462461,3.781328,-10.878743,-1.805592,2.969365,-9.600194
4.102186,-4.321988,3.029073,-1.717302,-2.328744,2.278464,-8.652206
4.135521,-3.662062,6.159603,-4.77765,-1.878618,3.369361,-8.806637
4.168866,-2.835584,18.228606,-10.782971,-2.513104,3.80976,-9.553355
4.20227,-3.100153,13.646988,6.803068,-2.250181,3.541749,-9.1363
4.235534,0.445786,16.715117,-8.27735,-2.365107,3.817541,-8.777457
4.268958,-0.194087,5.692717,-6.163045,-1.865449,2.646735,-9.09455
4.302179,-2.305549,-0.868977,-5.078433,-3.204005,1.511244,-4.554533
4.335535,1.434477,5.990656,-13.174415,-4.642523,4.651202,-9.395183
4.368898,-0.205759,2.632369,-9.225338,-4.647461,0.362585,-18.965747
4.402541,1.608961,3.363375,-9.75687,-17.920641,0.195733,-10.260867
4.43559,1.219291,2.646884,-9.12388,-9.013593,-20.540889,-9.709732
4.468889,1.370879,3.283017,-9.884814,-5.705886,-7.313649,-12.485609
4.50234,1.359207,3.303518,-9.118343,-3.477702,-0.940207,-13.664346
4.535531,1.189212,2.31363,-8.134291,-2.609324,7.37186,-16.132258
4.568892,1.489097,3.906579,-9.871496,-3.647846,5.815723,-12.524067
4.602252,0.934819,2.677561,-8.67555,-2.842168,15.413523,-13.622596
4.635538,1.269571,3.293791,-9.143783,2.297169,27.793783,-12.100727
4.66889,1.300397,3.059899,-9.599146,-0.690303,23.415679,4.849479
4.702198,1.328979,3.279724,-8.883554,0.952777,28.417645,17.615519
4.735562,1.352922,2.772136,-9.575652,-10.159559,-12.336565,-22.720139
4.768866,2.605583,4.985804,-10.490419,-1.817713,35.364669,-16.440073
4.802246,3.342724,1.062016,-12.948155,0.903394,0.654538,-6.896744
4.835532,3.243212,5.035635,-19.117784,-3.529628,4.357154,-12.536338
4.868899,4.269613,-1.483411,-7.269355,-2.737119,3.948778,-7.65304
4.9022,4.06116,0.084548,-10.069773,-2.75358,3.144148,-7.942
4.935541,1.606866,0.573432,-6.719717,-2.715271,2.82077,-10.264908
4.968943,0.170144,1.728077,-6.252082,-3.431462,3.762323,-9.262599
5.002187,-2.33443,3.907776,-9.7024,-2.394287,3.404527,-8.347533
5.035163,-3.854802,4.561566,-8.624821,-2.920132,3.330753,-8.885948
5.068844,-1.80634,4.761639,-8.959871,-3.160609,3.111077,-8.630657
5.102232,0.454316,4.967547,-9.334577,-2.833639,3.613728,-8.599232
5.13552,-0.169545,6.021333,-10.15058,-2.971759,3.590084,-8.362198
5.168825,-1.015028,5.695111,-10.161504,-3.101949,3.191585,-8.043907
5.202227,-1.796015,5.491747,-10.521396,-3.21867,3.216276,-8.111396
5.235538,-3.784769,4.481357,-8.677944,-3.233335,3.432959,-8.560474
5.268865,-3.025631,4.728867,-10.248148,-2.207383,3.88922,-9.134654
5.302225,-1.343644,4.904548,-9.527617,-2.673222,3.53292,-8.600279
5.33554,0.719783,3.954465,-6.444523,-2.471204,3.366068,-8.933983
5.368866,1.233208,3.409615,-4.977873,-2.339368,2.975051,-9.216509
5.402203,0.041301,7.354203,-10.95132,-2.406408,3.168839,-8.93099
5.435519,-0.545149,7.890373,-6.208387,-2.382765,3.230043,-9.107419
5.468866,-1.97813,10.080099,-6.108874,-2.231775,3.364572,-9.233119
5.502318,-2.647483,12.632558,-8.393623,-2.162341,3.337936,-9.204089
5.535575,0.440399,10.387166,-2.256915,-2.352088,3.425626,-9.145578
5.568863,4.110692,1.727628,-19.97868,-3.8976,4.384239,-15.94266
5.602186,-6.323013,5.126767,-7.512076,-2.455192,4.031531,-11.903498
5.635537,3.238423,-0.604109,-5.502072,-5.777116,2.556051,-13.406961
5.668864,-0.82573,7.868076,-17.625096,-3.301872,0.925991,-17.038047
5.70223,0.076168,2.290435,-8.819357,-20.201798,-2.048313,-67.7486
5.73557,1.358459,3.418593,-8.95209,-17.269694,-6.715377,-26.200535
5.768875,0.541259,2.655564,-9.271278,-7.186453,-21.771702,-12.012139
5.802196,0.353008,2.938239,-8.912734,-5.706334,-4.477616,-12.964915
5.835531,0.780538,3.582452,-9.75253,-1.896874,2.628927,-16.785
5.868875,0.782034,3.019645,-9.031401,-0.931378,5.91344,-16.261998
5.902174,0.590341,3.153575,-9.393836,-3.943092,18.94794,-14.552178
5.935568,1.043161,3.623305,-9.958289,-12.470944,32.114424,-9.849499
5.968857,0.886036,3.535315,-9.379021,2.763157,24.68091,2.487664
6.002196,0.776647,3.769805,-9.458631,-3.47022,27.232472,16.190918
6.035613,2.388601,2.79563,-10.412904,4.7151,-0.782633,16.733972
6.068859,1.637992,4.315104,-10.292442,-10.579158,37.377067,-58.202128
6.102199,1.925905,3.549381,-14.235384,-1.788682,4.758346,-4.6521
6.135592,2.648231,3.974816,-20.564233,-6.008763,8.336459,-11.165309
6.168661,7.131384,-0.930031,-8.816065,-3.283914,3.244558,-9.877033
6.202202,3.585595,-1.432233,-7.653189,-2.082282,3.100003,-8.860209
6.235526,-1.499123,-0.444739,-8.276153,-2.869254,2.890354,-8.815316
6.2689,-2.146029,0.09637,-9.799967,-2.905019,2.595856,-9.346399
6.302228,-0.661721,0.212194,-8.768628,-2.314976,3.008871,-9.075396
6.335539,2.404912,2.448009,-12.022314,-2.700906,3.280622,-8.840007
6.36891,2.557847,2.906216,-11.360893,-2.61501,2.84157,-8.576785
6.402203,-1.803198,6.804863,-11.596131,-2.590319,3.136965,-8.982168
6.435531,-6.854545,11.82718,-6.756529,-2.513553,3.586941,-9.053099
6.468899,-10.851658,19.651411,5.690472,-3.363076,2.730535,-9.348345
6.502197,-2.240454,37.375271,-25.574429,-3.163003,3.285261,-9.499334
6.535532,3.90613,2.647633,-3.012163,-3.511072,4.25794,-9.489009
6.568971,-0.722177,-2.877784,-6.401725,-1.317606,3.871413,-8.543265
6.602205,2.693723,4.624117,-6.288446,-1.568408,2.17955,-7.465387
6.63557,0.197529,2.338321,-9.391442,-3.37385,0.687909,-10.623003
6.66891,8.759051,3.807964,-15.526952,-2.882572,1.585916,-10.943089
6.702228,10.365767,-3.41171,-12.409291,-2.155906,1.47114,-7.953972
6.735531,0.044444,-7.987641,-10.324914,-2.31348,0.614883,-8.002007
6.768981,-8.049743,-3.916156,-14.933618,-2.298665,1.183077,-8.789727
6.801868,-9.652569,-4.859505,-12.70304,-2.415536,1.353221,-8.171253
6.835533,1.888045,-0.874663,-10.078901,-1.732117,1.585766,-7.601413
6.868935,5.099532,0.290158,-13.793039,-3.245157,4.202872,-13.762363
6.902211,4.675145,1.233956,-11.777798,-2.757471,4.374961,-9.257811
6.935532,-0.311856,4.088994,-8.259094,-3.321325,3.955961,-7.865533
6.968933,-4.958569,4.939265,-9.008356,-2.533754,3.148488,-9.342209
7.002205,-3.020992,13.552862,-17.713535,-2.298516,3.153575,-9.453095
7.035533,-5.337315,17.659663,7.790262,-2.458185,3.535764,-8.554189
7.068932,-3.371306,23.430943,9.535249,-2.437983,2.973854,-9.630272
7.102192,5.854032,8.447943,-61.788321,-2.416584,2.515648,-9.675015
7.135531,-5.09624,-2.094253,10.130229,-4.560967,3.368762,-18.762981
7.169166,1.488349,8.241286,-14.501898,-3.597566,2.542434,-13.90572
7.202128,-0.176579,2.486916,-10.176469,-1.557633,2.646884,-14.083347
7.235561,0.308264,4.296249,-9.732777,-6.487471,-8.392874,-34.754275
7.268959,0.264569,3.219718,-9.100237,-4.012227,-1.472038,-17.490118
7.302235,-0.03756,2.616657,-8.867392,-5.667727,-9.610519,-9.552458
7.335555,0.64556,2.966222,-9.557096,-8.120075,-5.016929,-10.647844
7.368864,0.468083,3.228846,-10.054959,-6.539546,-0.368421,-11.338446
7.402205,0.128992,2.910855,-9.240751,-2.994655,4.392619,-13.06787
7.435554,0.252148,2.880028,-9.736818,-4.487193,6.491511,-14.596472
7.468867,0.102056,3.602205,-10.048823,-6.092413,7.179569,-13.242802
7.502195,0.463295,2.677262,-9.047263,-3.860938,6.283657,-9.864313
7.535567,0.424238,3.251442,-9.609771,-4.241779,12.819762,-11.05592
7.568872,0.17613,2.144832,-8.208065,-3.21852,15.721937,-3.95207
7.601684,0.511929,3.122899,-10.057652,1.590555,20.689933,-4.712855
7.635531,0.902048,3.49536,-10.041191,3.119158,26.543666,10.869166
7.668913,1.203728,2.596155,-9.452346,-2.70315,16.786946,24.436095
7.70186,-0.093228,2.273376,-9.071355,-15.014874,10.574818,-23.982228
7.735597,1.782846,5.238551,-11.555578,-1.88999,5.313671,-12.360208
7.768871,1.368036,0.052674,-10.671637,-1.479221,3.470819,-9.768542
7.802242,0.719034,5.982575,-23.580436,-5.659646,1.972294,-9.260504
7.83552,3.048077,-0.461499,-7.90833,-1.950297,2.432895,-8.52022
7.868871,3.693637,1.041216,-7.856853,-3.644404,4.003398,-9.946617
7.902197,1.220937,1.942216,-7.995572,-3.114369,3.030868,-8.985011
7.935537,0.168797,3.181708,-6.549423,-2.556799,2.634464,-8.775212
7.968866,-2.396083,4.675893,-7.307664,-2.657958,1.812924,-8.827288
8.002191,-3.633031,6.548076,-9.323953,-3.212235,2.584483,-8.87248
8.035532,-1.981871,6.746054,-7.470774,-3.561352,2.850249,-8.609557
8.068904,0.020501,6.548076,-8.281839,-3.249347,2.619649,-9.035441
8.102207,1.946107,5.561929,-8.395568,-3.338983,2.376779,-9.134056
8.135532,-0.19678,4.000704,-9.242397,-3.387916,1.842703,-9.01913
8.168906,-1.900465,3.378938,-10.470218,-2.399375,2.450403,-8.201032
8.201773,-2.808648,3.102398,-10.777285,-2.974303,1.352323,-8.057824
8.23553,-2.158001,2.611419,-10.553868,-3.356491,2.950061,-10.063189
8.268963,-0.965945,2.986125,-11.922802,-3.086984,3.148787,-8.561223
8.30218,-0.189897,2.465218,-10.912562,-3.269698,2.659903,-9.217557
8.335534,0.899803,1.680341,-10.715632,-2.884517,1.739899,-8.468294
8.368867,1.428342,1.243383,-9.566973,-3.0593,2.871798,-9.267088
8.40223,1.132199,2.905617,-11.189551,-2.944674,3.032215,-8.858264
8.435532,0.057613,3.67972,-10.265955,-3.039248,2.688036,-8.970197
8.468865,-1.209115,2.492004,-6.15257,-3.02608,2.928064,-8.824894
8.50226,-1.730621,3.599811,-8.321046,-3.006327,2.969365,-8.58741
8.535529,-0.563555,6.638161,-5.01663,-2.936892,2.890802,-8.563617
8.568864,-0.46958,14.095318,0.002694,-3.057804,2.967869,-8.969748
8.602201,-6.016245,26.115238,1.245179,-2.881974,3.120654,-9.016287
8.635531,2.470455,-5.464511,-48.182186,-2.037389,2.170421,-11.42494
8.668894,0.058959,-5.245584,-13.839728,-3.516011,0.788768,-10.841183
8.701627,-1.237398,3.818289,-14.436055,-3.012163,4.485098,-13.610625
8.735564,-0.721878,4.086001,-12.386545,-7.666059,-0.941853,-13.132665
8.768867,0.754799,2.415686,-8.955233,-7.509981,-21.380535,-35.304363
8.802317,0.18002,2.896489,-9.326497,-3.920645,-10.864228,-10.541747
8.83554,0.574479,3.420688,-9.772133,-5.131556,-7.020948,-8.458119
8.868863,-0.193488,3.133374,-9.789342,-7.514021,-1.84405,-11.283527
8.902185,0.334901,2.803411,-9.372437,-3.876351,0.627154,-11.052179
8.935537,0.257835,3.250544,-9.235214,-2.626533,3.018298,-11.827928
8.968864,0.21384,3.82233,-10.246352,-5.460321,5.237802,-14.474813
9.002195,0.157724,1.648616,-8.173348,-4.555431,5.991554,-9.633863
9.035566,0.101608,2.725746,-9.17401,-4.078967,6.79783,-8.55823
9.068877,1.547607,3.351403,-9.248533,-5.568364,15.51094,-12.707829
9.102198,0.658579,3.050471,-10.788808,-1.01413,23.044864,-3.53726
9.135534,0.72936,3.549381,-9.895289,-6.053506,18.123407,8.177388
9.16887,0.675638,3.402581,-9.820917,-6.656268,32.034215,23.605876
9.202199,0.950233,3.445828,-10.071419,-2.723352,-7.194085,-47.760492
9.23553,1.006199,3.817092,-8.936826,-7.272049,3.998011,-16.004313
9.268903,0.400744,1.507204,-9.882121,-4.209456,5.001815,-11.766425
9.302233,2.566227,5.862113,-24.969572,-2.876886,2.972507,-8.628113
9.335522,3.490122,0.299585,-12.759755,-4.37526,2.294026,-10.637219
9.368867,5.637948,-0.655286,-8.084011,-2.69058,1.560926,-10.047476
9.402238,3.62106,1.011736,-8.599382,-1.99474,2.160844,-8.183524
9.435531,1.428492,1.974688,-8.654001,-2.285646,2.967869,-8.334065
9.468867,-3.860189,3.550129,-7.367371,-3.103295,2.950211,-8.854074
9.502199,-5.454036,6.052159,-10.0165,-2.839924,2.356128,-8.778504
9.535599,-3.522894,5.937533,-7.690151,-2.53989,2.723801,-9.401019
9.568887,0.568045,6.666294,-8.629609,-2.973256,2.6192,-9.07375
9.602203,0.41496,6.071912,-8.39901,-2.972358,2.884966,-8.820554
9.635511,-1.865748,6.386162,-10.445078,-2.595258,3.011714,-8.794217
9.668903,-3.785518,6.484927,-10.899693,-2.951109,2.850997,-8.856917
9.702204,-2.202894,4.738145,-8.76339,-3.374448,2.645089,-8.883853
9.735605,0.104151,3.36547,-9.127771,-2.710034,2.383064,-8.531294
9.768897,1.669566,1.473235,-8.840606,-3.473811,2.088417,-7.757939
9.802206,-0.771409,0.547544,-6.474302,-3.23124,2.19212,-7.575375
9.835508,-4.948692,5.269676,-8.143868,-2.694321,2.616806,-7.863288
9.868893,-6.142993,14.642562,-11.398752,-4.011179,3.845524,-8.251761
9.902202,-5.709477,16.065218,2.081384,-4.168753,4.537324,-8.330024
9.935518,-0.752554,15.404844,8.119776,-3.040296,4.118324,-8.215996
9.968893,3.80946,6.981442,-26.920916,-2.789644,3.597416,-8.782545
10.002204,-2.312133,1.699495,-5.343151,-4.274401,2.637756,-9.643291
10.035735,2.352537,6.290092,-12.034435,-7.316493,0.975223,-15.934879
10.069009,-0.367822,1.889093,-8.093139,-0.811364,-4.735152,-20.140893
10.102277,1.268972,3.278078,-11.672599,-1.800504,-6.801871,-17.314886
10.135621,0.62012,2.961284,-9.262001,-7.474665,-11.577725,-10.770102
10.168969,0.588097,3.878745,-9.361812,-3.212235,-4.290413,-11.002049
10.202288,0.723374,3.535165,-9.458631,-3.220017,1.048548,-11.933127
10.235591,0.939159,3.321624,-9.2412,-3.754542,4.101115,-13.041682
10.268879,1.036277,3.606694,-9.278611,-4.324681,4.037666,-11.405486
10.302241,0.805079,3.304864,-9.251077,-4.88659,5.650667,-6.679612
10.335558,0.967142,3.097609,-9.173412,-4.877911,11.358648,-8.627066
10.368875,1.054235,3.467077,-9.418976,-7.344476,24.868712,-11.94031
10.402204,0.814955,3.775492,-9.396679,-0.764975,20.441675,7.27564
10.435535,0.864487,3.620761,-9.408202,-5.719353,35.946331,42.604394
10.468871,0.824682,4.242527,-10.064386,-15.910337,17.224651,-28.20156
10.502267,-0.716341,4.355059,-7.489031,2.558745,7.422589,-4.456816
10.535512,8.11813,4.705822,-18.815655,-7.445036,11.83556,-15.336756
10.568874,5.817669,2.363461,-16.31976,-1.798559,2.360767,-6.811747
10.602222,3.824874,-1.329877,-8.674353,-4.482554,3.500747,-10.0584
10.635564,1.599833,-0.560562,-9.055643,-3.435503,3.552673,-9.933
10.668868,0.096669,0.101009,-8.614047,-2.540488,3.459296,-9.117296
10.702204,1.45438,1.658942,-7.894264,-2.866261,3.436251,-8.349179
10.735529,1.407392,4.27889,-10.277777,-3.388066,3.290349,-8.494781
10.768868,-0.514921,5.81722,-8.74274,-3.125592,3.246504,-8.776559
10.802199,-1.318953,6.037345,-8.684079,-3.008721,3.261618,-9.054895
10.834837,-1.735409,6.090767,-10.73314,-3.555965,1.758454,-8.055429
10.868894,-0.951729,4.847683,-10.552372,-3.356791,2.810444,-8.683481
10.902204,0.266065,4.368826,-10.371603,-2.980289,3.305014,-8.831627
10.935558,-0.014964,4.485996,-10.908223,-3.17662,2.956047,-8.89777
10.968901,-2.127025,3.877997,-8.786884,-3.259523,3.238124,-8.550748
11.002303,-2.135854,3.950424,-7.916112,-3.34048,3.562699,-8.370727
11.034767,-2.435439,2.811492,-3.881588,-3.258326,3.357838,-8.460962
11.068866,0.189897,5.766341,-7.998715,-3.206399,3.378938,-8.575289
11.102194,-3.196822,14.927483,-10.640362,-3.150134,3.275385,-8.431632
11.13565,-7.882891,17.893106,2.995553,-3.384624,3.346765,-8.50361
11.168896,4.989844,10.342273,-16.593308,-2.71153,3.244409,-8.816364
11.202201,-3.331202,6.819229,-19.773071,-2.773632,3.155072,-9.204987
11.235536,-2.280409,1.849288,-14.086639,-5.583478,5.718456,-16.868352
11.268898,1.815768,2.894394,-11.398154,-2.768694,2.664692,-16.373033
11.3022,-1.353371,2.827055,-10.987683,-5.019024,-0.877057,-17.875
11.335534,-0.197529,2.593312,-10.071419,-2.73682,-25.883591,-60.75788
11.368918,1.506755,3.477852,-9.394584,-7.152035,-11.175784,-10.319078
11.402201,-0.014515,3.366667,-9.682048,-11.603164,-8.246224,-12.991701
11.435528,0.11328,2.936294,-8.434325,-7.597073,-4.32932,-11.584609
11.46889,0.560114,2.97984,-9.407005,-2.348796,-0.325922,-10.341225
11.502192,0.11732,3.152977,-8.774613,-3.280473,8.351423,-19.582276
11.534574,0.482898,3.599811,-9.714371,-7.13722,8.771621,-17.592474
11.568946,0.310509,2.919684,-8.825642,-4.450082,15.429684,-7.762129
11.602211,0.618325,3.766812,-9.721255,-13.790196,31.627935,-1.948202
11.635539,0.593035,3.923488,-9.579543,-2.196908,33.173597,14.264564
11.66885,1.654452,3.262516,-9.084524,-0.338492,17.668492,33.928845
11.702245,0.497413,3.951921,-10.433256,-18.172639,36.121114,-49.242556
11.73562,5.792978,2.03679,-15.236046,-3.50793,-0.97238,-4.821795
11.768954,4.86145,6.288296,-25.49437,-1.882658,3.941446,-9.151564
11.802277,5.864357,0.375305,-8.781497,-3.35709,-0.360191,-9.333979
11.835622,8.154792,0.260977,-7.78293,-3.490871,2.97146,-9.061479
11.868964,1.996686,0.634336,-6.194769,-3.235281,3.267903,-8.67959
11.902174,-3.822479,3.673285,-3.741373,-4.131642,3.041643,-8.681685
11.935623,-7.240324,5.914787,-11.175335,-3.420538,2.211573,-8.325236
11.968229,-5.089656,5.22209,-6.629183,-2.818226,1.738252,-8.100023
12.002202,-0.050729,5.505214,-7.009575,-3.108683,1.533541,-9.232521
12.035438,1.515135,5.855678,-9.925667,-3.062293,2.30076,-9.239105
