time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_A_value,acc_B_value,acc_C_value
2.743305,2.886313,2.977745,-12.078879,-0.7545,3.272991,-8.664327
2.77653,1.511693,5.549509,-15.996382,-1.337958,3.446427,-8.498073
2.81,-3.454657,5.024112,-9.319912,-1.341399,3.032963,-8.684828
2.843312,-0.726517,2.815083,-4.814014,-0.644961,4.568599,-9.380967
2.876687,4.150048,6.048119,-13.13461,-0.533028,4.08645,-9.24539
2.909979,3.464085,5.903115,-11.449182,-0.921052,3.731347,-8.909292
2.943705,-0.21384,7.232244,-10.971073,-0.78383,4.113385,-9.015688
2.976665,-6.444523,9.508313,-12.549058,-0.257536,3.90194,-9.006111
3.010001,-8.447943,8.221832,-4.928191,-0.700628,3.791204,-8.789727
3.043586,-7.030076,7.273994,-6.213474,-0.220274,4.307323,-9.112358
3.076652,-4.329919,7.057461,-7.483195,-0.447133,3.863781,-9.087667
3.110034,-2.678609,5.742398,-9.00222,-0.785775,4.043801,-9.162338
3.14332,-1.241139,10.508077,11.47911,-1.671961,3.676727,-9.141388
3.176665,-44.596591,6.991618,-24.441332,-1.48775,3.491469,-9.00671
3.209995,-0.608897,6.13566,-13.370747,-0.839198,1.433131,-9.830793
3.243321,9.855484,4.082409,-7.050278,1.122621,3.361579,-10.970474
3.276661,-6.129974,7.491126,-14.188546,-1.429689,4.166509,-9.634761
3.309995,-1.809034,2.939586,-10.936056,-5.8048,0.824383,-13.411599
3.343333,0.878554,3.438346,-9.393237,-3.321026,4.960514,-17.702761
3.376664,0.468382,2.766748,-9.297167,-3.228846,-2.484223,-10.1425
3.410001,0.11732,4.406536,-9.307492,-2.209328,-1.397815,-9.667832
3.443332,0.748664,3.670741,-9.171167,-2.243896,-0.766172,-10.186644
3.476671,0.356749,3.625998,-9.017933,-3.200414,0.401642,-10.994567
3.509992,0.857753,4.084953,-9.42152,-3.55417,1.520223,-11.134632
3.543329,0.991833,4.55169,-9.529412,-2.237162,1.963465,-11.087495
3.576666,0.741331,3.862434,-9.095149,-1.933985,1.494185,-11.410275
3.609973,0.819145,4.022402,-9.108317,1.884903,1.845995,-12.37622
3.643329,1.012335,4.134335,-9.177452,1.050194,2.41,-11.833914
3.676663,0.776797,3.771302,-8.950145,-0.768417,2.717067,-11.966647
3.710023,0.792359,3.924686,-8.993391,-1.448993,3.26476,-10.725808
3.742459,0.992731,4.148701,-9.139443,-1.350528,5.767838,-9.160992
3.776663,0.95547,4.005193,-8.832974,0.627902,5.774272,-5.935887
3.809994,0.991833,4.265273,-8.982767,0.97223,8.356661,-4.830624
3.843337,0.793706,4.130445,-8.892981,-0.863589,11.128946,-1.598636
3.876664,0.999465,4.110692,-9.248832,-4.254199,8.030738,4.612594
3.909996,1.929945,4.5475,-10.319078,2.107721,-2.566676,0.254842
3.943328,1.853478,5.025609,-10.077854,4.390823,24.763962,-21.629541
3.976662,4.616036,3.661164,-11.742332,-4.938367,4.319294,-8.136835
4.009996,12.117936,7.180916,-17.851356,-2.758967,8.51214,-13.339023
4.04338,21.814799,12.01977,-34.977542,-0.211146,5.012739,-11.024495
4.07671,0.296892,0.139767,3.022937,0.922249,2.188977,-8.894477
4.109994,1.807388,-6.299669,-2.817178,-0.713647,3.16854,-8.651906
4.143306,2.003569,6.294282,-17.17512,-1.86066,4.048291,-9.215911
4.176665,-5.3644,3.585595,-8.85557,-1.964363,3.680618,-8.782545
4.209993,-5.68314,7.642565,-12.191112,-0.55323,3.972871,-9.008056
4.242388,1.495981,7.125847,-10.599808,-0.968489,3.768608,-9.038135
4.276704,4.158727,7.83291,-12.285536,-1.345889,4.042305,-8.963313
4.309998,-0.876309,9.42152,-13.963782,-0.78368,4.130295,-9.156502
4.343329,-8.432081,6.818481,-8.234103,-0.379345,4.055922,-9.147075
4.376643,-15.966603,14.625653,-8.950294,-1.0897,3.608939,-8.878166
4.409982,-11.967844,8.676747,-2.519239,-0.740583,4.595984,-9.009703
4.442788,-3.645153,6.567979,-3.487878,-1.132947,4.330368,-8.964959
4.476643,7.420943,5.145622,-4.26662,-1.459019,4.38798,-8.861257
4.509979,-1.478173,6.397535,9.455339,-1.323442,4.101863,-9.196307
4.543403,-23.366596,6.583541,-18.246862,-0.772307,2.974004,-9.612015
4.575816,6.301165,4.598228,-8.753813,-0.183462,2.568771,-10.074562
4.610022,8.188312,6.352792,-9.657357,-1.858865,2.448159,-10.127685
4.643331,-3.082196,4.973533,-8.731965,-3.688399,2.966522,-11.155133
4.675966,1.011137,3.925284,-9.366002,-6.077299,-3.148338,-17.141749
4.710001,1.070995,3.384325,-9.055493,-2.550814,-5.066162,-9.860423
4.743337,1.149258,2.801615,-8.892682,-1.394373,-2.318269,-11.45412
4.776666,1.128906,4.866538,-9.87823,-1.099876,-2.033498,-10.274634
4.809978,0.917611,3.707254,-9.049508,-3.591281,0.290906,-11.136877
4.843322,0.646158,3.554319,-8.896572,-3.992773,0.958912,-11.19
4.87584,0.785326,3.692589,-9.007308,-4.72752,2.088417,-12.018573
4.909998,0.897558,4.295351,-9.25377,-3.888023,2.83304,-11.320788
4.943414,1.151652,3.710696,-9.181493,0.144705,1.780003,-11.490483
4.976719,0.946791,3.808862,-9.000874,1.052289,3.463636,-14.035162
5.009953,1.024007,3.901641,-9.146925,2.869553,4.13239,-13.2226
5.043318,0.793108,3.804522,-8.958076,2.488562,4.46759,-10.18006
5.076663,0.973577,3.851809,-8.869637,0.874813,3.930522,-7.123154
5.109159,1.35382,4.331116,-9.133906,-2.097994,6.594016,-7.232244
5.143324,1.631707,3.99846,-9.129866,-2.570567,6.06847,-3.88099
5.176674,1.110051,4.425541,-9.024218,-2.008358,7.836502,-3.557911
5.20998,1.528154,4.264375,-9.235813,-2.017785,10.64934,-2.972657
5.24333,1.425798,4.964405,-9.802511,-3.342425,15.113189,16.166077
5.276664,3.060049,5.357217,-10.376691,8.093439,16.727089,-25.586849
5.309987,2.574457,3.341826,-9.983429,-3.754841,5.091452,-9.536296
5.343318,9.523876,6.257619,-15.945952,-3.254435,16.159643,-20.706244
5.375708,23.66259,14.007927,-32.718383,0.853563,8.639336,-13.944029
5.409908,0.609496,-4.073431,-0.983902,-0.622664,4.478065,-10.246801
5.443319,-0.534525,-4.835263,2.892598,-0.261426,3.300375,-8.618536
5.475933,0.893817,1.469494,-16.849048,-0.884839,4.160523,-9.037386
5.509981,-4.562165,2.45594,-8.514534,-2.024519,4.108746,-8.826989
5.54254,-7.089634,2.815532,-5.076188,0.123755,3.681067,-9.027959
5.576651,-1.608961,3.409465,-10.08803,-1.408739,3.716981,-8.707424
5.60998,0.285668,7.798343,-14.248104,-1.34125,4.303881,-9.225787
5.642376,-4.449633,5.918079,-8.567657,-1.108705,3.736135,-8.944458
5.676664,-4.506348,5.714266,-8.496577,-0.207555,4.360147,-9.135552
5.70998,-1.725383,5.412885,-7.513722,-0.501603,4.524155,-9.058636
5.743326,-4.749368,5.174952,-6.462181,-0.872418,4.083457,-8.850034
5.776666,-1.825943,4.803988,-7.883041,-0.713498,4.31271,-8.857815
5.810141,4.944353,3.13921,-7.279381,-0.906238,4.108447,-8.828934
5.843325,5.961925,3.993671,-8.091793,-1.036128,3.799285,-8.821901
5.876666,5.496385,4.294154,-5.732672,-0.681175,4.289665,-9.003118
5.909978,-6.247892,3.083094,5.097288,-0.87167,4.142566,-9.171317
5.943402,-41.465163,17.094911,-18.493324,-1.289922,4.267518,-9.624136
5.976644,-30.486458,-2.519389,-6.344113,-0.944397,3.778634,-9.640747
6.009996,10.960149,6.866816,-16.122082,-2.518341,3.721171,-8.852278
6.043331,2.943776,13.541639,-20.24714,-1.939223,5.293919,-10.032063
