time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_X_value,acc_Y_value,acc_Z_value
4.459588,1.276155,2.980738,-9.716317,-2.437983,16.293723,-18.074623
4.49234,1.385095,2.963679,-9.676212,-2.990614,17.003329,-11.595832
4.525677,1.184873,3.081448,-9.636856,1.64727,21.483639,0.857454
4.559962,1.086557,3.060647,-9.374382,4.948543,26.81841,5.299755
4.592383,1.521569,3.110478,-9.710331,3.988433,15.359801,12.582578
4.625852,0.989888,0.062401,-9.768991,-0.430672,18.200922,-18.931778
4.659458,3.527832,2.650626,-11.787225,-2.090961,9.796525,-16.833934
4.692575,-0.906687,6.059342,-11.28233,2.469109,7.898005,-14.042644
4.725711,2.767946,2.301808,-11.420001,-1.213904,3.358886,-9.171467
4.759384,4.814762,4.432723,-26.249169,-0.586151,3.431762,-9.474494
4.792502,11.93193,2.795181,-22.100767,-0.702424,3.436401,-9.266789
4.825761,7.873913,-4.760591,-4.777351,-0.677284,3.235879,-9.14917
4.859121,7.270851,-1.975885,-5.657701,-0.818397,3.34437,-9.184037
4.892484,7.840393,1.549403,-10.527381,-0.595729,3.384774,-9.230875
4.925735,4.187459,4.595984,-10.424577,-0.832164,3.327311,-9.16997
4.959217,-1.111249,7.817497,-10.699471,-0.835307,3.49536,-9.130614
4.992596,-1.753067,9.252274,-12.783548,-0.648702,3.520051,-9.140191
5.025721,0.778892,7.908929,-11.677836,-0.688956,3.5624,-9.168773
5.058999,2.555453,9.923422,-13.40292,-0.558168,3.652635,-9.225488
5.092434,5.205031,23.323649,-22.224073,-0.572983,3.551626,-9.370192
5.125869,2.345055,29.147453,-4.373614,-0.483197,3.767112,-9.548268
5.159429,-1.088054,25.753551,21.913264,-0.996921,3.879044,-9.993006
5.19237,-12.63585,22.230507,-1.326136,-0.965197,4.018063,-10.450614
5.225721,12.589012,12.39732,-27.034944,-0.339689,2.278164,-12.498329
5.259255,-5.063019,10.227048,-14.599166,-2.734276,2.979391,-13.59596
5.292378,-0.235987,3.393303,-9.189573,2.323207,0.70826,-14.592282
5.325663,1.100474,3.228547,-9.720058,-1.892385,0.501753,-12.977635
5.359188,1.006498,3.083692,-9.590916,-6.393196,15.044653,-20.449457
5.392409,1.182628,3.016951,-9.536595,-12.037728,-0.132135,-13.950763
5.425889,2.469707,2.961284,-12.695708,-1.723288,-2.499486,-7.248405
5.459047,1.179037,2.977895,-9.265891,0.574928,-1.84405,-6.492259
5.492373,1.139082,2.975949,-9.339216,-3.561502,2.436486,-8.471886
5.525851,1.181431,2.939137,-9.620096,-4.3585,4.838854,-10.065733
5.559116,1.226623,3.07217,-9.306893,-0.351212,5.98916,-10.483087
5.592549,1.091795,3.024434,-9.175058,0.784578,6.682156,-11.024196
5.625835,1.131301,3.046132,-9.062526,-0.605455,9.253471,-13.840327
5.659373,1.273461,2.90846,-9.57251,-2.152614,13.475946,-17.721017
5.692299,1.263286,2.989417,-9.645086,-1.846444,15.872777,-10.73763
5.725746,1.305485,3.184103,-9.482874,3.958655,21.642261,-0.926739
5.759282,1.305335,3.190687,-9.459978,4.106651,23.700001,3.07202
5.792464,1.389135,3.211188,-9.873442,5.04611,25.942401,14.369165
5.825944,2.661549,3.254285,-10.648592,-3.118858,9.151863,-14.737137
5.859019,-0.120014,-4.548996,-10.265506,-0.372312,8.592947,-19.345691
5.892409,1.368335,5.42306,-11.403541,-2.0115,5.408545,-12.957882
5.925908,4.281734,3.870515,-13.857685,1.141776,4.028538,-10.608039
5.959123,3.786415,5.751676,-15.304882,0.085596,3.05526,-9.599296
5.992659,7.776495,10.354544,-28.305712,0.040553,2.666787,-9.267388
6.025813,8.827587,-1.319252,-14.324571,-0.471525,3.044336,-9.414187
6.059228,7.262172,-4.873272,-6.858585,-0.504895,3.156868,-9.289984
6.092474,5.32265,-2.096348,-7.956665,-0.513575,3.470519,-9.446361
6.125833,4.239684,4.131791,-13.867412,-0.844884,3.385672,-9.153509
6.159173,1.310872,5.627024,-10.826218,-0.755697,3.373551,-9.159345
6.192487,-1.973042,7.121957,-10.833251,-0.619223,3.592029,-9.182839
6.225741,0.918059,6.118152,-12.004357,-0.725469,3.415301,-9.173562
6.259254,2.6195,8.205372,-15.568104,-0.694942,3.584547,-9.128968
6.292545,3.145644,13.406512,-15.69545,-0.660674,3.505835,-9.242098
6.325924,3.41141,25.651195,-10.122148,-0.609645,3.709499,-9.347297
6.359142,1.561375,27.806353,3.778335,-0.56176,3.828166,-9.642991
6.392469,-5.07963,28.552622,19.151304,-0.641968,4.129397,-9.713623
6.425948,-6.742013,0.542605,-34.545224,-0.822288,4.162917,-10.737031
6.45916,22.046446,0.88843,-23.174754,-1.474432,1.417568,-12.900419
6.492661,-8.315509,14.580161,-20.177406,1.252661,3.710098,-13.276921
6.525794,2.19212,4.702979,-10.249644,0.434114,1.995638,-14.375899
6.557993,0.687011,3.231091,-9.524325,-3.680768,0.437406,-14.086639
6.592501,1.119329,2.689383,-9.650324,-11.143611,24.661008,-26.134841
6.625887,1.226324,3.113322,-9.540037,-6.77673,1.573645,-13.020882
6.659303,0.981358,3.060498,-8.989351,-0.828723,-2.470605,-6.690237
6.69248,1.192056,3.064388,-9.518339,0.358245,0.881397,-6.984884
6.72587,1.197593,3.014258,-9.269782,-2.52702,2.032002,-7.199023
6.759308,1.228868,3.024134,-9.32949,-6.372395,5.508806,-9.536595
6.792504,1.157189,2.936144,-9.260055,-2.707191,7.489181,-9.803558
6.825811,1.216896,2.976398,-8.667319,-0.153683,7.92524,-10.644402
6.859302,1.186818,2.90861,-9.268734,-1.16946,8.163472,-11.39561
6.892534,1.119778,3.028474,-9.380518,-1.277352,13.741263,-16.168771
6.926023,1.235602,3.022339,-9.290433,-0.885138,12.450293,-13.52054
6.959133,1.328081,3.062443,-9.364207,7.551731,26.580029,-8.042859
6.992484,1.247723,3.1015,-9.398924,2.603189,23.20573,7.615778
7.025953,1.191607,2.935097,-9.53869,5.910597,21.956511,16.86057
7.059186,1.678096,2.961434,-9.786798,6.296077,15.059617,-17.025926
7.092711,2.911004,3.123797,-11.27395,-0.314549,6.935651,-13.473252
7.126326,2.296421,5.855678,-12.090402,-0.244517,3.927678,-11.207209
7.159295,3.190837,2.835435,-11.904994,-0.428877,4.359398,-9.675913
7.192525,1.544914,-2.689682,-28.035307,-0.457907,2.945871,-9.231473
7.225746,6.670634,0.753752,-26.66338,-0.57403,3.120055,-9.260953
7.259396,7.842936,-4.587604,-13.05515,-0.646906,3.001838,-9.230576
7.292517,8.542667,-2.164735,-8.51184,-0.777096,3.064837,-9.230127
7.326513,6.006668,0.426333,-7.3554,-0.636132,3.242314,-9.179547
7.359226,5.890246,4.558274,-9.248682,-0.914767,3.504339,-9.168923
7.392647,5.447751,6.590275,-10.266554,-0.704818,3.440142,-9.172215
7.426363,4.755503,6.674674,-10.630336,-0.780987,3.506882,-9.154258
7.459583,5.358564,6.837037,-10.785366,-0.668006,3.454657,-9.149469
7.492741,4.68577,9.503973,-11.167404,-0.672795,3.387916,-9.134056
7.526695,3.09731,16.657654,-15.212103,-0.690303,3.500747,-9.190771
7.559675,-3.041643,21.779334,-8.192951,-0.618624,3.522894,-9.339366
7.592795,-0.340887,19.997086,4.118772,-0.658728,3.602654,-9.499035
7.626199,-4.961262,22.232303,9.856233,-0.717388,4.036469,-9.556049
7.658181,-3.499999,8.87652,-2.601543,-0.684766,4.310914,-10.389261
7.692619,15.045252,1.702637,-23.8682,-1.022061,3.531424,-10.898197
7.725914,-6.7266,7.394606,-16.267984,-2.200051,0.364081,-13.148378
7.759354,1.738402,3.996963,-10.323867,-0.076617,6.221406,-16.745195
7.79267,1.148659,3.106438,-10.168837,0.747616,-0.227008,-13.47415
7.826047,1.196994,2.99226,-9.972655,-0.975672,2.640899,-13.157057
7.859234,1.129056,3.007823,-9.460277,-9.942726,5.303795,-20.040782
7.892571,1.06022,2.94213,-9.356425,-4.452626,-0.554128,-7.884837
7.926045,1.141177,2.893047,-9.297316,-3.504488,-4.90784,-6.819678
7.959362,1.138484,3.129782,-9.480779,-2.207682,1.237697,-7.274593
7.992847,1.093441,2.896339,-9.302853,-1.893133,4.832569,-9.444715
8.025921,1.256701,2.884368,-9.315872,0.025589,6.338875,-10.649191
8.059246,1.281093,2.947218,-9.369594,1.929646,7.244963,-11.759092
8.092669,1.271366,2.96323,-9.359717,0.795203,7.415706,-12.449545
8.125947,1.252063,2.921928,-9.319015,-0.293151,11.27829,-16.682495
8.159418,1.279597,2.985826,-9.393387,-1.351425,10.256228,-16.656008
8.192577,1.248022,2.880477,-9.333081,2.247637,19.934835,-2.984778
8.225923,1.250716,3.047329,-9.476888,3.189939,22.763984,5.140535
8.25948,1.322993,3.043887,-9.791737,4.336653,25.382137,16.702697
8.292616,1.900615,3.039099,-9.896636,3.064538,18.419251,-17.543989
8.325904,-1.149856,-2.705395,-10.105089,-3.380285,10.035355,-12.054787
8.359224,3.579908,6.84392,-11.921754,0.153983,6.477445,-10.483386
8.392584,2.119992,3.078305,-13.627235,1.055581,2.84561,-9.35882
8.426139,4.700285,11.220228,-16.131061,-0.313203,3.094018,-9.649875
8.459246,8.042261,-0.743875,-21.855352,-0.593933,3.301722,-9.429601
8.492578,5.189767,-3.3318,-11.858455,-0.818397,3.135469,-9.2204
8.526068,7.46434,-3.032065,-10.10883,-0.776797,3.266556,-9.224889
8.559361,9.20349,-1.666723,-9.845758,-0.73744,3.265059,-9.282651
8.592787,3.735986,1.870387,-9.779616,-0.674141,3.234532,-9.244193
8.625952,1.311022,4.597331,-10.4988,-0.807623,3.276283,-9.135852
8.659267,-0.996772,6.31164,-11.725273,-0.642118,3.280772,-9.210074
8.692728,0.050879,4.74847,-9.730682,-0.80867,3.295587,-9.16593
8.725981,3.142053,7.343129,-14.194232,-0.702424,3.210889,-9.236561
8.758398,3.601008,15.701137,-18.396505,-0.680127,3.241416,-9.322606
8.792784,-8.974536,30.897079,7.512675,-0.546945,3.281071,-9.360017
8.824467,-2.77872,30.463413,-0.442195,-0.584655,3.462139,-9.642543
8.8597,-5.970305,29.767574,18.413265,-0.563406,3.518704,-10.184699
8.892796,9.125077,29.247415,-40.984809,-0.686113,3.670442,-10.797636
8.925936,-1.109303,-1.01024,-11.391719,-2.177754,3.111077,-12.192159
8.959285,0.969237,3.340928,-9.950657,-0.53228,-3.98574,-12.906555
8.992761,1.442109,3.453909,-9.934346,2.024819,3.621958,-15.21779
9.026002,1.41233,3.050771,-9.282202,-3.385672,4.59778,-10.769204
9.059467,1.151802,3.006776,-9.221597,-3.610286,11.284126,-18.184461
9.092667,1.234255,3.015754,-9.658554,-8.706526,3.65877,-13.451255
9.126,1.088503,2.965025,-8.950444,-4.660031,-0.421694,-9.341012
9.159544,1.432831,3.027127,-10.06708,-2.945871,0.287314,-7.232393
9.192646,1.259545,2.95066,-9.498287,-2.615459,1.483111,-7.741778
9.225955,1.312668,3.068429,-9.311383,-2.262003,4.831671,-10.359482
9.259452,1.312818,3.018598,-9.301357,-2.003869,5.325942,-9.808946
9.292667,1.2781,3.039099,-9.226834,-0.09233,5.938281,-10.673134
9.324472,1.256402,3.011714,-9.3042,-0.168648,7.357944,-13.211078
9.359316,1.268972,3.120355,-9.22878,-4.443647,12.343298,-19.498925
9.392722,1.28259,3.219867,-9.376028,-2.377377,20.690232,-11.301784
9.426005,1.306682,3.273589,-9.143034,5.304094,25.654338,-0.774552
9.459376,1.598187,3.412757,-9.405658,12.870191,34.854237,21.350756
9.492866,0.644063,1.323891,-9.145429,8.45767,-1.289473,-30.36824
9.526112,2.090512,1.039121,-10.442384,-3.719974,8.033432,-19.37951
9.557988,2.519688,7.588992,-12.180487,3.359634,7.344027,-11.830322
9.59268,2.316772,4.307472,-11.273202,-1.373423,3.130082,-9.297316
9.626148,3.622108,17.407066,-15.352618,-0.168049,3.723117,-9.481676
9.659353,11.155433,10.214478,-33.037721,-0.290307,3.35305,-9.294922
9.692806,11.328719,-1.62198,-14.917307,-0.521955,3.078904,-9.230426
9.726007,10.193528,-2.369446,-8.779552,-0.665612,3.372204,-9.176854
9.759351,7.67369,-1.118731,-7.595577,-0.591838,3.451664,-9.187329
9.792866,4.820897,2.613813,-7.72397,-0.512976,3.435054,-9.18673
9.826107,4.016566,7.263369,-11.767772,-0.546496,3.39061,-9.13226
9.85953,1.460665,8.188911,-11.657186,-0.472423,3.55387,-9.153958
9.893171,0.353157,6.213923,-9.218754,-0.603211,3.507331,-9.059683
9.924973,-0.789666,25.402788,-28.13048,-0.497563,3.458997,-9.220549
9.959367,1.021014,12.796567,-9.237908,-0.269208,3.560754,-9.246887
9.993012,0.488884,35.348058,13.766852,-0.40239,3.490721,-9.457584
10.026464,-3.017101,30.770331,5.110007,-0.199324,3.722219,-9.553804
10.059345,-3.768309,41.204185,-11.984006,-0.013468,3.822629,-10.123345
10.093123,-0.882594,-6.783913,-7.059406,0.144106,3.936507,-10.868867
10.126204,0.286417,5.190815,-10.806615,-4.349073,1.279896,-12.769781
10.159373,1.023558,2.333382,-8.86006,0.539463,6.838234,-14.495314
10.192819,1.160631,3.4156,-9.278461,-0.956518,2.086322,-13.081038
10.226104,1.275108,3.161507,-9.440375,-1.840608,2.134956,-12.806892
10.259408,0.955919,2.954999,-9.225937,-8.465601,23.344599,-28.380383
10.2926,0.677733,3.047778,-7.951577,-11.067742,-0.176279,-11.57144
10.326213,0.533926,3.02159,-7.812858,-0.604109,-2.556799,-7.366623
10.359419,1.167963,2.825857,-9.839922,0.394758,-0.730557,-6.871006
10.393212,1.037624,2.779019,-9.273822,-1.246975,0.909081,-7.797894
10.424825,0.90519,2.835734,-9.021225,-0.944097,4.923702,-10.749302
10.459364,1.040018,2.848603,-9.434988,0.187503,6.515454,-11.386481
10.492879,1.292915,2.987023,-9.909805,-0.570888,6.109772,-11.061158
10.52606,1.176044,2.954999,-9.579393,-1.119928,7.767816,-13.973658
10.559437,1.045855,3.073965,-9.640896,-0.684317,14.075715,-16.346846
10.592796,0.838599,3.115716,-9.3042,4.442749,31.271784,-10.467075
10.62628,1.056928,3.141005,-9.347147,2.789045,24.231084,5.859719
10.659377,0.638826,1.476976,-9.226386,8.82654,22.290664,20.961834
10.692706,2.31767,1.971546,-10.621058,2.540039,3.517657,-16.974897
10.726279,2.438731,1.648766,-11.359396,0.254094,22.949542,-19.396419
10.759411,1.541322,5.288831,-10.862881,1.085061,4.712556,-11.200176
10.792986,2.808648,3.638269,-9.890651,0.073475,3.40303,-9.696863
10.826036,5.459573,3.829213,-29.56361,-0.637778,3.251592,-9.283549
10.859393,12.888298,6.417288,-26.37427,-0.832164,3.368163,-9.234466
10.892894,8.974237,-5.328785,-4.6729,-0.589294,3.100303,-9.268286
10.924643,5.883212,-0.871221,-6.687394,-0.674141,3.151331,-9.269034
10.959384,5.542924,4.450381,-11.207508,-0.669054,3.164649,-9.255416
10.992899,2.918786,5.518982,-7.007181,-0.877656,3.248748,-9.154108
11.026097,0.315298,7.710802,-8.500019,-0.841592,3.282418,-9.159196
11.059548,0.673244,7.009276,-9.993605,-0.893368,3.450916,-9.086918
11.092751,1.251913,6.972015,-10.724162,-0.894715,3.269549,-9.092156
11.126067,3.587989,7.952325,-12.329382,-0.80882,3.353349,-9.177602
11.159617,2.535251,18.965298,-16.24449,-0.7542,3.419491,-9.242397
11.193196,2.441275,24.962539,-6.654622,-0.643465,3.543695,-9.329041
11.226242,-2.509063,22.797205,6.900336,-0.688806,3.630637,-9.535548
11.259488,-4.013125,27.735871,14.655132,-0.806276,3.785368,-9.846057
11.292933,-12.554744,2.453845,-36.606406,-1.426696,4.038564,-10.57392
11.326361,10.009317,3.912116,-9.288637,-1.062764,3.277031,-11.264822
11.35954,-0.343131,2.551562,-9.416881,-2.804907,0.48619,-13.355633
11.392736,0.745521,3.562849,-10.092968,-2.054747,1.363397,-14.13228
11.426264,1.03104,3.1642,-9.680103,-2.395484,-0.287763,-11.017911
11.45947,1.112296,2.97161,-9.081082,0.497862,5.369488,-10.383724
11.492911,1.183676,3.127837,-9.515047,-8.645771,15.944157,-20.935796
11.526122,1.097781,2.97984,-9.220101,-10.189039,0.174633,-8.241885
11.559356,1.033434,2.922826,-9.310186,-3.383726,-0.47766,-6.329448
11.592921,1.142524,2.982833,-9.347447,-3.493864,1.977382,-6.758175
11.626185,1.218842,3.019944,-9.5764,-4.827033,3.515861,-7.431119
11.659554,1.685129,3.016054,-11.078816,-2.704647,5.993948,-9.662146
11.692889,1.333618,3.050172,-9.933598,-1.134742,6.398283,-9.907111
11.726331,1.079674,3.00498,-9.17401,-1.236949,6.794987,-11.203917
11.759447,1.267625,3.117661,-9.373933,-2.601393,8.657144,-14.762127
11.792852,1.20298,3.098656,-9.236861,-4.439757,12.752572,-16.627726
11.825252,1.088204,3.15178,-9.150816,3.704411,28.751648,-12.75332
11.858632,1.231412,3.193829,-9.461774,4.35027,21.111627,2.672324
11.891907,1.388986,3.451066,-9.475242,8.566909,27.950759,13.398132
11.925299,1.78135,3.120055,-9.789642,3.448522,2.661849,-14.060302
11.958617,1.732566,2.244943,-10.663706,-3.793898,11.410424,-18.137773
11.991976,2.114006,2.819872,-10.745561,2.479733,12.512096,-11.602117
12.025272,0.286417,6.344262,-10.818437,2.042327,4.11967,-9.382912
12.058499,2.560092,12.733567,-12.698102,-0.564603,3.384026,-9.38381
12.091995,5.898925,4.37975,-35.72456,-0.663367,3.259074,-9.27891
12.125257,7.760633,-0.676985,-16.126422,-0.698084,3.110179,-9.177752
12.158588,6.47954,-2.97984,-6.194919,-0.579717,3.066334,-9.293426
