time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_X_value,acc_Y_value,acc_Z_value
2.104516,2.213967,2.068963,-9.250179,0.510133,3.031317,-9.323953
2.137871,2.583137,3.274637,-9.9746,0.418551,3.00513,-9.218155
2.171214,2.57326,3.136965,-8.864549,0.4609,3.081747,-9.307791
2.204537,2.716468,4.600623,-9.263048,0.590491,3.101649,-9.317219
2.237718,2.726195,4.905146,-8.634997,0.481401,3.12245,-9.362561
2.270854,0.97223,4.668112,-5.221491,0.58241,2.998096,-9.380218
2.304549,0.940506,6.457692,-4.548996,0.691799,3.128884,-9.502177
2.33788,1.287977,9.656908,-6.470411,0.792659,3.26057,-9.645685
2.371148,-0.392663,13.820873,2.052054,0.068237,3.583799,-9.769589
2.40454,-3.797938,22.314008,-19.200387,-0.952777,2.667834,-10.98065
2.437876,1.00186,3.992623,-9.301506,0.226859,-0.212942,-11.280834
2.471143,0.935717,2.962781,-9.105324,0.535722,4.641625,-13.982637
2.504519,1.567809,3.429816,-9.786649,-2.015242,1.512741,-13.401274
2.537843,1.430736,2.956945,-9.218754,-6.967076,1.316559,-17.410658
2.57115,1.5087,3.068279,-9.362561,-14.15727,-2.601543,-14.860293
2.604517,1.298751,2.851446,-9.269782,-1.555239,-7.885435,-9.757468
2.637842,1.529052,2.97131,-9.353732,-0.848476,-5.727733,-10.416496
2.671101,1.624673,3.01755,-9.365254,-2.478985,-0.849373,-13.540442
2.704265,1.490743,2.838727,-9.198702,2.309589,2.450254,-13.895545
2.737852,1.535187,2.859527,-9.271877,1.552246,4.850526,-13.55406
2.771637,1.511244,3.004381,-9.282951,-2.302556,6.42477,-11.079564
2.804558,1.519923,3.117512,-9.339815,1.087006,8.133543,-10.422631
2.837859,1.517679,3.022788,-9.354031,3.980951,27.796626,-13.29383
2.871164,1.520522,3.040146,-9.384857,0.977318,24.212079,14.120308
2.90448,1.497477,2.994505,-9.373036,15.813369,53.664355,10.461089
2.937888,1.504959,2.648979,-9.298962,-0.244816,-10.155219,-15.941762
2.971148,1.813224,2.739364,-9.555301,4.247465,5.433984,-9.872993
3.004503,1.19849,2.545726,-10.045531,0.552631,3.390011,-9.058935
3.03785,1.069348,2.236264,-9.698359,0.993779,3.325515,-9.462672
3.071198,1.076681,2.213818,-10.453308,0.923746,3.048376,-9.38381
3.104503,1.750074,0.256039,-13.503331,0.873915,3.443135,-9.099339
3.13785,0.936017,1.672709,-14.528834,0.871969,3.172281,-9.383511
3.171152,6.547029,-2.405211,-11.507842,0.864188,3.271195,-9.158897
3.204505,6.953608,-2.814784,-9.674117,0.995874,3.244708,-9.227283
3.237199,5.31831,-2.345354,-8.223778,0.806127,3.18111,-9.125676
3.271183,2.77887,0.215635,-10.041042,0.801338,3.061695,-9.155006
3.304503,1.069947,1.112296,-10.866173,0.914019,3.156568,-9.218903
3.337827,0.531681,2.278464,-12.224632,1.052738,3.136067,-9.249281
3.371168,-0.635534,4.384688,-12.50207,0.948437,3.099554,-9.247485
3.404456,-0.56161,4.610649,-10.432358,0.910278,3.027726,-9.225039
3.437759,0.414212,3.430864,-7.4181,0.974325,3.067082,-9.197056
3.471014,2.496643,4.889134,-9.113106,0.891124,2.983431,-9.232671
3.504505,2.121638,6.069967,-10.093566,0.969237,2.878681,-9.240751
3.536889,1.624374,6.519494,-9.469406,0.933922,2.92103,-9.248084
3.571186,0.978964,8.53294,-7.575375,0.995724,2.906216,-9.434689
3.604519,1.47952,12.028001,-8.258495,0.946941,2.977296,-9.260654
3.637837,-1.741395,14.74013,1.095087,1.225725,2.979092,-9.697312
3.671197,-1.827589,16.420919,8.077277,0.719034,2.954251,-10.734487
3.704566,15.140275,22.666417,-13.281709,0.016311,2.135854,-11.488538
3.737838,-0.943798,4.389776,-7.135425,-1.962867,1.559429,-12.910296
3.77117,1.556586,2.703749,-9.372886,0.032024,4.138974,-16.734571
3.804513,1.415772,3.148188,-9.311682,-5.705586,1.858416,-12.231665
3.837836,1.378361,3.028923,-8.966905,-8.655498,2.396083,-17.641407
3.871116,1.180832,2.755825,-9.411643,-5.147717,-3.416947,-12.322797
3.904544,1.491042,2.910855,-9.501429,0.638975,-4.039162,-8.496727
3.937838,1.552845,2.827055,-9.641046,0.10071,-1.926204,-9.010301
3.971099,1.433729,2.821218,-9.362411,0.741481,-0.227757,-10.200561
4.004531,1.472786,2.793086,-9.342359,0.910877,3.343472,-12.789833
4.03785,1.496729,2.742506,-9.302703,3.044486,3.935161,-12.619839
4.071171,1.522168,2.932254,-9.33368,3.929324,4.762985,-12.84146
4.104519,1.545812,3.00932,-9.354181,-0.397901,6.20704,-12.018573
4.137869,1.506605,2.855786,-9.276815,-1.007696,20.049312,-4.215442
4.171175,1.646821,2.856085,-9.775575,17.093714,32.098562,5.83413
4.204504,1.675851,2.886912,-9.490356,-1.396169,39.5846,-31.937097
4.237823,1.658642,2.441874,-9.339067,2.852494,-7.716339,-18.084799
4.271165,1.836269,2.622642,-9.478085,4.295202,5.32684,-11.205862
4.304506,1.587861,3.019944,-10.882634,-0.231348,3.705159,-9.128669
4.33782,2.284599,2.448308,-11.058763,0.439052,3.210739,-9.264245
4.371174,3.44493,2.702851,-12.562974,0.38578,3.34018,-9.156802
4.40451,1.17754,1.82744,-13.941784,0.532879,3.274936,-9.275917
4.437839,3.982747,-1.165569,-9.773779,0.460451,3.198019,-9.250179
4.470247,4.689511,-0.651695,-9.056241,0.545598,3.148787,-9.282502
4.504456,5.619093,-0.357048,-9.073899,0.440549,3.216874,-9.226086
4.537838,4.131193,1.088054,-9.169671,0.379046,3.212235,-9.19511
4.571194,3.247402,2.00746,-9.252124,0.558019,3.339881,-9.351038
4.604502,1.503313,2.88751,-9.542132,0.422143,3.030569,-9.209775
4.637848,1.583971,3.881289,-10.474408,0.19259,3.412158,-9.088564
4.671179,1.992496,4.328572,-10.81724,0.361837,3.293192,-9.207082
4.704097,2.285946,3.947431,-10.161055,0.449378,3.307857,-9.230576
4.737851,2.69492,3.38657,-8.874425,0.390269,3.302769,-9.164284
4.771159,2.899781,2.522382,-8.67555,0.269208,3.317584,-9.12373
4.804502,2.851297,3.202209,-11.396208,0.370366,3.241865,-9.159645
4.837837,1.305186,2.859976,-9.449204,0.491278,3.268052,-9.290732
4.871127,0.116572,2.582388,-6.092713,0.231947,3.242912,-9.176405
4.904508,0.816901,3.76786,-5.733719,0.262025,3.253986,-9.31677
4.93795,3.915557,9.596901,-12.499825,0.542007,3.412907,-9.440225
4.97118,1.371328,10.315038,-7.432017,0.46509,3.515113,-9.333081
5.004489,-4.009533,15.64951,1.759202,0.54051,3.430265,-9.493049
5.03777,1.922164,22.617933,6.296077,0.945444,3.689148,-9.934795
5.071171,-2.22564,29.582615,-26.293313,0.309911,3.132775,-10.261615
5.104524,-1.152101,1.347684,-8.976183,-2.679956,-2.189127,-12.890842
5.137855,1.048398,3.150583,-9.361214,-0.638826,4.119072,-13.898388
5.17119,1.347684,3.303518,-9.990911,-1.191008,1.258348,-14.032169
5.204553,1.090448,2.674119,-9.177003,-7.331906,4.823291,-21.208596
5.237893,1.240091,3.05092,-9.469406,-12.176147,-0.051477,-18.978467
5.271196,1.18203,2.965025,-9.315872,-0.863889,-9.084973,-11.434517
5.30446,1.181132,2.983431,-9.207531,-0.330112,-4.493778,-10.416047
5.337771,1.307131,2.91714,-9.653466,-1.576488,-0.925691,-10.288252
5.370247,1.260143,2.761661,-9.382762,-0.227158,1.126512,-10.792549
5.403967,1.350079,2.850548,-9.29148,1.285732,4.759394,-13.151071
5.43791,1.360703,2.938987,-9.369893,-1.574693,8.706376,-16.076441
5.471242,1.31611,3.110927,-9.481078,-0.233742,13.293681,-17.144293
5.504513,1.251314,2.855038,-9.318865,24.918843,41.579041,1.48371
5.538078,1.453781,2.928064,-9.554403,8.156738,42.080644,20.270185
5.57107,1.379558,2.87105,-9.528664,-10.306359,15.255799,-18.790366
5.604503,1.575591,2.508914,-9.50113,3.452712,5.697655,-10.519001
5.637917,1.900166,2.55665,-9.646433,3.19353,5.127516,-11.496469
5.671189,0.267262,3.085189,-10.288252,0.388922,3.211637,-9.502327
5.704503,1.491791,2.739064,-10.349755,0.347022,3.670592,-9.254518
5.737839,2.817178,4.27051,-10.513165,-0.070781,3.467377,-9.149319
5.771187,1.547458,1.289623,-11.47522,0.086793,3.472465,-9.222644
5.804538,1.81906,2.377377,-15.330621,0.334003,3.293342,-9.182091
5.837863,6.498993,-1.109453,-12.10776,0.213092,3.448372,-9.201994
5.871175,6.201653,-1.666873,-9.156951,0.199923,3.463636,-9.164583
5.90454,6.463079,-0.97238,-9.213516,0.263671,3.206699,-9.193314
5.937858,4.749218,0.514772,-10.000788,0.283274,3.485334,-9.236711
5.97117,2.134357,1.70159,-9.708086,0.293599,3.424728,-9.223542
6.004556,1.038971,3.275385,-11.464146,0.461798,3.274038,-9.234915
6.037852,0.69554,3.828914,-10.930968,0.48215,3.410063,-9.202443
6.071212,1.024007,4.597031,-10.967631,0.290457,3.247252,-9.180595
6.104482,2.206336,4.1071,-8.511242,0.309761,3.329406,-9.1366
6.137815,2.586878,3.701269,-8.229764,0.519111,3.298879,-9.269333
6.171169,2.951557,5.728182,-11.442448,0.36887,3.143699,-9.275319
6.204518,1.414425,5.183781,-8.249816,0.432169,3.291696,-9.216509
6.237851,0.119415,4.902453,-6.343963,0.379046,3.313693,-9.384708
6.271182,1.854675,5.718755,-6.830003,0.247061,3.477253,-9.472399
6.304509,3.858244,9.86985,-11.5044,0.485891,3.682414,-9.449653
6.336967,3.180062,7.1878,-6.545083,0.684916,3.824874,-9.207531
6.371195,-0.20935,10.998457,-0.718436,-0.027235,3.426225,-9.654364
6.404502,-5.696458,14.831412,11.889581,0.068237,1.724036,-10.384772
6.437854,5.500127,34.956892,-20.103482,-1.196545,2.82062,-11.445441
6.471132,0.739386,4.595236,-11.482103,2.933301,7.098762,-15.98875
6.504503,0.650199,2.696117,-9.654963,0.711702,0.984351,-13.343961
6.537852,1.586066,3.297382,-9.879427,-2.697913,10.220464,-14.101753
6.571186,1.374321,3.107785,-9.553505,-12.909996,6.053955,-20.907065
6.604517,1.267775,2.77049,-9.291779,0.193039,-7.427677,-10.333294
6.637812,1.221835,2.821667,-9.272326,2.574607,-4.180575,-9.947515
6.671172,1.329727,2.913099,-9.142436,-0.541558,-0.606054,-10.700967
6.704521,1.37043,2.931505,-9.399822,-1.953289,2.197207,-10.587687
6.73782,1.312219,2.751335,-9.329789,2.11236,3.807814,-11.845586
6.771177,1.429838,2.94647,-9.402216,0.27654,6.122492,-13.457091
6.804514,1.375967,2.912351,-9.361812,-1.629312,13.791094,-22.586508
6.837841,1.371627,2.906964,-9.54737,5.268779,41.039279,17.345114
6.871169,1.60956,2.714972,-9.601091,17.472011,38.020681,9.746694
6.904515,1.442408,2.809846,-9.470004,-0.877057,28.374398,-21.635677
6.937844,1.456026,2.491854,-9.335026,4.996279,-7.388471,-10.38537
6.971218,1.766834,2.437983,-9.465515,1.17769,4.673649,-7.955169
7.00449,0.951131,1.759053,-9.596004,-0.011672,3.321924,-9.213816
7.037837,1.419363,3.179913,-9.726792,0.542605,3.458548,-9.303003
7.071184,1.199388,2.379323,-10.604896,0.679978,3.054961,-9.443368
7.104505,3.250245,3.803774,-11.532832,0.547693,3.266855,-9.216958
7.137791,0.05043,0.851319,-11.700732,0.679229,3.225554,-9.311233
7.171168,3.705608,2.015092,-15.870233,0.680277,3.154623,-9.274122
7.20452,6.484179,-1.634101,-9.352086,0.69973,3.251442,-9.1782
7.23782,6.312388,-1.190709,-8.01757,0.640621,3.119906,-9.298513
7.271141,5.3855,0.832314,-9.246288,0.677134,3.191435,-9.232222
7.304508,3.179015,1.882508,-10.15911,0.646158,3.163452,-9.267687
7.337854,1.162726,2.245991,-9.547519,0.69135,3.218371,-9.197205
7.371168,0.732951,3.94818,-11.771064,0.525097,3.312945,-9.197654
7.403791,-0.140365,4.09064,-10.57392,0.720082,3.295138,-9.236412
7.437845,1.158985,3.355444,-9.832888,0.507589,3.20625,-9.193913
7.471171,2.092308,3.425926,-8.95613,0.622664,3.246055,-9.256164
7.504519,2.265295,3.65473,-8.344689,0.575078,3.252639,-9.282502
7.537801,1.016674,3.314442,-7.235536,0.649899,3.272691,-9.282053
7.571169,1.684231,5.028602,-10.140405,0.707362,3.289451,-9.317668
7.604522,3.076809,5.980331,-8.983216,0.541259,3.337487,-9.399073
7.637666,2.174911,7.69913,-10.386717,0.827675,3.358736,-9.61007
7.671174,0.650648,6.595363,-6.226643,0.760785,3.601307,-9.418228
7.704523,-1.35786,9.231324,-5.420816,0.989589,3.573174,-9.541085
7.737414,0.966843,15.19265,6.941038,-0.496964,1.656996,-9.839024
7.77117,12.479773,24.427715,-39.912318,-0.074672,2.259908,-10.678221
7.804437,1.313267,-10.211036,-9.197654,-1.306981,2.413292,-12.040122
7.837837,0.702873,4.787676,-9.22863,1.235452,1.674355,-13.392146
7.871187,1.78554,3.369361,-9.878081,-2.599597,0.314849,-13.141195
7.904426,1.24892,2.749091,-9.177303,-6.327502,0.854162,-16.692671
7.937833,1.308328,3.045683,-9.179996,-12.78699,1.042413,-20.214817
7.971191,1.426845,3.009918,-9.405209,-0.910278,-2.157103,-12.698401
8.004429,1.465603,2.927615,-9.348494,-1.351874,-1.583821,-9.084524
8.036965,1.397067,2.964427,-9.397727,-0.434713,0.675638,-8.886696
8.071191,1.413228,2.970861,-9.625334,-0.023644,1.797361,-8.21435
8.104524,1.355167,2.998695,-9.386204,1.839411,4.813565,-13.206289
8.137852,1.363995,2.959339,-9.219502,-1.246376,4.913825,-13.18938
8.171184,1.434178,2.922676,-9.325748,-1.721343,15.04585,-23.96861
8.204427,1.454081,2.84157,-9.486615,9.032748,20.98054,-4.55139
8.237297,1.536683,2.763157,-9.34191,4.272007,31.706048,5.083521
8.271168,1.459019,3.211787,-9.602588,16.925216,41.966915,33.52017
8.304382,1.615246,2.846658,-9.485567,-30.075838,2.165932,-24.587084
8.337799,2.347,2.199751,-10.682262,5.816023,3.461541,-10.395097
8.371175,-0.781136,-0.586451,-9.505769,0.233443,5.37278,-10.268499
8.403493,8.688868,-4.008486,-16.208127,-0.686263,3.815147,-9.914893
8.437842,5.476333,-4.694299,-12.344645,-1.239941,1.617042,-8.629759
8.471189,-2.269036,-1.312668,-5.875132,-2.970861,1.021463,-6.314184
8.504518,-2.478237,0.526294,-12.38475,1.155393,1.989503,-9.759264
8.537852,0.541857,0.272051,-10.290646,0.124054,3.326712,-10.063787
8.571172,2.834088,-0.98061,-8.184272,-0.639275,2.406408,-8.988453
8.604476,2.830646,-0.483047,-7.723222,1.40395,2.760912,-9.539738
8.63785,3.115117,3.044935,-13.538946,-0.816153,3.353498,-9.38366
8.671173,-0.684018,2.576253,-7.585251,-1.969301,2.550215,-8.338404
8.704523,0.344328,4.498417,-11.665865,0.95996,4.080913,-10.772048
8.737122,1.612103,7.030525,-15.082662,0.556372,3.743917,-9.45489
8.771212,3.249347,5.281049,-9.492151,-0.304224,3.127987,-8.933235
8.80453,3.426225,3.11796,-5.949953,-0.152337,3.073516,-9.075845
8.837853,1.899119,1.651759,-5.659347,0.325174,3.464833,-9.397577
8.871143,3.514963,5.012291,-12.48097,0.134679,3.076659,-9.233568
8.904514,1.849138,3.967184,-8.101669,-0.048484,2.859826,-9.175507
8.937837,0.458506,3.523044,-6.184743,0.144106,3.619564,-9.24958
8.971185,2.068365,5.362754,-9.399822,-0.053423,3.322971,-9.124479
9.004504,3.619414,7.699429,-11.427933,0.288512,3.496258,-9.265442
9.037356,0.354055,7.380989,-6.133266,0.173436,3.594274,-9.426757
9.07117,-2.04532,8.116035,0.296592,0.171491,3.366817,-9.439178
9.104535,1.050793,15.750968,-5.50716,0.336547,3.731646,-9.565028
9.13785,13.772538,3.230043,-29.573487,-0.072427,3.513467,-9.800117
9.171169,-3.445978,-1.053187,-7.670548,-1.454829,2.17925,-11.439156
9.204507,1.629761,5.096689,-11.208556,-1.441062,3.42413,-12.478875
9.237862,1.277502,3.54579,-9.515196,0.202617,5.312774,-15.389281
9.271181,1.55509,3.251741,-9.373634,-1.116187,0.736842,-14.284766
9.304532,1.511992,3.150583,-9.448755,-4.971737,-0.908482,-18.173088
9.337834,1.309076,2.789045,-9.28325,-9.559191,-3.353798,-18.158423
9.371171,1.330475,2.819423,-9.346399,-0.177177,-4.980417,-12.682988
9.404455,1.42071,2.939885,-9.369594,-1.333768,-3.673136,-9.700305
9.437841,1.489097,3.056457,-9.400121,-0.764975,0.802086,-10.955959
9.471182,1.47937,3.012761,-9.311532,-0.101458,3.109281,-11.304926
9.504519,1.412629,2.877634,-9.276815,-0.900102,4.767624,-11.626958
9.537857,1.434777,2.864016,-9.289385,-2.097545,8.608809,-16.300008
9.571189,1.491192,2.971161,-9.34191,-2.107122,15.660134,-14.862388
9.604517,1.400508,2.949612,-9.325449,20.594162,36.158973,6.754284
9.637833,1.455876,3.090276,-9.376627,2.648082,43.056316,-8.104512
9.67114,1.493437,2.870301,-9.443517,-1.046303,-9.649276,-5.396574
9.704518,1.701291,2.800418,-9.518937,0.765424,2.850249,-8.487748
9.737834,1.530398,2.997049,-9.832589,1.518876,10.474108,-10.234231
9.771181,0.943948,2.95066,-9.090061,0.712001,4.107998,-9.506517
9.804499,0.839048,3.244708,-9.328741,0.719483,3.213882,-9.631768
9.837865,2.624737,5.013039,-9.892446,0.474518,3.175723,-9.283699
9.871186,1.304138,5.773973,-8.605667,0.466437,3.309952,-9.119092
9.904489,2.486168,4.519965,-9.190471,0.573432,3.343472,-9.16144
9.937807,3.584996,2.285347,-14.374851,0.728612,3.309204,-9.229977
9.971191,6.575461,0.562358,-11.377054,0.357497,3.255183,-9.186132
10.004505,5.93035,-1.073838,-6.557803,0.544102,3.357988,-9.19107
10.037854,6.114411,-0.272649,-8.424449,0.650648,3.223758,-9.202892
10.071115,4.514279,1.549253,-10.253684,0.629698,3.35305,-9.026163
10.104505,1.065607,2.949014,-10.28047,0.443841,3.083842,-9.405358
10.13787,-0.193189,3.471417,-9.997496,0.67489,3.115566,-9.364656
10.171185,0.978665,3.622856,-10.27643,0.628201,3.105091,-9.316321
10.204589,2.004916,3.681067,-10.289599,0.564154,3.137564,-9.252723
10.237839,2.893945,4.203919,-10.993369,0.623413,3.175124,-9.238656
10.271168,1.129056,5.074692,-10.070372,0.68327,3.039847,-9.324402
10.30452,0.794604,4.904847,-8.684229,0.594382,3.094018,-9.268585
10.337836,0.207854,3.304565,-5.425754,0.651695,3.083543,-9.242248
10.371204,1.506007,6.179954,-9.948413,0.903843,3.073816,-9.439776
10.404432,5.232266,7.952774,-9.97894,0.767968,3.120355,-9.467909
10.437834,4.480609,9.521032,-10.927078,0.435611,3.328358,-9.465066
10.471178,1.123669,8.292165,-2.25078,0.69988,3.477253,-9.50098
10.504428,-1.241588,13.671679,0.778443,0.560862,3.524091,-9.792934
10.537837,-2.711979,20.684097,9.651521,0.72936,3.483389,-9.763753
10.571156,-3.043588,1.777459,-2.498588,-1.517978,0.973128,-10.940097
10.604502,1.079824,3.628542,-8.878915,-1.610008,1.970947,-12.182582
10.637838,1.119778,3.278378,-9.585828,2.641497,7.951877,-15.214947
10.671162,1.525311,3.204903,-9.585828,-0.91372,0.126149,-13.62933
10.704503,1.285583,2.984928,-9.254967,-0.028731,7.934518,-13.104831
10.73788,1.32853,2.883171,-9.257661,-10.142799,10.804819,-25.574877
10.771146,1.457672,2.957094,-9.58074,-4.450681,-5.055687,-10.705905
10.804503,1.449591,2.902475,-9.493648,-2.080785,-1.56766,-9.980586
10.83775,1.473235,2.932553,-9.322756,-3.947132,-0.357946,-8.277649
10.870784,1.453931,3.035208,-9.388748,-1.830433,3.845524,-11.396807
10.904305,1.552097,2.981187,-9.365553,-0.407178,5.105817,-11.865339
10.937851,1.561225,2.946919,-9.686538,-1.011586,4.627708,-12.555492
10.971139,1.410085,2.926118,-9.368397,-7.949033,13.721809,-23.585823
11.003995,1.43762,2.971011,-9.412841,23.472843,47.814064,-5.516438
11.037787,1.803347,3.404826,-9.54722,21.202759,57.680472,1.406793
11.071139,1.751122,2.934947,-9.577897,-1.034781,-4.191649,-5.676406
11.104468,1.248321,2.523878,-9.511755,1.575591,5.759009,-9.118942
11.137871,0.621018,2.472401,-9.577448,0.09637,3.54564,-9.241799
11.171186,0.45267,0.803134,-9.252124,0.021549,3.391807,-9.210972
11.203765,2.713476,4.175936,-10.693485,0.710954,3.202359,-9.48018
11.237851,1.301744,3.372054,-11.113682,0.533776,3.426674,-9.29148
11.271175,0.914169,2.281905,-15.949544,0.489632,3.333596,-9.343556
11.304521,5.017977,-0.314699,-12.344795,0.577322,3.460194,-9.405807
11.337835,5.61176,-1.886249,-6.563789,0.06719,3.315339,-9.259008
11.370806,7.172087,-1.017273,-8.788381,-0.289709,3.504787,-8.930691
11.404004,5.343301,1.116336,-10.363522,-0.330112,3.6254,-8.917522
11.437853,1.194001,2.798173,-8.726428,-0.220274,3.570331,-8.902558
11.471186,0.246312,3.467526,-10.002135,0.035016,3.620013,-9.162488
11.504502,1.715656,4.608703,-12.642734,0.029629,3.523642,-9.217856
11.537856,1.463209,3.65024,-9.256913,0.068686,3.616271,-9.156951
11.571186,2.743554,3.547885,-9.685789,-0.116123,3.691991,-9.056241
11.604503,3.580806,2.528816,-9.06103,-0.056266,3.571678,-9.131063
11.637797,2.468959,2.514002,-8.151051,-0.05881,3.600409,-9.127023
11.671167,1.196395,3.208943,-8.950145,-0.182714,3.559407,-9.120438
11.704502,2.575654,5.462566,-13.152268,0.117619,3.757385,-9.185234
11.737856,2.97999,3.789109,-6.365512,0.091731,3.746012,-9.138844
11.771169,-0.196631,5.549658,-3.577514,-0.080209,3.726708,-9.031401
11.804501,0.88858,9.058336,-6.276324,-0.08365,3.833104,-9.120438
11.837858,1.55913,15.116033,-8.066802,-0.214738,3.856299,-9.371988
11.87117,0.718436,16.880473,2.176108,0.5658,2.841271,-9.583883
11.90397,-7.302725,25.871021,-34.464866,-0.213391,2.926866,-10.03745
11.937834,1.250267,0.48215,-8.090745,-2.047564,1.083415,-11.704772
11.971183,1.247723,6.106929,-10.997709,-0.180769,4.415365,-14.300628
12.004518,1.331673,2.844413,-9.071505,1.965859,1.847492,-14.402236
12.037836,1.513339,2.799371,-9.731281,-3.149086,10.333444,-15.543712
12.071226,1.261191,2.880926,-9.303901,-9.065519,2.357325,-21.049974
12.104522,1.178887,2.929111,-9.326497,-3.463785,-6.803666,-12.719052
12.137833,1.254158,2.904719,-9.35882,-1.216148,-3.481294,-10.80452
12.171081,1.293813,2.822116,-9.319613,-1.779704,-0.137672,-9.786499
12.204527,1.179486,2.942579,-9.057139,-0.512826,2.939586,-10.676126
12.237826,1.200436,2.835135,-9.418377,1.540275,4.452027,-11.087345
12.271188,1.270319,2.932254,-9.31243,0.265317,6.725702,-13.983684
12.304508,1.318205,2.934947,-9.448755,-0.62042,10.033859,-18.956768
