time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_A_value,acc_B_value,acc_C_value
2.234141,-0.072876,3.970027,-9.401767,-3.03027,2.549168,-8.211357
2.267433,-0.548292,3.745114,-11.592989,-3.625699,2.378575,-9.64359
2.300749,0.53632,2.976398,-9.357024,-1.396468,1.21944,-8.927249
2.334048,0.222369,3.602205,-9.915342,-3.323869,2.996151,-8.078175
2.367384,0.43576,3.319829,-9.370192,-3.127089,2.603787,-9.81119
2.400802,0.311706,3.179913,-9.410297,-3.341377,2.793684,-9.236262
2.43405,0.044594,2.920132,-9.02751,-3.393453,2.967869,-8.73855
2.467446,0.02918,2.801615,-9.34625,-3.429367,2.807451,-8.778654
2.500714,0.331609,2.931056,-9.112208,-3.681665,2.926417,-8.684828
2.53405,0.537368,3.607443,-10.026975,-3.504189,2.854589,-8.567508
2.567359,-0.28911,3.555965,-9.718262,-3.508529,2.945123,-8.663279
2.600736,2.434242,2.965624,-9.721404,-3.594124,2.494548,-8.555387
2.634051,-3.784171,6.443326,-9.968914,-3.471716,2.697314,-8.714906
2.667382,8.94775,3.568086,-16.008054,-3.180212,2.977446,-8.886097
2.700714,10.482039,1.734212,-15.841801,-3.498802,2.711081,-8.661334
2.734053,8.346635,-0.928235,-8.216894,-3.528581,2.848753,-8.546258
2.76697,4.157231,-4.610649,-6.514107,-3.509875,2.737568,-8.594144
2.799956,-5.216703,0.249305,-8.576785,-3.312047,2.829449,-8.569453
2.83311,-6.013402,2.842318,-11.199278,-3.34452,2.723651,-8.753065
2.867413,-3.743468,1.595792,-8.260291,-3.519452,2.496942,-9.025714
2.900742,-2.483774,2.218906,-9.894092,-3.41171,2.228632,-9.21202
2.934093,1.380606,3.739727,-11.351016,-3.085488,2.085723,-9.924919
2.967377,0.932425,2.697613,-8.392425,-4.00684,7.760483,-18.209302
3.000782,-0.00419,3.167193,-11.099616,-3.283615,2.878382,-12.511347
3.034076,-2.0745,2.64883,-10.987234,-6.811597,0.891872,-12.796717
3.06738,-4.111141,2.188229,-9.536146,-4.628606,-21.006578,-68.327418
3.100725,-2.955897,2.263649,-9.411494,-6.8315,-42.720966,-6.197912
3.134072,-3.296484,3.282867,-10.828313,-8.352471,-6.520991,-11.803387
3.167384,-1.779554,1.988306,-8.111396,-11.213345,7.207553,-12.345693
3.200694,-0.124054,1.381354,-6.401276,-7.851915,9.878529,-18.75924
3.234094,-0.91776,2.903821,-10.596367,-5.601285,9.707937,-14.48858
3.267362,-1.170208,4.472079,-12.704836,-12.880068,15.067698,-2.76211
3.300718,-2.405959,0.421095,-3.447923,-5.645579,13.488516,-4.490336
3.334084,-3.207597,0.973727,-6.065926,-6.273332,18.332159,-6.05605
3.367407,-3.858843,3.774294,-12.836073,-2.936593,21.375597,7.49771
3.400713,-2.114006,2.323207,-4.444545,0.807174,-10.928125,-8.83911
3.434069,-0.471525,5.017229,-2.605583,-23.072398,17.320872,-47.335805
3.467419,0.161016,15.143717,-15.598631,-2.357625,2.050408,-12.279102
3.500713,3.19787,9.622341,11.091535,-6.372545,4.793662,-8.40739
3.534216,-12.407196,-2.363161,-32.076714,-3.777587,0.222669,-8.122918
3.567409,0.7126,6.352044,-16.661246,-2.593312,0.184659,-8.247421
3.600714,-4.30433,-1.770725,-10.410061,-6.010409,2.42676,-7.676534
3.634104,3.880092,5.050449,-12.860165,-4.842895,0.333704,-10.358584
3.667406,-0.988092,2.72829,-10.210288,-3.31938,-0.178524,-7.51881
3.700699,-0.385181,0.90953,-7.948435,-3.560754,1.586515,-8.764138
3.734105,-0.664714,1.425948,-8.555237,-5.412136,1.497627,-9.331585
3.76737,-0.297789,3.012163,-9.824957,-4.500661,0.785027,-8.138332
3.800713,0.696438,3.774444,-10.370855,-3.450317,1.376117,-9.428404
3.834027,0.028881,3.129483,-9.875537,-3.54968,0.807324,-8.768777
3.867376,0.284471,2.111761,-9.081232,-4.347427,1.333468,-8.994439
3.900747,0.224015,1.953289,-8.521567,-3.741074,1.629462,-8.876969
3.933427,-0.162363,2.20888,-8.98127,-3.607742,1.252063,-8.741243
3.96738,0.480055,3.068429,-9.42975,-3.480845,1.524413,-8.997881
4.000739,0.005686,2.906814,-9.479132,-4.02779,1.635448,-8.725381
4.034038,0.242571,3.531873,-10.015004,-3.864679,1.011886,-8.521717
4.067409,3.406322,2.303604,-10.388064,-2.973705,1.259245,-8.292913
4.100703,4.141668,4.739791,-14.928081,-2.846508,1.19041,-8.225125
4.134357,12.278204,2.454144,-22.342141,-2.485869,1.670614,-8.916774
4.167374,10.479346,-0.671598,-11.723477,-4.461006,2.785155,-11.746822
4.200738,9.116847,-3.916605,-6.45425,-5.534544,1.542669,-8.094037
4.234044,-0.203215,-1.903009,-7.806424,-3.08025,2.750138,-6.988326
4.267381,-3.466479,1.535337,-9.809843,-4.111141,3.580357,-8.022658
4.300751,-4.650903,2.023622,-12.06601,-4.181024,2.472999,-8.619883
4.334054,-4.916669,1.154046,-10.543842,-3.789708,2.050408,-8.948948
4.367382,-5.957884,3.734789,-11.896165,-4.537324,1.243234,-10.369209
4.400736,-3.974816,1.101821,-10.079949,-10.264459,7.76617,-13.678114
4.43403,-3.915557,2.824361,-13.517846,-5.761104,-1.104964,-17.787459
4.467382,-2.647782,1.251015,-9.675165,-11.107846,-10.579457,-18.191046
4.500745,-1.045855,2.01599,-10.890714,0.071978,-18.81775,1.396169
4.534043,-1.873979,1.690816,-10.142949,-5.048803,-21.569085,-2.720658
4.567444,-0.084698,1.933686,-7.30063,-3.143699,-2.890354,-15.448689
4.600711,-0.375005,1.844349,-6.871454,-5.554297,2.26335,-16.977591
4.634049,-2.185835,5.985269,-14.460597,-9.620096,0.395357,-12.09115
4.667381,-2.850997,5.071699,-8.952389,-4.683375,0.97253,-8.794067
4.70081,-3.221364,3.333297,-5.328336,-6.656418,9.903071,-16.568018
4.734085,-4.159475,5.304244,-8.786735,-6.47924,17.734784,-9.874639
4.767383,-4.735002,10.423379,-6.808305,-16.12717,10.249644,0.119265
4.800688,1.519026,3.64216,4.068343,-1.564667,17.368009,4.604813
4.834073,6.121145,8.351124,-7.358393,-2.763905,27.277365,15.62841
4.867386,10.850161,9.985674,-8.551795,-8.237096,-0.330561,-36.780141
4.900715,-0.937363,4.769869,17.760523,-2.43065,12.950101,1.730022
4.934167,-43.149693,39.252243,-49.683553,-4.290413,5.321453,-5.110007
4.967455,8.491339,-0.991684,-11.528493,-7.630443,4.352215,-5.651565
5.000719,-1.384796,4.425391,-9.736967,-6.721363,0.613536,-8.066653
5.034141,-0.25993,1.139531,-9.203789,-4.419405,2.235516,-9.644638
5.067362,-0.274296,0.094724,-8.853475,-3.701867,1.601479,-9.798171
5.100804,-0.106995,2.633267,-8.983365,-3.816494,2.01599,-8.943111
5.134136,0.485442,4.127601,-10.385221,-2.407755,1.94057,-7.856105
5.167421,0.438753,2.7452,-10.043735,-4.723031,3.216874,-8.137733
5.200717,0.168947,2.422121,-9.165331,-5.362156,2.975351,-8.376264
5.234083,-0.247509,2.248984,-9.013144,-4.333809,2.583735,-8.590702
5.267407,0.382637,3.265209,-10.312793,-4.089143,2.574158,-7.818245
5.300714,0.139018,1.230963,-8.174695,-3.824126,2.878083,-8.303388
5.334027,0.377848,3.193829,-10.20505,-3.983346,2.807451,-8.683032
5.367413,0.582859,3.110478,-10.483686,-3.758133,2.825857,-8.592199
5.400715,4.272905,2.914147,-12.35123,-3.729701,2.804758,-8.707573
5.434151,9.971308,2.29253,-26.599483,-3.899695,2.826456,-8.671958
5.46742,9.018531,-3.489524,-13.040485,-4.135532,3.080849,-8.439713
5.500722,7.738037,-3.313843,-9.231473,-4.265722,3.246354,-8.022807
5.534071,4.683525,-5.631064,-6.314034,-4.460557,3.208943,-7.703469
5.567395,-2.169224,-0.378597,-8.228117,-4.526998,3.359933,-7.805825
5.600746,-4.403693,1.542819,-10.20116,-4.438559,3.180511,-8.154194
5.634032,-4.661827,1.709222,-9.67307,-4.482704,3.005279,-8.451085
5.667383,-1.685279,1.295908,-10.504935,-4.596433,2.973555,-8.21465
5.700728,0.631643,1.626768,-11.791715,-5.563276,4.323783,-8.01757
5.734049,-1.989952,0.118218,-11.273351,-9.562933,0.475266,-7.448627
5.76748,-2.34296,-0.190944,-11.955125,-13.461131,-3.197421,-15.456171
5.800709,-0.475565,0.728163,-11.902899,-17.745259,-15.92605,-48.148815
5.83405,0.007632,1.153149,-8.769526,-17.190533,-8.63784,-6.843322
5.867362,-0.234939,1.073838,-6.033903,6.196864,-32.863536,-6.040038
5.900723,-0.365278,3.534417,-11.274399,-9.862218,-6.313436,-10.649939
5.934046,-1.603723,4.376757,-8.954335,-5.439521,-4.211701,-15.980071
5.967405,-1.646671,1.308478,-3.705908,-8.029841,4.20766,-15.966005
6.000752,-0.848924,2.507268,-7.469278,-6.724505,6.109772,-14.104446
6.034016,-1.594446,7.738635,-11.644167,-7.090681,8.195495,-14.981055
6.067383,-1.703086,3.617319,0.618025,-4.198083,10.72506,-11.163214
6.100728,-2.233571,10.113768,-6.82297,-13.077297,22.984109,-4.888985
6.133978,-1.488349,13.230382,-0.395506,-3.979156,21.086038,4.986253
6.167383,-0.866283,9.607077,5.724591,-3.844028,21.30736,21.072271
6.200713,-17.700067,17.711889,-26.504459,-17.591127,27.839723,-59.057636
6.234093,2.640749,0.936466,-7.787868,-4.894372,3.132775,-6.881032
6.266793,-1.204626,4.190152,-7.924492,-3.839539,3.487279,-6.825963
6.299952,0.282077,3.25219,-13.312237,-7.270552,4.540616,-9.407005
6.333064,0.170294,1.824596,-9.427057,-4.837657,2.044272,-8.350525
6.36738,0.560413,1.845098,-7.972677,-4.240133,2.959189,-8.554339
6.400755,0.441596,2.467163,-10.364719,-3.6251,3.255482,-8.420858
6.434071,0.455214,2.622493,-9.026463,-3.815297,3.185449,-8.150453
6.467384,1.0478,2.636709,-10.102545,-4.260335,3.280473,-8.29815
6.500695,0.304374,1.582923,-8.572745,-3.986189,3.05092,-8.300844
6.533981,0.240925,1.653106,-8.599681,-4.011478,2.688036,-8.180232
6.567385,0.562059,2.286095,-9.606778,-3.886676,2.927914,-8.656396
6.600694,1.078477,2.617554,-10.167789,-3.802876,3.333895,-8.426694
6.633809,0.270704,3.077407,-10.223456,-3.958954,3.173029,-8.258046
6.667025,3.686753,1.60522,-11.532084,-3.714288,3.19368,-8.343043
6.700304,-2.131215,3.064688,-13.40711,-3.885778,3.204903,-8.329875
6.733704,11.293553,3.635276,-27.625734,-3.722069,3.339282,-8.358008
6.767033,9.947964,-5.074542,-11.629352,-3.702167,3.294389,-8.381053
6.800362,4.742035,-2.477189,-7.833659,-3.72147,3.178715,-8.49119
6.833804,-0.023644,-1.003206,-6.976504,-3.627345,3.322373,-8.413375
6.86703,0.512377,-2.416135,-8.566909,-3.599511,3.13502,-8.406941
6.901023,-3.427572,-0.647206,-10.136664,-3.796142,3.170485,-8.462907
6.934026,-2.91265,1.757556,-10.759178,-4.01926,3.129633,-8.622726
6.967422,-1.498824,3.649941,-11.60092,-4.147654,2.830197,-10.044783
7.000691,-0.57418,3.720722,-10.953564,-5.729679,2.625785,-9.393986
7.034042,-2.544379,2.837081,-9.116847,-13.314332,-1.859164,-12.887849
7.067405,-0.900701,4.482554,-13.082535,-5.529008,-3.625699,-20.585931
7.100745,-0.461499,2.067317,-8.683481,-33.64572,-10.86303,-13.009359
7.133687,-0.048634,1.470092,-7.416304,-0.271003,-18.03422,-10.08369
7.167428,-0.992881,4.313907,-13.49525,-9.827052,-3.176172,-10.41066
7.200783,-0.695091,1.507802,-7.637776,-6.264203,-1.665975,-15.052285
7.234051,-1.196844,0.606353,-7.456858,-6.221406,2.102483,-15.539672
7.267405,-1.689319,3.86004,-16.078237,-9.920878,3.492517,-14.767215
7.300722,0.475865,-2.065372,-4.335755,-8.857067,7.241821,-14.423934
7.33404,1.654452,-2.842917,-1.992197,-5.118687,14.043542,-13.28545
7.367376,3.091923,6.666444,-19.989604,-13.57471,24.538001,1.530997
7.400771,-1.047501,1.552995,-2.220402,1.598187,23.686832,12.060473
7.434049,-2.559792,8.494781,-5.291225,-3.748406,20.807702,18.93941
7.467492,-3.641262,15.922458,-10.95536,11.551238,-5.242142,-10.183203
7.500714,-1.488049,11.750114,5.036533,-17.198913,35.419588,-31.655319
7.534048,-1.510496,-4.453374,-17.238119,-13.827308,5.759458,10.096859
7.567552,-3.849266,17.568232,-23.150811,-2.275022,6.960941,-8.976931
7.600713,0.335499,-0.878105,-5.734916,-4.219482,2.225939,-10.038947
7.633547,-1.191756,4.422847,-13.698465,-2.565778,3.896104,-9.910254
7.667365,1.072641,3.238573,-11.27799,-3.83894,3.477253,-8.137434
7.700715,0.23449,1.880413,-9.277863,-4.875666,3.519153,-7.68641
7.734085,0.608448,2.072704,-9.374382,-5.140834,3.475158,-7.295543
7.767381,0.376352,0.676985,-7.769761,-4.94525,3.61672,-7.18331
7.800716,0.657232,3.329406,-10.476652,-4.800097,3.999208,-7.512226
7.834057,1.509448,2.92971,-10.27209,-4.554682,3.595022,-7.782481
7.86738,0.550985,1.967805,-8.781647,-4.465944,3.633181,-7.848473
7.900749,0.444739,1.48371,-8.35277,-4.258988,4.014172,-7.935865
7.93307,1.652208,3.33614,-9.901724,-4.284278,3.65024,-7.944993
7.967379,1.118132,3.045384,-10.413204,-4.323035,3.711893,-7.840841
8.000367,0.913271,3.965837,-9.766447,-4.227264,3.945037,-7.844732
8.034045,2.183291,2.30944,-10.539802,-4.490635,3.829513,-7.72008
8.067382,7.589142,5.042518,-12.884258,-4.368377,3.967633,-7.657529
8.100688,16.618897,-3.574222,-25.264817,-4.141668,3.997861,-7.853711
8.134089,9.800416,-5.759009,-9.354031,-4.351767,3.893859,-7.923444
8.167377,-1.102569,-8.753514,-11.353261,-4.162917,3.872161,-7.787868
8.200717,-3.847021,-1.505258,-6.691733,-4.152741,3.886826,-7.760783
8.234076,-4.941659,2.305699,-13.177109,-4.334258,3.647996,-7.917309
8.267379,2.88332,2.25467,-9.425111,-4.244921,3.719226,-8.048995
8.300757,2.886463,3.313843,-9.984327,-4.367778,3.738979,-8.370727
8.334145,1.13564,4.630851,-12.215054,-4.77765,3.323719,-10.398239
8.367382,-1.298751,5.535442,-13.808752,-6.753237,2.21696,-5.518682
8.400713,-3.615972,2.107871,-5.69152,-12.26294,-1.231561,-12.575993
8.434086,-6.101242,4.319444,-10.471415,-5.454934,-0.033819,-10.052864
8.467382,-5.310529,5.759757,-14.609042,-33.338653,-11.419702,-14.313498
8.500752,0.946492,2.062529,-4.745776,-0.788618,-17.425023,-5.425006
8.534149,4.24567,3.392555,-7.761531,-1.20702,-14.562354,-3.388964
8.566813,0.459254,2.125079,-9.099638,-9.010002,-8.021909,-14.19079
8.600717,-2.850997,2.444418,-5.661741,-10.977058,1.679742,-16.07285
8.63414,-3.339432,8.581873,-12.720099,-7.434561,4.439457,-12.790432
8.66754,-8.032684,12.741349,-5.199943,-14.125097,9.163535,-17.683008
8.70067,-4.628606,15.31431,3.524989,-5.018426,10.243658,-8.095234
8.734105,3.843729,16.091106,-5.535592,-10.783271,25.00803,-9.645685
8.767392,11.624264,0.662619,-25.511578,-4.361643,26.348531,4.521162
8.800741,1.781499,0.894117,-17.205946,7.863737,28.379934,23.540332
8.834049,-1.134144,3.877698,-13.57471,14.233738,-9.395033,-26.435624
8.867395,-1.251165,1.351874,-9.846955,-11.192843,8.451834,-11.058464
8.900708,2.299713,3.058253,-10.992621,-3.136965,2.929859,-4.012975
8.934049,0.307516,2.158001,-9.579543,-1.450788,4.093932,-8.632602
8.967376,1.60088,2.911902,-10.139357,-3.070524,4.510238,-9.274421
9.000717,0.725619,3.301123,-9.657058,-5.416925,2.82481,-8.610904
9.034045,1.261789,1.991748,-9.380069,-4.245819,3.070224,-7.843685
9.067399,0.101009,1.77282,-8.750222,-3.686454,5.643335,-7.078411
9.100727,0.621467,2.416135,-8.739447,-4.121017,4.500512,-8.049893
9.134047,1.304737,2.177006,-10.974814,-3.383876,4.05697,-7.951278
9.167392,1.839261,3.42847,-9.770936,-3.708452,4.328572,-8.250265
9.200723,0.933323,3.876351,-11.10216,-3.823527,3.940248,-8.0677
9.234049,-0.191992,2.991363,-10.9594,-3.479348,4.168604,-8.082964
9.267441,13.404866,3.972272,-19.055832,-3.516011,4.233848,-8.120524
9.300676,15.942511,-3.241865,-15.383594,-3.96045,3.680169,-8.207317
9.334018,4.139274,-9.060282,-11.540913,-3.383577,4.181024,-8.044655
9.367431,-3.465132,-0.652443,-8.378808,-3.560305,4.178779,-8.198189
9.400707,-9.519686,4.509191,-11.828976,-4.022552,3.71324,-7.948734
9.434071,2.362862,0.734597,-8.098826,-3.59607,3.904633,-8.029242
9.467452,4.719888,2.619051,-11.32842,-3.567189,3.972122,-8.188612
9.500791,2.312432,2.46432,-8.824445,-3.619264,3.760378,-8.445399
9.534082,0.636132,3.161507,-11.164112,-5.728931,2.86267,-12.221339
9.566943,-0.759139,3.36562,-11.695644,-6.008314,2.694321,-8.12217
9.60014,-4.297446,3.545041,-10.481142,-11.832417,-1.199239,-12.014383
9.633301,-4.443947,5.345845,-15.386737,-3.574371,-0.055518,-13.368951
9.667357,-1.744986,2.852195,-8.331072,-46.469522,-10.276729,-60.904979
9.700727,0.199324,2.919384,-6.555109,-2.764803,-13.803814,-17.411107
9.734053,-0.111933,5.57824,-18.102307,0.9851,-8.515432,-7.743873
9.767712,-1.373273,0.410022,-5.251121,-8.22707,-3.20595,-13.138351
9.800696,-3.724463,0.249006,-4.712705,-14.327115,4.934925,-16.06417
9.834073,-2.570118,5.785945,-15.119025,-2.106973,7.384281,-17.34691
9.867414,-3.715335,9.888406,-9.322756,-3.634528,11.881051,-16.321855
9.900667,-4.04844,13.459336,2.572512,-10.903883,26.937676,-7.637028
9.93406,1.08536,19.92002,-2.960386,-4.285774,23.137344,-0.713647
9.967385,11.52939,6.080741,-16.565025,6.570822,25.75415,11.102758
10.000718,3.192483,7.005983,-6.704902,14.724118,29.922304,43.578869
10.034091,-2.054747,4.883298,-14.541404,-12.503716,17.228542,-34.463519
10.067428,1.34529,5.262344,-13.697417,-4.968295,18.57069,-11.076571
10.100716,-1.498225,3.497605,-9.011798,-5.313522,11.803087,1.656847
10.134038,1.221984,2.749689,-11.865937,-3.65877,2.429154,-12.44311
10.167393,1.028646,1.813074,-8.668517,-8.464104,3.064688,-9.968465
10.200714,1.52965,2.813437,-10.145343,-3.980802,2.653618,-9.367499
10.234102,1.698148,3.753793,-10.642756,-3.150134,2.522082,-9.389047
10.26749,1.499422,2.485869,-9.177452,-3.056008,3.68376,-8.587709
10.300751,-0.181966,2.720209,-9.470154,-4.475222,3.77609,-5.650967
10.334018,1.686027,2.134806,-7.991233,-4.844541,4.518469,-8.125462
10.367402,1.725533,3.082345,-11.768071,-3.555067,3.100003,-7.968038
10.40059,1.054833,3.636623,-10.055258,-4.010431,4.271109,-8.265827
10.434049,0.818846,3.103445,-9.393836,-3.318183,4.148402,-8.294559
10.467384,2.946021,4.269463,-11.108295,-4.571143,3.033562,-7.764524
10.500582,13.653871,-0.060007,-25.264219,-4.16591,3.757534,-8.078923
10.534083,15.097627,-3.164948,-20.704897,-3.431462,3.817242,-8.098377
10.566985,8.349478,-5.092649,-8.758003,-4.186112,3.448522,-7.954121
10.600157,0.246761,0.170144,-5.908801,-3.709948,3.709499,-8.060517
10.633318,-1.158685,-0.172389,-7.61099,-3.899396,3.61687,-7.846528
10.667388,-3.050172,0.429475,-8.925902,-4.515476,3.515711,-8.180381
10.700742,-3.37789,2.004018,-11.689209,-4.498716,3.256979,-7.987043
10.734145,-1.709072,3.127837,-12.244983,-4.197634,3.319829,-8.342594
10.767454,-2.081234,2.870152,-11.8607,-5.005557,2.674269,-11.519963
10.800717,-3.462887,3.019645,-12.041918,-5.266833,2.666488,-8.591899
10.834108,-4.228311,3.991726,-11.846185,-12.308432,-1.659391,-10.523042
10.867363,-2.927914,4.108746,-11.273052,-7.74926,2.666787,-12.906704
10.900415,0.314101,4.783337,-10.831156,-50.368319,3.120355,-42.294035
10.934074,-1.034033,3.038799,-6.333488,-2.403864,-12.594848,-11.515773
10.967346,-2.377677,3.000042,-6.804265,-3.67972,-17.567184,-12.790731
11.000636,-2.400423,4.169501,-5.838768,-6.131919,-1.985912,-13.663748
11.034031,-2.79563,8.26897,-12.530053,-12.272218,3.705758,-19.2369
11.067471,-9.041726,17.585141,-1.302193,-7.672792,4.528196,-17.907771
11.10072,-1.155543,17.46393,-0.157873,-6.258966,9.177901,-15.970045
11.133849,4.935823,15.907943,-2.851297,-1.211809,18.811764,-15.330321
11.167385,12.685233,-0.846829,-14.337291,-6.418785,25.965446,-6.377483
11.200716,-2.834237,-1.054833,-11.171445,4.931783,24.246198,9.411943
11.234121,-1.891636,4.570395,-13.646389,9.42571,27.783158,30.861613
11.267404,-5.866303,4.140022,-14.630441,-12.889795,1.489097,-72.794111
11.30079,2.786801,1.14417,-8.93129,-4.781391,6.259415,-22.363989
11.33403,0.594082,2.501731,-10.073365,-6.997603,6.307151,-10.547583
11.367363,0.3144,2.351639,-10.203404,-4.167855,2.311086,-10.818138
11.400745,0.531083,1.049895,-8.347233,-5.20533,5.577193,-9.351936
11.434092,0.155629,1.999529,-9.233568,-2.41808,2.991512,-9.618749
11.467501,0.434413,2.178951,-9.543329,-3.366368,2.778121,-8.550598
11.500717,0.76288,0.653341,-8.466199,-3.940398,3.573474,-8.036574
11.534068,0.098764,2.054448,-9.449952,-4.882849,3.956859,-5.628221
11.567498,2.084676,2.687737,-9.917586,-5.131107,3.947731,-7.700177
11.600717,1.419363,3.071721,-9.549315,-3.838791,4.043652,-8.291267
11.634072,1.23231,3.897301,-11.688461,-4.616335,3.979904,-7.939606
11.66737,2.441275,2.119094,-13.087323,-4.394265,3.286309,-7.953523
11.700455,8.917822,-1.402304,-29.237089,-4.220081,4.05712,-8.188163
11.733101,7.293597,-2.850249,-11.734551,-4.22457,3.62929,-8.045703
11.767392,9.792186,-2.805805,-9.076743,-4.259736,3.599811,-7.949033
11.800717,6.425369,-3.630338,-4.860852,-4.158877,3.603701,-7.992729
11.834173,-0.111035,0.954572,-6.444374,-4.25794,3.486232,-8.007693
11.867383,-1.189512,2.464021,-10.036552,-4.089592,3.589635,-8.186816
11.900723,-3.64201,2.672922,-10.271941,-4.14062,3.500597,-8.480715
11.934091,-4.363139,3.050621,-12.263988,-4.00654,3.614027,-8.291117
11.967446,-0.064047,2.00746,-11.883595,-8.063211,0.991385,-15.402449
