time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_X_value,acc_Y_value,acc_Z_value
4.460081,0.788618,2.568023,-8.166913,-0.28492,3.323271,-9.115799
4.493395,2.139296,3.080999,-9.650474,-0.237184,3.276582,-9.242996
4.526841,2.538393,2.911752,-8.31925,-0.121809,3.329406,-9.155305
4.560086,3.127538,3.44927,-7.901148,-0.241673,3.313095,-9.159495
4.593492,1.380307,4.356854,-7.613085,-0.111484,3.19772,-9.285046
4.626756,0.389371,5.773375,-8.147759,0.0208,3.23124,-9.270829
4.660173,1.181581,8.825193,-10.759328,-0.236137,3.187694,-9.219053
4.69346,3.40303,10.620759,-12.337612,0.055667,3.35724,-9.472548
4.726828,-3.278228,14.5848,8.254155,0.132883,3.384325,-9.609023
4.760097,-4.088545,2.863119,3.385073,0.069285,3.584098,-9.540486
4.7934,-2.790841,-10.193827,-9.234167,-0.550536,3.282568,-9.910852
4.826788,1.30324,2.337124,-11.036317,-0.945145,3.556863,-11.099317
4.860076,0.361986,2.320812,-8.739597,-0.484245,-0.06719,-10.993968
4.893446,1.199388,2.894394,-9.105175,1.525011,5.9305,-13.701308
4.926774,1.551648,3.13083,-9.385606,2.519538,3.505236,-12.269076
4.960136,1.445551,2.895292,-9.122683,-1.527555,3.614027,-11.458759
4.993451,1.600282,3.086086,-9.38381,0.20546,16.601239,-20.530114
5.026746,1.679443,3.047778,-9.291331,-6.745455,3.701418,-15.168108
5.060101,1.703835,3.02578,-9.351188,-3.573174,-1.065757,-5.494739
5.09358,1.625422,2.930907,-9.2623,-0.443392,0.203365,-7.201417
5.126872,1.63874,2.919534,-9.295221,-3.002885,2.240753,-8.741842
5.160082,1.66792,2.936743,-9.288487,-2.275171,4.056222,-9.222345
5.193455,1.678395,2.751934,-9.259756,0.573132,5.569262,-10.178414
5.226871,1.648317,3.051669,-9.319164,-0.291504,4.801294,-10.812002
5.260162,1.721193,2.909508,-9.393537,-0.735196,6.569475,-15.778203
5.293534,1.597289,3.171233,-9.416881,1.34095,17.25024,-14.979708
5.326859,1.792872,2.65706,-9.313777,8.026997,48.334672,-11.259734
5.36022,1.98651,2.892598,-9.682797,9.035291,10.01665,-22.66926
5.393497,1.045256,2.608277,-9.727989,-0.725469,-3.175573,-7.155327
5.426782,0.556073,2.793983,-9.268585,-0.286117,3.208644,-9.159196
5.460184,0.991684,2.11221,-9.983878,-0.455064,3.818738,-9.198253
5.4935,3.636324,5.126318,-10.662359,-0.709008,3.529927,-8.93937
5.526499,0.912373,2.594509,-11.091236,0.201719,3.020393,-9.351188
5.560212,1.929945,-0.036064,-12.582727,0.221472,2.954101,-9.393237
5.593538,6.829106,-0.706165,-14.225657,-0.064346,3.183055,-9.291779
5.62677,6.109772,-2.360468,-8.848687,0.000299,3.026379,-9.338618
5.660185,6.266598,-0.617277,-9.917736,0.088589,2.897985,-9.35044
5.693518,5.785645,0.663816,-9.568769,0.007333,3.001987,-9.251376
5.72731,3.020543,1.924109,-9.656459,0.032323,3.069177,-9.273074
5.760197,1.482213,3.226901,-11.238335,0.162363,2.983581,-9.352535
5.793524,0.364979,3.632583,-10.17153,0.106396,2.994655,-9.335924
5.827027,0.590042,4.042455,-10.210438,0.105199,3.030569,-9.299262
5.860123,1.167065,3.25234,-9.1366,0.156078,2.796228,-9.368247
5.893501,1.50466,3.156568,-8.431931,0.246612,2.948415,-9.371838
5.92678,3.606096,5.196651,-12.326389,0.186754,2.964427,-9.276516
5.960256,2.712129,3.773097,-7.722324,0.150092,2.902475,-9.341012
5.993526,3.130381,4.844241,-7.822435,0.168199,2.878981,-9.369444
6.026994,1.075035,6.983238,-8.41966,0.277139,2.892897,-9.353133
6.060208,-0.30602,8.011434,-7.767666,0.228056,2.902924,-9.453693
6.093468,0.11313,9.745048,-7.674588,0.331908,2.934947,-9.487363
6.126841,-1.722091,10.772197,-1.55928,0.390867,3.035657,-9.600493
6.160367,-0.065693,14.360036,8.501814,0.381141,3.095514,-9.738164
6.193616,25.115025,10.98903,-43.879951,0.640472,3.286458,-9.758665
6.226803,0.111933,-0.635085,-6.387808,0.682222,3.527084,-9.754475
6.260078,2.381867,4.386184,-10.127236,0.579268,3.480246,-10.36427
6.293618,1.088054,2.942429,-9.267837,-1.063512,-0.320535,-11.624264
6.326908,1.396767,2.790093,-9.253172,0.295096,2.593163,-12.808389
6.360233,1.697849,2.966971,-9.395332,2.233421,3.989481,-13.077297
6.393552,1.710868,2.951557,-9.367648,-2.104878,3.118858,-11.110091
6.426864,1.582175,2.868356,-9.374532,-2.038436,15.986206,-17.741817
6.460258,1.648467,2.869852,-9.319912,-8.910639,3.913612,-15.702633
6.493554,1.640386,2.941531,-9.34176,-2.980738,-1.888045,-6.574264
6.526133,1.589058,2.680105,-9.231174,-1.472187,0.640921,-7.565648
6.560268,1.661635,2.918486,-9.315124,-2.717366,1.536234,-7.512824
6.593569,1.660588,2.972657,-9.348943,-2.242549,2.7871,-8.194897
6.626896,1.716405,3.005279,-9.361962,0.291804,3.377142,-10.120801
6.660215,1.661486,2.906665,-9.318416,-1.410834,4.097074,-13.188781
6.693574,1.655799,2.878083,-9.341461,-8.205521,7.587945,-17.358582
6.726891,1.674804,3.019196,-9.401917,6.64699,34.813683,25.627252
6.760308,1.807388,2.545277,-9.061479,19.187518,47.860304,-9.76076
6.793564,1.88191,2.931655,-9.434838,11.491531,42.045029,-0.531831
6.826961,1.367437,2.628628,-9.399373,-0.244217,-4.864593,-5.738957
6.860277,-0.000299,2.612018,-9.508163,1.00994,3.343622,-10.998757
6.89365,1.438218,2.569968,-10.021139,-1.016674,4.42584,-9.77752
6.9269,2.093954,2.831544,-10.781774,-0.902197,3.909871,-9.020626
6.960222,-0.14231,0.176579,-11.263475,0.139617,3.300824,-9.237758
6.993622,0.680726,-0.478109,-11.737095,0.073175,3.256679,-9.406256
7.026927,5.185278,-1.17754,-12.196798,-0.200372,3.389263,-9.127771
7.060311,9.586127,-0.740733,-13.475048,-0.152636,3.129483,-9.250478
7.093608,6.251184,-0.411518,-8.857067,0.222968,3.15582,-9.35044
7.126948,3.995766,0.330112,-7.82064,-0.168348,2.687587,-9.156053
7.160233,2.595108,1.777908,-9.600643,-0.080658,3.296185,-9.259307
7.193543,0.770063,2.766,-10.007073,0.115674,3.227798,-9.357473
7.22684,0.828124,3.172281,-9.878978,-0.024392,3.0174,-9.275019
7.260262,1.21136,3.314442,-9.406256,0.028731,3.278078,-9.285195
7.29363,3.374897,2.869254,-8.450337,-0.000599,3.168091,-9.345651
7.326932,4.802042,5.681194,-13.305652,-0.097418,3.108383,-9.228481
7.360293,4.455918,5.196202,-11.336201,-0.178674,3.202509,-9.215761
7.393623,1.556436,3.693338,-6.465473,-0.123156,3.204903,-9.184186
7.42698,1.10212,3.168689,-5.314719,-0.021698,3.252639,-9.248084
7.460298,1.104365,4.190601,-6.396188,-0.248707,2.911004,-9.124479
7.493716,3.037901,8.527852,-12.152504,0.02918,3.300525,-9.247186
7.526944,2.132262,8.663578,-9.647181,-0.13408,3.23977,-9.269932
7.560236,1.848539,6.604641,-4.190451,-0.014515,3.30247,-9.14079
7.593641,-0.572534,9.780214,1.033135,0.193039,3.428021,-9.490954
7.626926,1.878169,11.14421,1.750074,0.211745,3.497455,-9.607825
7.660298,-5.860167,35.592425,-27.57291,0.291504,3.616421,-9.757768
7.693679,0.560712,5.515689,-11.103507,-0.208303,3.724164,-9.829447
7.726539,1.544465,3.451215,-9.525671,-1.83163,2.495595,-10.395247
7.760289,1.367437,3.279126,-9.59346,0.329963,-0.033221,-10.255779
7.793654,1.365193,3.15567,-9.5556,0.707512,5.116891,-13.529817
7.827056,1.315661,2.904719,-9.657357,0.294048,2.22983,-12.576891
7.860306,1.228868,2.778421,-9.342508,-1.899418,4.758646,-12.431438
7.893707,1.24892,2.85429,-9.263647,-5.641689,9.018083,-19.50087
7.926992,1.361601,2.94228,-9.438729,-4.931483,0.324127,-13.382718
7.960284,1.317756,2.868506,-9.331734,-1.215699,-2.071507,-7.842637
7.993682,1.284236,2.785603,-9.265143,-0.94709,-0.633289,-7.293597
8.027053,1.418765,3.001987,-9.365553,-1.618688,2.700606,-9.349392
8.060312,1.391679,2.995403,-9.358371,-1.169011,2.874342,-9.322007
8.093609,1.296806,2.86656,-9.29148,0.671897,3.70067,-10.798235
8.127076,1.322245,2.861472,-9.35044,-1.621381,6.348752,-15.567655
8.160413,1.468297,2.773782,-9.367499,-2.859078,14.219222,-22.836412
8.193694,1.354269,2.921928,-9.381416,1.861409,34.719857,7.471672
8.226372,1.528004,2.976249,-9.437532,2.244794,34.797223,13.116653
8.260284,1.481166,3.044037,-9.691326,2.122835,2.488263,-40.11269
8.29361,1.458719,2.801166,-9.764053,-2.261105,-2.729188,-11.379748
8.32703,1.426845,2.71168,-9.452795,2.765851,4.985953,-10.090424
8.36027,0.526145,3.256081,-9.646433,-1.266279,3.760378,-9.557545
8.393649,2.457885,4.479113,-10.377589,-0.1468,3.393603,-9.317668
8.427037,2.695967,3.487728,-10.409163,-0.036064,3.227798,-9.233269
8.460359,1.057826,0.049532,-13.606135,-0.064047,3.372802,-9.251226
8.49398,6.123988,2.507118,-17.586638,-0.08784,3.112274,-9.251077
8.52705,6.019687,-2.642096,-7.080206,-0.067938,3.200863,-9.274122
8.560332,6.221406,-1.625422,-7.213688,-0.215785,3.307408,-9.172664
8.593949,6.631876,0.575227,-10.429814,-0.208752,3.261618,-9.152462
8.62703,4.248513,1.389135,-10.145493,-0.189598,3.304416,-9.240751
8.660382,1.155992,3.844327,-11.774506,-0.049532,3.341677,-9.340114
8.693656,0.402689,4.065649,-11.115927,-0.057164,3.183504,-9.256763
8.726187,0.583907,4.211252,-10.524089,-0.215336,3.248299,-9.211721
8.760381,2.004617,3.970476,-10.568982,-0.28088,3.194278,-9.237758
8.793779,2.121787,2.853242,-8.249965,-0.225811,3.209542,-9.230276
8.826899,1.731967,3.259223,-8.869786,-0.125999,3.244708,-9.256164
8.860309,4.733955,5.183183,-12.439968,-0.127047,3.316088,-9.154856
8.893657,3.481294,3.680019,-7.502499,-0.185108,3.221663,-9.153509
8.927042,0.089187,3.987685,-4.723929,0.030527,3.360083,-9.273523
8.96049,0.898606,8.116334,-9.783656,0.03786,3.298879,-9.307043
8.993746,1.660438,9.332033,-9.322905,-0.166852,3.254285,-9.200797
9.027099,-1.12322,8.309822,-3.600409,-0.117619,3.355893,-9.261402
9.06035,-0.08799,13.566929,-1.090598,0.13827,3.441638,-9.45504
9.093703,1.406793,14.336842,-4.47597,-0.281179,3.476804,-9.282053
9.127115,7.774999,15.236046,-11.072381,0.063898,3.662212,-9.690129
9.160404,-1.093142,6.928169,-12.627171,0.09218,3.652784,-9.901425
9.193764,2.227884,5.165076,-12.252465,-0.848476,2.64045,-10.811553
9.227123,1.343045,3.345867,-9.584481,-0.534076,2.391444,-11.509488
9.260454,1.372824,3.060198,-9.604533,-0.110287,6.188484,-15.770122
9.293724,1.38704,2.867907,-9.366451,2.034994,0.805528,-14.173881
9.327111,1.307281,2.893197,-9.394435,-5.693166,5.04177,-13.800073
9.360412,1.399311,2.832891,-9.654963,-7.274144,11.354009,-21.926283
9.393733,1.291568,2.902026,-9.460277,-5.224484,-0.96415,-9.051303
9.426972,1.309525,2.849651,-9.344753,-0.379644,-2.555453,-7.164455
9.460323,1.383748,2.797575,-9.326946,-1.525311,-0.018107,-7.954121
9.493688,1.383,2.864016,-9.295072,-2.035593,2.611718,-9.585529
9.527083,1.395271,2.877933,-9.327095,0.594082,4.542262,-10.61582
9.560402,1.34963,2.862819,-9.283998,-0.164757,4.855465,-11.780192
9.593765,1.31162,2.794283,-9.341162,-2.134058,6.959445,-15.655346
9.627105,1.234704,2.869254,-9.398176,-2.262751,22.07847,8.457071
9.66051,1.488199,2.789793,-9.557994,16.568766,25.687858,-0.034268
9.693757,1.58846,2.88751,-9.5556,16.238504,71.261917,-12.247377
9.727076,1.45004,2.915045,-9.861021,-1.026401,-6.066226,-2.086322
9.760425,1.560626,2.829748,-9.663343,1.842404,2.929261,-12.281197
9.793742,0.598871,2.580593,-9.237309,-0.742828,3.354546,-9.397278
9.827107,2.118495,5.034737,-10.133222,-0.935867,4.064003,-8.554938
9.860422,2.523429,4.687715,-9.790689,0.078263,3.149834,-9.487213
9.893781,1.878169,4.40055,-8.859611,-0.185108,3.38642,-9.03589
9.927083,2.754777,1.984415,-13.643995,-0.02948,3.078604,-9.399822
9.960371,6.400977,-0.101757,-14.495912,-0.06719,3.165996,-9.259906
9.993775,6.436742,-1.697849,-8.908544,-0.330112,3.209392,-9.226386
10.027162,5.990955,0.455812,-10.089676,-0.07976,3.198319,-9.32096
10.060475,4.4004,1.832378,-10.568982,-0.332806,3.18081,-9.240751
10.093778,2.363311,2.689084,-9.52223,-0.203814,3.318781,-9.124179
10.127045,1.91124,3.825323,-10.475605,-0.14231,3.199665,-9.332482
10.160493,2.512206,4.367479,-10.315188,-0.245265,3.207896,-9.16144
10.193732,1.905703,4.101713,-8.99803,-0.147698,3.301722,-9.201844
10.227206,2.996301,3.4786,-9.546322,-0.240626,3.21433,-9.325
10.260432,3.823228,4.0655,-10.552821,-0.154581,3.181858,-9.246438
10.293855,3.277629,3.936507,-9.24135,-0.130339,3.261169,-9.233269
10.32712,3.173328,3.458398,-6.676919,-0.347621,3.226152,-9.157999
10.360528,2.21307,3.5624,-5.617746,-0.074522,3.293791,-9.240003
10.39376,2.218307,6.512162,-8.475926,-0.019753,3.294389,-9.297316
10.427101,1.858715,8.884152,-9.388748,-0.10894,3.245606,-9.275169
10.460509,1.696502,10.263561,-8.317305,-0.173436,3.303518,-9.349691
10.493769,1.388687,15.854072,-4.465495,0.038758,3.370258,-9.424513
10.527067,-2.516845,18.829572,14.588691,-0.144705,3.52903,-9.472997
10.560571,-8.28169,39.150186,-43.714895,-0.144555,3.599811,-9.42586
10.593765,1.396318,2.690131,-7.769462,0.060306,3.772349,-9.829746
10.627039,1.716704,2.343708,-9.229977,-0.987793,2.704647,-10.53651
10.660381,1.091795,3.04703,-9.478684,0.328017,-0.026786,-11.030331
10.693743,1.186968,2.910555,-9.38396,1.699196,8.852727,-15.567505
10.727028,1.610607,2.957992,-9.419126,2.187481,1.847193,-13.179503
10.760312,1.418765,2.774829,-9.327843,-2.484671,0.7545,-12.17929
10.793721,1.512591,2.848453,-9.374831,-4.279788,11.07283,-21.666952
10.827035,1.493137,2.839325,-9.372886,-13.10543,-2.499037,-15.05827
10.860373,1.527406,2.799969,-9.282651,-2.116849,-4.365534,-10.352598
10.893703,1.586066,3.007374,-9.379321,-1.42909,-0.069883,-9.394883
10.92709,1.537581,2.872396,-9.322456,-1.84809,3.156269,-8.73002
10.960353,1.529949,2.90008,-9.319314,-0.049532,3.105241,-8.640833
10.993739,1.585467,2.81239,-9.439776,1.007097,3.829662,-11.507692
11.027066,1.488199,2.843066,-9.357772,-6.15227,10.315637,-19.486804
11.060393,1.612253,2.953802,-9.406406,5.519281,18.182965,-8.661783
11.093781,1.558681,2.956196,-9.54288,18.030628,46.275435,-4.351617
11.127073,1.691265,2.758817,-9.810292,1.532194,23.263493,-24.402724
11.160895,2.210526,3.129184,-10.540849,-0.749562,-6.343664,-12.770679
11.193747,-0.637928,0.494869,-8.784789,2.458783,2.318418,-11.905144
11.227061,2.639552,4.662276,-10.676126,-0.003891,5.477381,-9.678008
11.260526,3.529329,4.095129,-10.283014,0.266065,3.479647,-9.370043
11.293779,1.057676,4.665119,-13.472055,0.13408,3.2691,-9.267238
11.327089,2.508016,4.311662,-16.796972,-0.02918,3.235879,-9.315872
11.360415,3.050621,0.064047,-7.60261,0.120762,3.295138,-9.238207
11.393778,5.658299,0.036064,-8.399758,0.232395,3.140108,-9.341012
11.427064,6.359676,1.019667,-9.147224,-0.306768,3.278527,-9.199749
11.460516,3.437448,2.804458,-9.254518,0.07976,3.290948,-9.251974
11.49376,0.885288,2.639851,-7.011071,0.23045,3.189789,-9.368846
11.527092,0.515819,4.495873,-10.833551,0.183612,3.248299,-9.397727
11.560413,1.598336,4.633694,-10.59502,-0.099812,3.446876,-9.120438
11.593782,2.185086,4.374812,-9.544227,-0.322929,3.455705,-9.03155
11.627116,3.104642,3.770404,-10.139656,-0.094574,3.525588,-9.125825
11.660318,4.263776,3.412458,-10.426672,-0.046389,3.515113,-9.172813
11.693725,3.122899,3.858244,-9.385456,-0.009128,3.524241,-9.191818
11.727101,2.400871,3.381931,-7.692695,-0.104301,3.584248,-9.025265
11.760429,1.636196,3.208494,-8.139678,-0.140814,3.536512,-9.059983
11.793754,1.093291,4.22457,-9.254069,-0.051776,3.643506,-9.171467
11.827063,1.727478,7.962202,-11.368375,-0.082004,3.579759,-9.189573
11.86046,2.211423,9.098441,-6.871903,0.18855,3.688699,-9.075845
11.893784,0.58256,9.898881,-3.663409,0.025739,3.786565,-9.160692
11.92712,0.169396,13.779871,-0.416905,0.130339,3.762473,-9.303751
11.960464,8.417266,5.567017,-20.068765,-0.030677,3.810957,-9.377076
11.993767,0.435461,-8.535334,-1.843751,0.099213,3.916754,-9.681749
12.02712,0.966843,5.480823,-11.147502,-0.074073,2.918636,-10.189039
12.060426,1.092244,3.009918,-9.151863,-1.01847,3.292594,-10.760226
12.093297,1.741096,2.889456,-9.58478,-0.423639,7.243018,-16.659899
12.127129,1.541322,2.95066,-9.76091,2.503227,2.322608,-14.317987
12.159533,1.362499,2.940484,-9.37558,-1.281093,1.850185,-12.609513
12.193765,1.353072,2.906365,-9.101883,-3.435203,9.457734,-24.004225
12.227089,1.528004,2.79982,-9.369594,-5.455084,-2.399674,-13.83045
12.260465,1.497776,2.97969,-9.291331,-0.466138,-0.704968,-10.387764
