time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_X_value,acc_Y_value,acc_Z_value
0.96657,1.410983,2.681003,-9.421221,0.570738,3.054063,-9.339067
0.999845,1.448843,2.463123,-9.219203,0.408525,3.086685,-9.282202
1.033203,1.45019,2.677112,-9.504871,0.402839,3.05092,-9.276217
1.066522,1.462012,2.60274,-9.365404,0.335051,2.806254,-9.269483
1.099789,1.432233,2.365107,-9.191668,0.474368,2.965923,-9.323055
1.133169,1.655201,3.179464,-9.769889,0.318291,3.075611,-9.344304
1.166514,1.568258,2.87524,-9.614559,0.463145,3.099105,-9.388299
1.199864,1.662683,2.56922,-9.422418,1.033434,3.275834,-9.317518
1.233182,1.518277,2.635063,-9.381715,0.723524,3.370558,-9.144531
1.266551,1.64712,2.620248,-9.285943,0.539762,3.342724,-8.993691
1.299814,1.60118,2.722155,-9.484969,0.841293,3.435802,-9.066567
1.333173,1.554042,2.606481,-9.432743,0.440998,3.459745,-9.278012
1.366514,1.685578,2.713924,-9.474494,0.562358,3.111077,-9.301806
1.399856,1.516482,2.550065,-9.324252,0.789367,3.141903,-9.499783
1.43317,1.614049,2.838427,-9.559191,0.085745,3.006776,-9.073151
1.466544,1.72658,2.747295,-9.578795,0.641819,2.707639,-9.3672
1.499843,1.282739,2.753281,-9.508911,0.40643,2.793983,-9.286243
1.533171,1.094638,2.961284,-9.609621,0.244367,3.064688,-9.193165
1.566473,-0.861644,3.362776,-10.361876,0.105049,3.180212,-9.181343
1.599845,-6.430906,3.756487,-9.725894,0.306918,3.157167,-9.245689
1.632274,-2.038736,3.913163,-11.182069,0.369917,3.203107,-9.271129
1.666503,3.107037,0.861794,-9.985674,0.499059,2.924023,-9.420921
1.699901,4.738145,-1.875026,-8.359953,0.372461,2.939287,-9.289236
1.733229,4.370023,-1.89029,-10.601455,0.435611,3.185,-9.415085
1.766508,3.955961,0.123156,-13.015944,0.380093,2.736072,-9.221447
1.799849,1.485655,-0.820941,-9.370492,0.381141,2.864615,-9.184336
1.833172,0.923596,-0.030378,-10.048225,0.67489,2.965474,-9.42571
1.866537,0.923896,0.298538,-10.756485,0.444739,2.848603,-9.238956
1.899851,1.612103,0.441297,-10.923337,0.480952,2.798473,-9.242697
1.933188,2.105925,1.064859,-10.680316,0.567446,3.027875,-9.315124
1.966504,2.807152,1.07294,-9.565177,0.527042,3.060049,-9.314675
1.999842,2.612467,1.811727,-9.54303,0.557121,3.199815,-9.276965
2.033178,1.515584,2.692226,-9.522529,0.644363,3.134571,-9.320661
2.066502,1.469194,3.248449,-9.4299,0.636731,2.986724,-9.345501
2.099855,1.394223,2.442023,-7.551432,0.518662,2.923425,-9.277713
2.133174,0.633139,3.020094,-7.840542,0.64526,3.106438,-9.274122
2.166503,1.616742,5.26818,-10.526334,0.60351,2.957094,-9.292228
2.199836,0.609496,4.569796,-8.24787,0.56984,3.002436,-9.198402
2.233174,0.373808,3.958804,-6.685448,0.60336,3.099704,-9.219352
2.266506,2.342062,5.447901,-8.783592,0.797447,3.152678,-9.355976
2.29985,2.734126,7.106244,-9.711678,0.535722,3.005878,-9.247186
2.333193,1.147462,4.694599,-0.590341,0.561909,2.989268,-9.335026
2.366504,1.153298,-5.165974,-6.844668,0.642268,3.007225,-9.523127
2.399805,-0.867181,9.450401,-21.139012,0.56999,3.043738,-9.893045
2.433188,6.619456,3.83894,-7.216531,0.473919,3.240368,-10.415149
2.46651,2.696416,3.669395,-10.00827,0.252897,2.617255,-10.915854
2.4998,0.603959,2.85833,-9.132559,-0.96819,0.809868,-12.024559
2.533171,1.156291,2.777373,-9.291331,-1.059921,3.711893,-12.046706
2.566513,1.243234,2.868955,-9.432743,-1.022361,3.815596,-9.680402
2.599849,1.350079,2.789195,-9.407753,-0.89277,2.374983,-11.565754
2.633151,1.254158,2.90442,-9.452197,-4.20347,0.480803,-10.604148
2.6665,1.218991,2.785304,-9.390394,-0.712899,-1.11065,-7.953822
2.699848,1.179635,2.733827,-9.286392,0.519411,-1.315511,-7.784875
2.733134,1.350079,2.910855,-9.365703,0.331609,0.843238,-9.708984
2.766505,1.167365,2.87509,-9.457285,1.090149,2.018384,-10.343769
2.799851,1.210013,2.815682,-9.443517,2.523579,3.045234,-10.817988
2.833215,1.225426,2.627132,-9.324402,1.604472,4.01073,-11.74338
2.866516,1.312069,2.843216,-9.320361,1.755761,5.0084,-11.728565
2.899837,1.303091,2.822116,-9.360765,0.168348,5.084269,-9.924919
2.933179,1.306682,2.899332,-9.427805,-1.457373,9.075994,-11.209304
2.966503,1.245778,2.750288,-9.398475,0.487237,15.711013,-9.818672
2.999859,1.230664,2.713625,-9.354779,5.334172,14.611886,-4.089891
3.033178,1.306233,2.867309,-9.447707,8.144916,14.676531,6.374191
3.066505,1.324789,2.74939,-9.400121,6.572917,-1.510945,-18.245366
3.099853,1.364893,2.616208,-9.357622,-6.459188,15.590251,-14.813455
3.133178,1.439565,2.49365,-9.418078,0.460152,1.461413,-7.533325
3.166504,1.602975,2.713326,-9.7651,0.579118,3.551326,-9.632965
3.199843,0.109539,3.312646,-10.105239,0.095472,3.226601,-9.303751
3.233178,1.78105,3.171084,-9.900826,0.253794,3.019795,-9.239853
3.266499,3.643207,3.116165,-11.112785,0.250353,3.124245,-9.285494
3.299841,2.384111,0.241673,-11.488987,0.278785,3.142352,-9.288188
3.333178,0.602163,0.597524,-12.455082,0.288212,2.946919,-9.293276
3.366429,1.920967,-0.306768,-10.94698,0.021399,3.143699,-9.17431
3.399853,2.235815,-0.225512,-10.801228,0.136923,3.312347,-9.284148
3.433214,2.814185,-0.477511,-9.436484,0.095921,3.200114,-9.246587
3.466462,2.497391,0.593634,-10.143697,0.039805,3.25638,-9.205436
3.499853,2.414938,1.069498,-10.015453,0.094125,3.215528,-9.222794
3.533109,1.700991,2.265145,-9.383062,0.158173,3.263413,-9.257212
3.566457,1.036427,2.349095,-8.810677,0.071529,3.308606,-9.236112
3.599851,1.609709,3.428918,-9.752979,0.15907,3.19338,-9.268585
3.633179,2.541685,5.053293,-11.91098,0.130788,3.235281,-9.239404
3.666521,2.926567,5.622235,-12.071248,0.043546,3.16001,-9.212918
3.699872,0.816452,4.862648,-8.726578,0.118816,3.18515,-9.259606
3.733173,-0.203814,4.399054,-7.51028,0.093078,3.125143,-9.215462
3.766657,0.572534,3.827418,-8.066653,0.181367,3.138761,-9.266939
3.799774,2.106075,4.294603,-10.584994,0.101009,3.128735,-9.22878
3.833188,1.228569,3.272392,-8.049144,0.147698,3.091474,-9.284896
3.866492,0.466587,3.065286,-6.973062,0.172538,3.039398,-9.269782
3.899432,0.969836,3.713839,-7.519558,0.110885,3.024883,-9.351038
3.932789,1.862905,5.882464,-9.616954,0.204562,3.100602,-9.480629
3.966022,0.457309,4.759394,-6.376885,0.2303,3.133823,-9.4929
3.999465,0.432468,4.575483,-5.833082,0.421095,3.321624,-9.482275
4.032819,1.100774,9.587474,0.345376,0.415259,3.601008,-9.848601
4.066093,0.107593,-6.146734,-8.162424,-0.211745,3.663259,-9.969213
4.099459,9.800117,22.334359,-24.136958,-0.399696,3.653383,-10.152526
4.132789,-0.296443,4.925797,-10.75424,-0.077814,1.24039,-10.492963
4.166126,1.173051,3.396296,-10.024581,0.106695,4.608404,-12.101176
4.199457,1.375668,2.831245,-9.555899,-2.150369,3.028324,-11.531635
4.232784,1.591752,3.102248,-9.583284,-3.571079,2.122984,-14.998413
4.26596,1.288875,2.909358,-9.371838,-6.933257,-0.756894,-13.445269
4.29913,1.258048,2.812988,-9.360615,-2.096797,-4.272605,-8.475328
4.332287,1.354119,2.94632,-9.42586,0.669353,-3.560155,-7.886782
4.366124,1.272414,2.650626,-9.251376,1.665376,-1.680191,-10.115564
4.399484,1.286181,2.75792,-9.318715,2.159048,1.490893,-12.793275
4.432768,1.298751,2.92537,-9.421969,1.694108,2.331437,-12.575544
4.46612,1.337958,2.797575,-9.320511,1.93204,3.824724,-11.220976
4.499456,1.390931,2.900829,-9.410895,-1.157937,3.753494,-10.477999
4.532788,1.431784,2.822565,-9.406107,-2.831095,8.757105,-13.390201
4.566125,1.425948,2.828401,-9.392639,-5.561031,15.564064,-11.712553
4.599793,1.431634,2.930159,-9.45489,2.830496,18.223967,-5.768885
4.633188,1.356513,2.782461,-9.348943,6.239961,16.527615,5.196351
4.666509,1.434178,2.821218,-9.423166,12.733418,10.785515,4.762237
4.699854,1.479819,2.785005,-9.449354,-8.045104,9.108467,-18.38199
4.733168,1.504361,2.530612,-9.342658,0.790564,6.434048,-17.286604
4.766547,2.001025,2.51475,-9.673668,1.10227,3.00932,-8.758302
4.799864,0.564752,3.683461,-9.698359,0.167899,2.917589,-9.250777
4.833194,1.453332,2.473897,-9.487812,0.039356,3.014258,-9.369444
4.866559,4.872973,0.573731,-13.008012,0.131686,3.031168,-9.408651
4.899852,1.432083,1.190709,-13.551216,0.13812,3.157017,-9.281454
4.933185,0.336397,-0.675488,-7.39281,-0.283873,3.23962,-9.261252
4.966506,1.525011,-0.19289,-8.883105,-0.522852,3.450317,-9.176255
4.999858,2.99241,0.287763,-10.511968,-0.485891,3.244858,-9.142585
5.033172,2.084077,0.711851,-10.161504,-0.346423,3.280922,-9.235963
5.066502,1.279447,1.472786,-9.912498,-0.32278,3.422035,-9.194212
5.099845,1.502266,1.789131,-9.686388,-0.289409,3.203706,-9.176854
5.133171,0.722327,2.84561,-9.980436,-0.547394,3.199067,-9.080633
5.166527,-0.258433,2.571315,-8.23545,-0.517615,3.205202,-9.092455
5.199848,0.589444,3.102098,-9.049956,-0.32278,3.314891,-9.263946
5.233185,2.130467,4.5475,-11.014918,-0.236286,3.330753,-9.281005
5.266509,1.696801,5.937682,-11.97787,-0.459553,3.169737,-9.160243
5.299867,0.206807,5.366795,-10.249794,-0.235239,3.308456,-9.211122
5.333191,-0.149793,4.643121,-8.944608,-0.336248,3.123797,-9.134505
5.36651,1.252212,3.559856,-7.827673,-0.238681,3.292893,-9.226834
5.399824,1.605519,3.488626,-9.422268,-0.253196,3.266107,-9.181493
5.433185,2.56488,3.553272,-10.096559,-0.254692,3.100003,-9.216808
5.466505,1.354568,2.739663,-8.119776,-0.309761,3.134421,-9.231174
5.499855,1.154944,3.139659,-8.241735,-0.289709,3.13487,-9.277264
5.533172,1.33272,3.34467,-8.335262,-0.316196,3.185449,-9.241799
5.566514,1.503912,4.505749,-9.011199,-0.459105,3.02997,-9.209775
5.599853,0.896661,3.479647,-5.756315,-0.187503,3.182307,-9.384109
5.633184,1.43343,5.961925,-5.951599,-0.204861,3.33614,-9.353732
5.666533,2.059686,9.599146,-3.065136,-0.224315,3.505536,-9.399672
5.69984,14.03172,-1.740796,-31.973011,-0.300932,3.486381,-9.60603
5.733182,-1.618987,-5.120632,-7.389369,-0.99767,3.67538,-9.955596
5.766493,0.921501,2.678758,-8.898219,-0.875711,3.311449,-10.275832
5.799838,1.435076,2.740112,-9.054595,-0.72921,2.106673,-10.798534
5.833187,1.548655,2.907263,-9.250628,0.235388,4.553635,-10.72476
5.866532,1.46261,2.821368,-9.27053,-0.765274,4.723629,-10.919147
5.899853,1.624823,2.965624,-9.398475,-2.655414,4.405488,-9.242996
5.933164,1.662982,2.994505,-9.470004,-2.662896,12.344196,-10.800629
5.966546,1.523216,2.839774,-9.468059,-11.784382,-0.972978,-15.697096
5.999838,1.511394,2.736371,-9.285943,-3.265209,-1.963016,-12.059276
6.033137,1.598636,2.895142,-9.412392,1.019218,-2.199452,-9.712426
6.066509,1.582474,2.838577,-9.355228,1.005301,0.421843,-9.389945
6.099818,1.577835,2.756124,-9.306145,0.702424,2.511458,-10.288551
6.133095,1.60507,2.795779,-9.328143,-0.457458,3.708751,-11.912776
6.166509,1.665227,2.868805,-9.424214,-2.1164,5.597843,-12.754517
6.199855,1.679742,2.870451,-9.393387,6.258218,10.704858,-12.883061
6.233131,1.585617,2.884218,-9.270381,0.731305,21.186897,-8.206868
6.266502,1.688122,2.747744,-9.345651,5.732971,25.279482,5.989309
6.299852,1.721343,2.787698,-9.377525,16.459078,9.423615,-24.545184
6.333122,1.778955,2.873145,-9.47195,-2.054149,-0.462397,-10.864377
6.366508,1.821155,2.712578,-9.475242,0.761832,2.202295,-10.156117
6.399853,1.462311,2.990614,-10.080248,0.084997,3.810957,-9.201395
6.433577,1.201483,3.300974,-9.638353,0.342533,3.762922,-9.406406
6.466507,1.288725,3.70486,-9.131662,0.383984,3.245007,-9.401917
6.499842,0.612638,3.444332,-8.873228,0.350613,3.31085,-9.342808
6.532865,2.410898,4.382593,-9.894841,0.109988,3.15567,-9.440824
6.56649,2.760314,4.549744,-9.843363,-0.278336,3.290349,-9.188077
6.599838,2.864166,3.137564,-12.039523,-0.111334,3.307708,-9.09455
6.633227,4.944353,1.317307,-13.513357,-0.399996,3.416199,-9.030653
6.666494,1.436423,-0.430672,-8.466499,-0.336397,3.530526,-9.102332
6.699834,0.577771,0.906986,-9.046814,-0.418402,3.448671,-9.036189
6.732854,1.663132,1.501218,-10.513016,-0.360939,3.352152,-9.182241
6.765802,0.714246,1.559878,-8.994289,-0.244966,3.466629,-9.115949
6.799852,1.13983,2.110714,-9.834834,-0.262025,3.434006,-9.109365
6.833154,1.807836,2.504424,-10.62001,-0.145752,3.376244,-9.221298
6.866505,3.370109,3.37819,-11.310313,-0.159519,3.351403,-9.155155
6.899835,2.055795,3.185749,-9.122384,-0.181367,3.384923,-9.117296
6.933192,1.618837,3.165397,-8.68378,-0.210697,3.367864,-9.171317
6.966506,0.676685,3.842083,-9.357173,-0.180619,3.452562,-9.179697
6.999868,0.520757,4.672302,-9.968615,-0.09233,3.513018,-9.182241
7.033175,0.643315,5.046708,-10.604597,-0.2303,3.496108,-9.097094
7.066521,0.258583,4.839303,-9.803708,-0.186006,3.472165,-9.092605
7.099799,0.136474,3.791354,-8.646369,-0.064945,3.518704,-9.160692
7.133167,1.581726,3.248898,-8.23949,-0.175382,3.467826,-9.085422
7.16652,1.530847,3.212535,-7.474216,-0.221322,3.473512,-9.061329
7.199836,1.270768,3.374448,-7.229101,0.051028,3.511671,-9.166079
7.233151,2.249732,5.672665,-10.824871,-0.143657,3.413206,-9.330986
7.266469,2.551263,4.122663,-9.148122,-0.070781,3.523642,-9.348045
7.299837,1.794369,2.926268,-7.192888,0.152935,3.679421,-9.567272
7.333193,3.149236,3.41994,-5.313971,-0.480653,3.594723,-9.518937
7.366504,2.957842,8.756656,-2.048762,-0.7545,3.585146,-9.66035
7.399853,-3.204753,3.936358,-2.147227,-0.913121,3.298131,-9.619797
7.433184,-0.369618,-1.813822,-7.036211,-1.404249,3.766214,-10.282565
7.46652,0.171042,3.19353,-10.835945,-0.23479,5.158791,-11.088991
7.499836,1.769977,2.782311,-9.529113,0.467185,4.768672,-12.403754
7.533216,1.771772,3.296335,-9.722302,-2.078241,3.472614,-10.933363
7.566522,1.675253,2.834088,-9.554403,-5.283444,-2.190025,-11.853667
7.599835,1.492239,2.820171,-9.389646,-8.414124,0.541558,-15.494629
7.633098,1.494484,2.705993,-9.334428,-2.887361,-3.059749,-10.243958
7.666526,1.516931,2.688036,-9.323205,0.80478,-1.446449,-9.933299
7.699836,1.528154,2.704796,-9.288936,2.211274,0.181068,-10.012161
7.732352,1.5717,2.766449,-9.25796,2.124182,1.68483,-10.602652
7.766504,1.650711,2.911603,-9.374532,1.485954,2.974602,-11.715247
7.799864,1.570652,2.822865,-9.315124,1.291718,5.504466,-13.114259
7.833175,1.65116,2.810893,-9.39623,-0.809119,5.840564,-10.932614
7.866517,1.634101,2.714523,-9.319314,0.218329,8.815167,-13.126979
7.899807,1.658044,2.746397,-9.310335,3.271195,16.075693,-7.555921
7.933167,1.688721,2.813138,-9.380967,4.883897,18.177877,-3.082645
7.966517,1.674654,2.847107,-9.381266,8.424599,21.489475,12.24214
7.999062,1.701291,2.902175,-9.478384,-5.256957,20.416087,-42.265004
8.033194,1.767732,2.676663,-9.34595,4.252254,2.239856,-13.120245
8.066555,1.83986,2.675766,-9.456836,-0.270405,3.641262,-9.509211
8.099837,0.882145,2.863268,-9.919382,-0.105798,3.344969,-9.326048
8.133181,1.672709,3.525737,-9.942128,0.005387,3.106288,-9.226984
8.166498,2.525973,3.41979,-9.131811,0.354354,3.20176,-9.393686
8.199834,1.692312,3.529927,-9.842914,0.212942,3.028175,-9.355827
8.232155,2.013446,4.818503,-9.655113,0.083201,2.943626,-9.244792
8.266523,1.748279,2.805656,-10.274185,0.373509,3.071721,-9.416133
8.299838,4.46774,2.368848,-15.742438,0.137073,2.954401,-9.30435
8.333208,3.522894,-1.888195,-9.975348,0.024392,3.186347,-9.300608
8.366505,2.391594,-0.545748,-10.10868,0.099812,3.210889,-9.303003
8.39985,0.783231,0.900851,-9.560987,-0.023494,3.261468,-9.222196
8.433207,0.943199,1.830582,-9.713324,-0.010475,3.231839,-9.273224
8.466512,1.797062,1.790777,-9.219951,0.018705,3.362327,-9.170419
8.499847,2.991063,2.516396,-9.988068,-0.088439,3.270896,-9.213666
8.533249,2.546474,3.760827,-10.784169,0.000898,3.281819,-9.207979
8.566512,2.251079,4.310315,-11.150345,0.048784,3.264461,-9.318715
8.599208,1.195198,3.857795,-8.93967,0.026337,3.170036,-9.269183
8.633192,0.179272,3.177518,-8.442256,0.008829,3.11826,-9.182241
8.666504,0.517765,3.252041,-9.230576,-0.182265,3.137414,-9.138844
8.699844,1.141327,3.853904,-9.64778,0.086194,3.086236,-9.344304
8.733175,1.790927,5.010644,-10.339579,0.008829,2.955747,-9.202892
8.766525,1.867843,5.23032,-9.621892,-0.017808,2.996301,-9.259756
8.799756,3.323271,6.491511,-10.660564,0.250053,3.14729,-9.422567
8.83272,2.541386,6.033155,-7.424684,0.105798,3.106737,-9.291181
8.86653,1.333319,7.019751,-6.065029,0.222519,3.254285,-9.390544
8.899797,0.848924,9.319763,-3.924835,0.272051,3.280772,-9.55141
8.93319,-0.242721,13.03001,9.046964,0.117919,3.265059,-9.740858
8.965755,-2.754927,-4.66482,-18.208105,-0.227457,3.453161,-10.46094
8.999771,-3.602953,-0.476313,-12.810484,-0.677284,3.004381,-11.122661
9.033189,1.100624,3.351852,-11.256891,1.267176,0.862392,-10.992023
9.06648,1.176493,2.671276,-9.291331,1.100175,5.35632,-12.447749
9.099806,1.633053,2.810145,-9.176105,-0.786523,4.084205,-10.975263
9.133175,1.7601,2.99226,-9.494246,-0.971183,7.161911,-9.136151
9.166526,1.583372,2.844114,-9.352385,-4.846636,8.8641,-14.7108
9.200184,1.570952,2.754627,-9.213067,-2.672922,-0.176579,-10.80467
9.233184,1.666274,2.90023,-9.329639,-0.0838,-0.459703,-9.917287
9.266499,1.497327,2.67801,-9.241649,-0.031126,-0.450126,-8.46171
9.299869,1.547757,2.760015,-9.31662,0.459404,2.553358,-10.915256
9.332601,1.701141,2.788746,-9.363309,0.328167,3.477104,-10.651735
9.366513,1.671362,2.849651,-9.362112,2.100987,3.872759,-10.595918
9.399835,1.673457,2.672773,-9.267837,1.491192,4.964854,-12.142927
9.433236,1.817114,2.94213,-9.420323,-1.794069,8.088501,-13.735576
9.466518,1.701141,2.868206,-9.354929,-1.114391,6.763861,-7.454613
9.499896,1.767732,2.769741,-9.313178,3.605946,17.805116,-5.406899
9.533181,1.742742,2.714822,-9.271727,-0.651396,20.450355,-0.980161
9.566503,1.766535,2.760015,-9.314525,6.561394,18.336648,8.412777
9.599852,1.807088,2.755675,-9.315273,11.359097,29.78568,-17.911213
9.633173,2.021377,2.768544,-9.469106,1.405895,1.082966,-11.471179
9.66654,1.627816,2.700906,-9.775276,0.186754,3.924237,-8.922012
9.699835,2.117597,3.081597,-10.388662,0.37306,4.288767,-9.286542
9.733176,2.013296,3.321475,-9.476439,0.100261,3.341078,-9.126574
9.766594,0.865535,2.219504,-8.973489,0.268609,3.238423,-9.285494
9.79985,2.105177,4.69819,-9.377675,-0.006285,3.423831,-9.173562
9.832424,1.608662,2.859228,-10.547284,-0.056415,3.345717,-9.124928
9.866485,2.67382,3.307408,-13.239061,-0.00404,3.448821,-9.050256
9.899854,4.055474,-0.219077,-9.909057,0.097118,3.367116,-9.078089
9.93319,3.450317,-0.19274,-9.53899,0.092928,3.327311,-9.132559
9.966501,1.495232,1.035529,-10.000488,0.03786,3.494911,-9.184635
9.999834,1.232759,1.576189,-9.842466,0.128543,3.236927,-9.235065
10.033218,1.470242,1.490144,-9.578495,0.18032,3.339881,-9.164134
10.066503,2.398627,1.830133,-10.371902,0.174783,3.254285,-9.150816
10.099863,3.873957,3.215228,-12.034585,0.258882,3.259223,-9.178051
10.133154,1.088054,3.665354,-9.493648,0.250652,3.218371,-9.190621
10.166536,1.182927,3.377142,-9.340862,0.485442,3.254435,-9.259008
10.19988,1.915579,3.678673,-9.699407,0.395357,3.174525,-9.291331
10.233203,1.055731,3.956111,-9.135103,0.328017,3.142203,-9.254668
10.266549,1.099127,3.610435,-7.755695,0.461948,3.162404,-9.268286
10.299859,2.175958,3.712941,-8.269718,0.498012,3.087733,-9.30001
10.333207,4.521013,5.920922,-12.564022,0.543952,3.222262,-9.244043
10.366543,1.556287,3.933963,-7.322329,0.610094,3.152678,-9.236861
10.399837,0.029031,4.079566,-6.479689,0.682671,3.204454,-9.342359
10.433033,0.905639,6.008913,-8.781497,0.604707,3.271195,-9.389646
10.466545,1.901214,7.749859,-6.685897,0.814955,3.372054,-9.417629
10.499255,0.756744,7.891421,1.117085,0.85925,3.331351,-9.529861
10.533208,1.539826,1.303689,-17.722513,0.501454,3.349458,-10.078004
10.566542,-3.283914,7.493969,-8.661783,-0.101458,3.469921,-10.507479
10.599872,1.776711,4.776902,-10.579457,0.975223,2.319166,-11.113832
10.633198,1.35352,2.632219,-9.317219,-0.222968,3.427272,-11.563958
10.666545,1.853328,3.03431,-9.655711,-0.761084,3.608191,-11.942704
10.699864,1.812026,2.899482,-9.559191,-1.873979,3.77175,-12.414229
10.7332,1.66807,2.757022,-9.376328,-7.159816,4.020906,-15.193548
10.766577,1.687673,2.783658,-9.340264,-0.747167,-5.48621,-6.6639
10.799873,1.573795,2.638953,-9.267687,1.865748,-3.586044,-7.840991
10.833215,1.645175,2.838727,-9.3042,0.449078,0.237184,-11.513678
10.866543,1.741096,2.764055,-9.352535,-1.616593,1.881461,-11.813712
10.899877,1.727029,2.672174,-9.293874,3.904035,2.425862,-10.75828
10.933084,1.732267,2.751635,-9.308689,3.23124,2.821667,-11.757297
10.966539,1.744537,2.704497,-9.325748,2.297917,4.728717,-12.368289
10.999881,1.787186,2.693723,-9.299112,0.166702,5.506561,-10.250991
11.033213,1.81891,2.83304,-9.368995,-0.780687,7.226856,-6.530119
11.066544,1.808285,2.768993,-9.298064,5.247829,10.412007,-11.829425
11.099885,1.838214,2.773482,-9.317967,-0.623861,14.254389,-8.128306
11.13321,1.819658,2.659006,-9.295221,5.940526,9.094999,-1.812924
11.166531,1.85662,2.720359,-9.29582,0.763329,11.488538,5.383106
11.200022,1.929646,2.68639,-9.335475,-4.640577,41.426704,-31.169578
11.23321,1.967206,2.658407,-9.485866,1.214203,-1.056778,-8.21465
11.26654,1.844499,2.737119,-9.930905,2.86671,4.500661,-10.312943
11.299848,1.836418,3.303667,-9.699407,-0.125999,3.45331,-9.28729
11.333209,1.421907,2.935845,-8.900762,0.318889,3.253387,-9.238357
11.366542,0.752405,3.196224,-8.582771,0.51567,3.41141,-9.238357
11.399873,2.449505,5.335819,-9.552458,0.657232,3.357688,-9.334278
11.43321,1.755162,3.34018,-9.9538,0.527192,3.284064,-9.232671
11.46651,2.856085,0.76288,-11.855762,0.301231,3.332249,-9.164134
11.498876,4.600174,-0.010176,-12.442811,0.496366,3.381931,-9.18673
11.53221,1.399162,0.033819,-8.911686,0.353457,3.269698,-9.172364
11.565548,1.182479,1.459019,-9.72739,0.464342,3.37819,-9.16159
11.598815,0.997969,1.21525,-8.51618,0.55727,3.356192,-9.216659
11.632209,1.29516,2.084377,-9.890351,0.531382,3.278976,-9.256164
11.665557,2.310487,3.957607,-11.708363,0.595729,3.345268,-9.184934
11.69888,0.572983,3.652186,-9.311233,0.194087,3.276582,-9.180146
11.732209,1.204775,3.623305,-9.387102,0.312604,3.242613,-9.172364
11.76554,3.681965,4.288468,-10.901189,0.486938,3.246803,-9.207531
11.798873,2.845461,4.80309,-10.221511,0.479905,3.221813,-9.232521
11.832208,-0.332207,4.805035,-8.763091,0.396554,3.200563,-9.254518
11.86548,-0.382637,4.488091,-10.740922,0.605755,3.293492,-9.205735
11.898873,0.159819,3.701568,-9.322157,0.511629,3.203556,-9.169521
11.93221,0.551285,2.557997,-7.514171,0.619522,3.251442,-9.213965
11.965472,1.864252,2.660801,-7.699429,0.57852,3.341527,-9.244193
11.999808,2.181046,4.055474,-8.173198,0.773055,3.242314,-9.195709
12.032229,2.109217,6.09376,-8.533988,0.538715,3.165397,-9.204238
12.065498,2.314228,7.657679,-8.258495,0.658279,3.227948,-9.323953
12.098904,1.42894,3.760827,-2.048313,0.853264,3.279874,-9.457434
12.132216,1.94042,7.752103,0.087391,0.944995,3.212535,-9.612913
12.165579,-1.945059,3.311,-4.821945,0.650498,3.367116,-10.053013
12.199868,-1.393325,2.040681,-9.966669,0.851319,3.395398,-10.335689
12.233188,0.195134,3.860189,-11.515923,0.290008,2.549467,-11.069388
12.266534,1.442708,2.582239,-9.282053,-0.065244,2.754777,-11.278589
12.29985,1.578883,3.146093,-9.385606,-0.369917,3.761575,-11.660178
12.333212,1.596092,2.66978,-9.363309,-1.570802,4.913975,-9.474793
