time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_X_value,acc_Y_value,acc_Z_value
6.46753,1.401257,3.21852,-10.069474,-5.802106,-1.945658,-3.166145
6.500832,1.321198,3.345567,-9.359717,-2.52298,3.107934,-6.21108
6.534157,1.308328,3.392406,-9.294323,-3.384923,4.426588,-7.182562
6.567512,1.294561,3.34018,-9.210972,-2.743255,6.472656,-8.195795
6.600834,1.284685,3.314591,-9.176554,-0.380692,7.973275,-9.532256
6.63416,1.19879,3.258176,-9.220849,-0.086194,8.3194,-10.564044
6.667492,1.294711,3.304266,-9.116997,-1.057078,10.346014,-12.574048
6.700835,1.376565,3.409315,-9.338767,-3.910769,16.535695,-16.677257
6.734181,1.32838,3.38238,-9.173262,-1.271366,18.489434,-12.990654
6.767518,1.330475,3.400037,-9.180894,3.130231,22.033278,-4.081212
6.800729,1.352323,3.450617,-9.171915,5.438025,26.047151,4.859804
6.834159,1.654752,3.618366,-9.193015,5.404804,16.040377,5.308883
6.867271,-0.05028,0.821689,-9.299711,-1.735709,-5.197548,-18.970835
6.900914,1.217196,1.027,-10.159409,3.159561,11.845436,-17.411555
6.93417,1.961071,3.814997,-12.632858,-1.751571,10.235278,-13.817431
6.967474,4.708216,5.280151,-12.006602,0.7126,6.653125,-13.336329
7.000805,3.84328,12.034884,-12.203532,-0.974176,4.722133,-9.583733
7.034157,8.119926,6.822222,-39.166048,-0.46524,3.367116,-9.382014
7.06749,5.768586,0.953226,-11.934624,-0.950532,3.393004,-9.250777
7.100875,7.127942,-3.635426,-4.452925,-1.080272,3.256231,-9.120588
7.134244,11.807876,-0.316046,-9.188825,-0.73774,3.362028,-9.277264
7.167494,8.013529,3.18081,-9.96622,-0.974026,3.343772,-9.140939
7.20085,3.132775,6.852001,-8.886546,-1.161977,3.399588,-9.093353
7.234222,1.417867,10.781774,-12.22104,-1.132049,3.536362,-9.144531
7.267504,2.73682,7.572681,-8.664925,-0.992432,3.447773,-9.171915
7.300881,4.486146,5.425155,-8.183673,-0.871221,3.45331,-9.175357
7.33416,7.12465,17.875598,-22.588453,-0.93033,3.471267,-9.121935
7.367499,3.673585,25.090334,-17.730744,-1.0478,3.607443,-9.208728
7.400845,0.359442,21.556964,-3.071571,-0.799393,3.582303,-9.40057
7.434167,-2.478686,23.260051,5.539483,-0.775749,3.83894,-9.388898
7.467489,-5.369339,17.358731,15.298447,-0.918508,3.913013,-9.50951
7.499975,-0.677733,-4.930585,-8.338105,-1.505109,4.164114,-10.134269
7.534163,10.293938,8.137434,-21.644505,-0.537517,4.167107,-10.377439
7.567579,2.895591,8.897919,-13.925024,-0.630745,-0.523152,-11.947044
7.600823,-0.498161,5.334172,-10.538156,1.283936,7.486786,-15.320146
7.63351,1.396468,3.14325,-9.386803,-2.445315,2.881674,-12.640789
7.666664,1.343794,3.379536,-9.37977,-6.195517,-5.298557,-11.463847
7.700829,1.600282,3.226751,-10.229143,-4.715399,40.779798,-23.541978
7.734237,1.224678,3.048077,-9.295221,-11.5255,6.555857,-15.187712
7.767593,1.100325,3.046132,-9.352983,-3.854653,-2.244495,-4.572789
7.800805,1.125465,2.866411,-9.290283,0.419898,0.078862,-7.161463
7.834193,1.213155,2.926118,-9.313627,-2.273974,3.15148,-7.699579
7.867524,1.259694,3.136965,-9.780064,-2.924622,6.337678,-9.149918
7.901263,1.224828,3.044785,-9.148721,0.002694,8.361898,-10.447472
7.934154,1.280195,3.16016,-9.380817,0.759887,8.426394,-10.057502
7.967528,1.228868,3.126789,-9.314825,-0.412117,8.637541,-11.301335
8.000841,1.235901,3.078155,-9.348644,-1.634999,10.654428,-13.892402
8.034152,1.159733,3.173179,-9.344903,-0.128843,18.655088,-17.947427
8.067522,1.288575,3.236328,-9.975797,-1.62198,18.76747,-9.761209
8.101135,1.381504,3.39465,-9.527617,3.426375,21.928378,3.674931
8.134145,1.396917,3.434306,-9.324402,7.368868,24.385815,9.812088
8.167515,1.495981,2.920881,-9.532106,3.477552,1.736906,-11.950336
8.200214,0.910577,0.984351,-9.981783,-0.858202,13.974856,-22.754557
8.23416,2.345504,4.297895,-11.929386,0.510731,8.645771,-14.217127
8.267514,1.334815,6.113064,-10.421584,2.164136,6.603444,-12.861512
8.300816,3.040595,12.358562,-10.994417,-0.89681,3.185,-9.408351
8.33413,7.992729,3.205801,-34.320909,-0.671897,3.481144,-9.343107
8.36749,12.801356,5.967461,-24.016346,-0.819295,3.419491,-9.196756
8.400875,5.435481,-5.231817,-3.368463,-0.739386,3.190388,-9.209476
8.434162,5.013338,-2.269784,-5.450445,-0.968788,3.244259,-9.146775
8.467546,5.941872,1.512292,-9.747742,-0.836055,3.403778,-9.1993
8.500823,6.035399,6.341419,-11.439305,-0.922698,3.24815,-9.183737
8.534156,2.384111,8.013081,-9.257062,-0.96385,3.276582,-9.104576
8.567477,-0.618624,7.473917,-7.328464,-1.036577,3.331052,-9.135852
8.600921,2.449206,5.158342,-8.05528,-0.967591,3.5205,-9.167277
8.634165,4.877013,6.476397,-12.087559,-0.75869,3.549231,-9.218754
8.66742,6.592221,12.335667,-16.587172,-0.846381,3.472614,-9.301057
8.700823,1.883855,24.307252,-15.034627,-0.908333,3.611333,-9.411045
8.734253,4.832869,21.836946,-6.246246,-0.538864,3.845076,-9.533602
8.76749,-0.379345,23.295666,2.963978,-0.98914,3.953567,-9.68549
8.800599,-13.184292,22.725376,30.260348,-1.06471,4.015369,-9.569068
8.834157,3.614326,22.449285,-36.220776,-0.992282,4.134335,-10.238421
8.867501,11.871624,4.362242,-15.339749,-1.425349,3.439393,-11.94016
8.900823,-2.671276,9.496341,-17.69483,-0.726666,-0.969686,-13.320916
8.934171,1.113194,3.763969,-10.977058,-1.601329,3.146991,-13.363714
8.967513,1.432981,3.361579,-9.698509,-4.318845,-1.850185,-10.861983
9.000858,1.270918,3.038799,-9.505919,-1.581876,23.11804,-11.932978
9.034164,1.404698,2.914745,-9.1363,-7.703469,10.774591,-20.571266
9.067492,1.163624,3.008721,-9.190471,-3.395548,0.027385,-4.679036
9.100806,1.262687,2.894095,-9.074797,-4.708066,-2.707191,-7.010473
9.134215,1.355316,2.872696,-9.25392,-2.117448,3.480396,-7.894863
9.167492,1.392278,3.005728,-9.314525,-1.620783,6.120845,-7.680574
9.200833,1.42924,3.034759,-9.323953,-0.453119,6.60494,-7.797445
9.234217,1.406644,2.886463,-9.327245,1.432083,7.941102,-9.435437
9.267592,1.383449,2.995104,-9.310335,0.050879,8.466499,-10.445227
9.30082,1.427893,3.189041,-9.363907,-2.04113,9.629374,-12.994395
9.334158,1.343494,3.065136,-9.296269,-3.108683,14.148741,-16.017631
9.367483,1.384497,3.229444,-9.43828,-1.153448,15.35621,-10.574369
9.400825,1.470242,3.377441,-9.46327,2.028111,21.860291,-4.296099
9.433284,1.625721,3.412458,-9.335026,3.515711,22.18322,5.257705
9.467489,1.112895,2.320663,-9.188526,8.225723,22.462155,11.217684
9.500832,2.566975,3.001538,-10.269846,-1.032985,-2.602889,-7.461497
9.534397,2.082282,2.446812,-10.465279,-1.773867,21.103397,-21.247802
9.567491,3.523194,10.357088,-12.119882,-1.347684,3.921842,-11.30762
9.600826,4.362541,3.119906,-10.836843,1.534738,3.249497,-9.895439
9.634151,3.9395,19.55968,-18.465341,0.312754,4.137179,-10.385969
9.66749,11.206461,14.115071,-29.204916,-0.446684,3.376693,-9.428703
9.700826,8.120823,-3.110179,-6.166935,-0.615033,3.054213,-9.243146
9.734166,7.763027,-1.800504,-5.59515,-0.876608,3.112873,-9.221597
9.76751,5.891892,1.906152,-9.353133,-0.73355,2.997049,-9.1993
9.800808,5.121829,4.512184,-9.587773,-1.009042,3.234383,-9.068363
9.834157,3.400486,6.260911,-8.932038,-0.968639,3.443883,-9.11969
9.867528,1.019817,8.466648,-11.167554,-0.752554,3.354097,-9.168773
9.900833,1.950745,6.790049,-9.726492,-0.874214,3.280473,-9.109365
9.934156,2.28415,5.424557,-10.001835,-0.836354,3.467975,-9.254369
9.967514,1.939672,9.980586,-14.849219,-0.931378,3.420688,-9.097842
10.000838,2.880776,17.800328,-14.474513,-0.735196,3.489524,-9.317368
10.034157,5.58243,25.131186,-13.594014,-0.809868,3.605946,-9.312281
10.067546,2.495895,22.209258,3.615972,-0.703023,3.853904,-9.559491
10.100828,-5.468253,21.339683,14.339535,-1.318504,3.663858,-9.574455
10.134149,-7.777243,-7.210994,1.045705,-2.156505,4.033925,-10.358434
10.167535,9.897534,3.363973,-29.377005,-0.442494,4.03587,-10.981248
10.200871,0.370815,6.790198,-18.433467,-0.808222,-1.887596,-11.597328
10.234157,-1.951943,2.585082,-10.214179,0.489183,0.719483,-14.477057
10.267476,1.859763,2.65721,-9.700155,0.116422,5.71651,-14.195579
10.300835,1.715507,3.053464,-11.747271,-0.586301,5.337315,-12.698551
10.334157,1.338556,3.006177,-9.904867,-10.503588,15.44001,-23.643735
10.367472,1.141925,2.888408,-8.877867,-11.572188,-0.628949,-7.587945
10.40085,1.184125,2.938838,-9.715269,-3.106737,-1.483411,-4.159326
10.434208,1.273013,2.879879,-9.45519,-1.511992,-1.331074,-6.21946
10.467562,1.183825,2.898135,-9.31243,-4.111889,3.666551,-7.259479
10.500853,1.214502,2.793684,-9.305098,-2.768395,6.168881,-9.082279
10.534135,1.144619,3.012313,-9.420323,0.17583,7.757041,-10.520198
10.567557,1.325837,2.966522,-9.327544,-0.311706,7.954869,-10.429216
10.600837,1.248022,2.903372,-9.397577,-2.966971,8.753065,-11.472377
10.634158,1.299948,2.948116,-9.305696,-3.037602,10.794045,-13.6208
10.667842,1.197593,2.923125,-9.43813,-1.092394,15.636042,-12.930647
10.700495,1.187716,2.93794,-9.393986,-0.559216,20.476243,-7.52315
10.734158,1.250267,3.140257,-9.540187,2.698062,19.137537,-1.048997
10.767575,1.291419,3.17677,-9.412841,5.679698,19.90341,8.562869
10.800834,1.52965,3.239321,-9.541683,1.470841,1.096584,-7.808219
10.834156,-0.130788,-0.823485,-9.598398,-3.208943,17.857491,-20.014146
10.867581,1.638141,1.107657,-10.56988,-3.308007,9.888855,-15.429684
10.900929,3.494163,7.969085,-10.79614,3.055859,7.376649,-11.859204
10.934237,4.479412,2.527469,-10.111673,-0.932724,4.065051,-9.264993
10.96757,5.057483,15.815164,-17.587685,-0.871969,3.188442,-9.188526
11.000702,11.941806,18.637131,-33.742539,-0.72083,3.498203,-9.364805
11.034157,7.977615,-2.82496,-5.315916,-0.717837,3.119756,-9.182989
11.067492,6.752937,-3.141754,-2.014044,-0.848775,3.116913,-9.166379
11.10083,5.098784,0.095771,-7.261424,-0.930779,3.275983,-9.20768
11.134157,4.336653,5.655456,-11.727817,-1.195797,3.452113,-9.039332
11.167489,1.752618,5.41079,-8.163172,-1.057227,3.291097,-9.144082
11.20083,-0.935119,5.818866,-8.781497,-1.131151,3.44912,-9.036189
11.234205,1.651609,5.633159,-11.31151,-1.011886,3.321325,-9.1366
11.267499,2.131813,6.65118,-14.139163,-1.053636,3.375646,-9.045916
11.300826,2.953652,7.780835,-12.74509,-1.151054,3.311748,-9.130614
11.334135,1.267476,18.795453,-14.386523,-0.987643,3.533519,-9.210224
11.367502,3.624053,23.896632,-9.616505,-1.040617,3.669993,-9.279359
11.400822,2.587775,20.415039,1.618388,-0.776946,3.827418,-9.497389
11.434239,-7.61922,24.346309,13.324208,-1.175445,4.088545,-9.879427
11.46749,-6.051112,-11.531186,-17.994864,-1.592201,3.925284,-10.432208
11.500401,5.067359,7.130037,-22.012029,-0.909979,3.546987,-10.940097
11.534158,-0.980311,8.429387,-15.386737,-0.827077,-1.869789,-12.699748
11.567537,-1.31581,0.810915,-8.525757,-1.403352,2.58987,-13.931309
11.600804,1.054534,3.108683,-11.013721,-0.614284,1.455876,-11.354608
11.634159,1.120676,3.044037,-9.913396,-0.533178,3.734938,-9.506367
11.667498,1.180683,2.923874,-9.954698,-6.52952,22.59818,-23.865356
11.700825,1.19445,2.971759,-9.461774,-9.126574,5.575247,-12.867797
11.734158,1.06875,2.838278,-9.182091,-3.274786,0.255889,-5.581832
11.767568,1.107657,2.868356,-9.432145,-1.977382,2.92118,-6.263605
11.800824,1.192505,2.668433,-9.203789,-2.529415,3.766363,-6.326904
11.834159,1.259245,2.941232,-9.397577,-2.562935,5.732971,-7.19169
11.867496,1.213754,2.974752,-9.418527,0.760037,8.065156,-9.904867
11.900824,1.305036,3.03416,-9.420173,0.760186,8.504508,-10.769504
11.934157,1.247573,2.963978,-9.382762,-0.695241,9.826454,-11.349819
11.967502,1.247723,2.982983,-9.38396,-4.441403,11.9237,-13.592218
12.000229,1.18622,2.987173,-9.385755,0.228505,15.531142,-14.072273
12.034156,1.164372,2.965325,-9.424363,0.102056,16.651669,-7.914167
12.066841,1.177091,3.1015,-9.478235,4.638782,23.061774,-1.087904
12.100825,1.111398,3.070075,-9.410446,5.42321,15.843148,5.925262
12.134165,1.340352,3.241266,-9.57251,3.169587,17.866021,-0.136325
