time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_A_value,acc_B_value,acc_C_value
1.269809,1.753366,3.025631,-9.232671,-6.176513,-1.531296,-10.835945
1.303087,2.050557,5.249325,-10.466926,-5.236755,-2.386805,-10.618215
1.336424,2.063876,5.007053,-9.895888,0.52809,-4.508293,-12.239746
1.369773,1.193403,3.718927,-8.576785,1.601928,-3.969728,-13.628133
1.403107,1.667621,2.92971,-8.386589,-0.520757,-2.08722,-12.697204
1.43642,2.122536,4.20362,-8.934731,-2.783808,-1.588759,-11.480158
1.469773,2.121787,3.883384,-8.725531,-4.936721,-1.950596,-11.406983
1.503109,1.77686,3.167941,-8.498073,-4.343387,1.380456,-11.364185
1.536441,1.812326,4.804586,-9.533752,-4.034823,3.115716,-7.398946
1.569809,1.815169,4.129547,-8.901361,-2.430501,6.747849,-9.301806
1.603112,1.61375,3.241117,-8.488047,0.798794,7.802084,-8.154942
1.636439,1.698298,3.875902,-8.900912,0.066591,9.558593,-6.496
1.669799,1.79781,4.054576,-8.720293,-1.68049,10.43161,0.445487
1.703178,1.772521,3.670293,-8.612401,-1.648616,12.413032,-1.944909
1.736487,1.8442,3.454058,-8.769077,1.100175,-7.851616,-10.303515
1.769816,1.683334,3.805121,-9.069859,1.239493,23.371984,-24.744509
1.803109,1.370729,3.975115,-8.627215,-4.975778,2.751635,-9.319314
1.836441,0.519261,2.027063,-7.958311,-3.061545,3.020244,-10.554916
1.869815,0.09637,3.432809,-8.626018,-5.188271,4.085402,-11.821344
1.903089,9.198253,9.657656,-23.924615,-3.628393,1.150754,-8.739447
1.936439,5.285389,-8.736903,-29.324032,-0.986895,3.127687,-10.927527
1.969749,-7.157721,-6.08119,-14.581059,1.339304,2.749689,-10.476353
2.003106,4.075825,-2.723502,-14.812706,-0.451622,1.274659,-9.000125
2.036444,1.370729,1.075634,-12.287931,-3.215528,1.239792,-9.005812
2.069764,2.306896,2.985377,-12.558335,-1.574992,-0.760785,-7.386825
2.103128,4.398605,3.36981,-10.481142,-0.696139,1.177989,-8.840606
2.136443,8.336309,4.252404,-9.726792,-1.786886,3.136067,-10.662509
2.169842,2.026914,8.666871,-11.138972,-0.81735,1.107507,-8.705927
2.203139,-3.128286,13.3483,-8.615842,-2.142887,1.654602,-9.188975
2.236483,-1.386143,13.635615,-8.784191,-2.386356,2.432596,-9.451
2.269897,-1.863055,11.027338,0.326521,-0.595878,1.784791,-9.190172
2.30309,-0.320535,15.540121,-3.292294,-1.540724,3.075462,-9.829297
2.336435,0.174184,20.350244,19.085461,-1.960622,2.686989,-9.896187
2.368962,6.488518,5.642886,-42.671135,-1.60522,1.522018,-8.999676
2.403177,0.88439,10.51137,-20.708788,-4.078668,-0.032921,-8.336309
2.43644,7.208301,7.552629,-15.120073,-2.33862,0.790115,-9.929408
2.470139,3.170784,3.305762,-9.775276,-8.31491,1.952541,-16.553802
2.503162,3.208644,2.012548,-8.550748,-8.576337,-0.063898,-15.406041
2.536444,0.995575,3.075761,-10.782074,-8.111845,-2.323356,-11.608851
2.569755,1.767882,0.635384,-7.145002,-5.433685,-2.016139,-10.96359
2.603084,3.175124,2.632519,-9.503524,-4.156183,-1.684231,-10.140255
2.636485,3.661314,2.119692,-9.147823,1.394523,-1.11499,-8.903306
2.669771,3.645302,0.865236,-7.579565,3.029073,-0.739535,-10.604447
2.703109,3.558509,2.514002,-9.319164,1.274359,-0.199923,-11.315551
2.736466,4.301935,1.367437,-8.062612,0.845333,-1.057227,-8.41577
2.769781,5.164627,1.874876,-8.420109,-0.774402,-0.732353,-10.543543
2.803106,3.247102,2.622642,-9.495444,-5.788189,4.176086,-16.288635
2.836461,4.960065,0.10909,-6.222004,-4.210204,1.424152,-7.765721
2.869781,4.482554,1.727777,-8.016672,-3.325665,5.502222,-12.447749
2.903105,3.071721,3.095364,-9.51774,-0.272201,11.804285,-19.195898
2.936531,0.855359,4.682477,-11.139421,1.371178,6.865469,-6.930563
2.969808,1.620483,4.704026,-10.179761,1.905853,12.731173,-5.94696
3.003109,1.866496,3.577364,-8.983216,1.136089,12.817367,1.880264
3.036479,2.226986,3.410662,-8.667619,-2.915344,14.489178,2.931954
3.069777,2.107871,4.500362,-9.399223,-2.370793,-5.62867,-11.150195
3.103105,1.776561,3.391358,-8.749922,-1.130104,13.572166,-13.331092
3.136439,0.332656,0.615332,-7.586748,8.488795,8.842252,-16.199298
3.169825,11.778247,23.226381,-13.811296,-1.94476,5.314869,-12.364099
3.203104,1.264633,4.821346,-9.54737,-3.358437,2.897686,-9.733226
3.236442,-3.273439,-13.636513,-41.785997,0.62012,4.419256,-10.939498
3.269767,11.958118,6.293084,-41.626627,0.376053,2.999294,-10.031764
3.303141,3.776988,-3.077856,-11.805033,-2.122835,2.718713,-9.183887
3.336446,2.723202,-2.599148,-6.804564,-2.385309,2.667535,-8.918271
3.369768,5.024112,2.223096,-11.155582,-1.195946,1.836119,-8.366836
3.403126,3.938153,4.023749,-9.725594,-0.40643,3.987236,-9.853389
3.436465,5.906557,6.033304,-12.112549,-1.147312,2.957543,-9.420472
3.469795,8.263583,11.927141,-20.434493,-1.66373,3.690195,-9.535249
3.503127,8.296055,19.917327,-9.716616,-0.996772,3.62929,-9.490805
3.536513,2.038137,26.760199,-12.428296,-0.76692,3.381482,-9.394285
3.569742,-0.604109,32.273943,1.002159,-0.663517,2.910106,-9.226535
3.603083,0.828274,26.243333,21.260522,-1.310723,2.790093,-9.109664
3.636438,-13.917692,-2.256167,-23.117142,-1.399461,3.630188,-9.660051
3.669216,2.531061,12.62343,-9.469555,-2.733977,3.216276,-9.846656
3.703119,11.666613,13.454248,-21.530627,-2.379622,1.390333,-11.02255
3.736466,0.799692,5.236156,-13.543435,-0.793706,0.472423,-12.6152
3.769773,0.705417,3.241566,-10.070671,-10.277029,4.482854,-13.85155
3.803145,1.634101,3.550728,-9.175956,-16.627576,12.362453,-27.042725
3.836467,2.070609,3.509875,-9.121037,-7.22117,-5.485761,-14.908328
3.869786,2.18763,3.618217,-9.277114,-5.710973,-5.37697,-9.742055
3.903095,1.55898,3.476655,-9.162488,-3.190238,-4.05712,-11.160371
3.936486,1.927102,3.327461,-8.893729,-1.599533,-1.414724,-12.788337
3.969772,2.046218,3.412308,-8.892831,-0.928684,0.406879,-12.07858
4.003136,1.846145,3.479199,-8.911387,-0.643764,2.38905,-11.852619
4.036475,2.213818,3.590683,-9.046365,-3.239919,6.072062,-15.295754
4.06978,1.980674,3.882935,-9.511904,-4.140022,8.911537,-18.751907
4.103147,1.815169,3.957457,-9.14079,-4.042754,16.313625,-18.775701
4.136461,1.99489,4.13254,-9.388598,2.096198,25.887332,-13.775232
4.169773,1.982021,3.928876,-8.594144,3.202359,26.980923,11.738292
4.203079,2.075248,3.903287,-8.742889,5.077984,31.891007,15.114087
4.236448,1.935033,3.26491,-8.761146,-3.845375,-6.040188,-29.654743
4.269774,-0.760485,-0.558019,-7.299583,4.286223,13.375984,-23.605726
4.303113,-1.796314,4.15319,-13.300265,-3.473961,5.251719,-11.609599
4.336499,2.302406,4.276945,-9.799668,-5.074093,8.069646,-13.520689
4.369771,19.690019,-6.974409,-31.399729,-2.452498,4.519816,-10.259072
4.403105,18.498412,2.091859,-27.93355,-0.378148,3.872011,-10.116611
4.436462,4.531039,-0.587498,-12.470944,-0.535572,3.844327,-9.730682
4.469887,1.063363,0.526444,-8.561821,-1.16108,3.405724,-9.134505
4.503132,2.856684,2.717815,-10.812002,-1.446449,3.267603,-9.020028
4.536471,6.115009,5.488155,-13.689486,-1.536833,3.357539,-8.939221
4.569776,4.707617,7.2294,-7.354951,-1.344392,3.723117,-9.180146
4.603091,6.931611,11.511134,-18.293102,-1.349181,3.558958,-8.635745
4.636497,8.806338,15.228265,-14.37515,-1.457073,3.021291,-8.843
4.669773,-1.06022,20.576204,-19.817814,-1.28663,3.280323,-8.908843
4.703147,-3.796142,26.117333,-12.102673,-1.350228,3.898498,-9.127172
4.736135,-5.546665,24.443577,8.872181,-1.688421,3.814548,-9.032149
4.769773,-0.910727,23.29387,11.435415,-1.536534,4.063255,-9.102332
4.802424,-3.718777,16.124177,0.070183,-1.472337,3.207297,-9.423316
4.836423,5.302598,3.791054,-2.410898,-1.765188,4.340094,-10.152675
4.869786,-1.933537,6.637263,-14.050425,-0.621617,-0.658279,-10.604148
4.903162,7.782481,6.084333,-15.238889,0.834858,2.478237,-12.936034
4.936418,5.577492,3.145644,-10.360829,-4.905296,-1.946705,-19.040868
4.969829,-1.125914,3.747209,-10.584695,-4.254948,-1.078028,-14.109534
5.003088,2.716768,2.613065,-9.360915,-11.993733,18.990289,-25.206307
5.036283,2.427358,1.481764,-8.021012,-8.281989,-3.448522,-12.759605
5.069802,1.145666,3.717131,-10.9594,-3.78432,-4.509789,-5.958333
5.103115,1.988156,3.431911,-9.574006,-4.823441,-0.346723,-9.592263
5.136431,1.917974,3.806917,-9.772433,-5.714415,2.169075,-11.502754
5.169789,2.026315,3.15178,-9.407154,-3.510324,4.041257,-11.586255
5.203097,2.465517,4.159176,-10.14669,-5.384303,5.199045,-10.270744
5.236431,1.704882,3.100752,-8.546857,-5.154451,9.631319,-16.733823
5.269852,1.997883,3.312496,-8.903007,-9.642842,16.63027,-21.23613
5.30313,2.37199,3.522146,-8.996235,-3.885928,17.654127,-10.516308
5.336413,1.926054,3.371007,-8.781647,-0.513275,28.29374,-1.439565
5.369864,2.167129,3.669544,-9.097393,2.587626,26.954735,17.872755
5.40311,2.612467,3.92289,-9.111909,0.12974,18.581015,11.976823
5.436437,1.612702,1.357561,-8.673455,8.337506,9.025265,-7.900699
5.469773,2.739513,3.998908,-11.42464,1.909893,8.088501,-13.739617
5.503153,0.528988,5.143078,-12.67386,-12.375621,4.7359,-11.312259
5.536439,1.131001,-4.920709,-25.206157,-2.227286,4.638931,-10.543842
5.569774,15.543563,4.231154,-38.342863,-0.357796,4.247465,-10.245155
5.603115,12.446702,0.371414,-16.255115,-0.555924,4.365983,-10.1425
5.636426,4.53478,-3.283316,-8.643975,-1.06456,3.848068,-9.423016
5.669774,3.216126,0.520009,-10.414551,-1.310872,3.316836,-8.953437
5.703118,2.268138,4.540167,-15.743037,-0.910428,3.644853,-9.177452
5.736325,0.035465,7.135275,-9.98732,-0.972081,3.780579,-9.143483
5.769772,4.05278,8.447793,-13.253726,-0.996921,3.217623,-8.969598
5.803082,8.551346,10.704259,-20.512906,-1.16093,3.486082,-8.915727
5.836439,2.708537,23.396675,-16.327392,-1.125315,3.623903,-9.042325
5.869797,-1.356064,26.926752,-0.512377,-1.236051,3.110478,-8.962415
5.903197,-0.819145,25.032571,5.165226,-0.766022,3.96913,-9.43424
5.936441,-3.661015,21.521349,16.784851,-1.125165,4.072084,-9.157849
5.969846,-4.021056,-1.920218,-11.626359,-1.758305,2.98822,-9.655861
6.003104,-2.364508,23.177747,-33.887842,-3.679121,3.254584,-9.977743
6.036442,13.553461,8.125612,-18.072379,-0.957416,-0.605306,-11.144658
6.069774,-4.727819,5.802705,-12.74898,-11.867284,10.007971,-13.797978
6.103018,-0.339241,3.825023,-10.515111,-6.471758,-0.092779,-12.620288
6.136475,2.313031,3.205801,-9.159345,-19.322496,0.723224,-18.029282
6.169764,1.581726,3.279276,-9.049358,-10.146241,-2.517743,-14.636577
6.203107,1.795117,3.219568,-9.317817,2.540488,-4.087497,-10.259371
6.236476,2.134357,3.291995,-9.227433,5.496385,-1.227222,-11.201523
6.269777,1.973641,3.878147,-9.409399,-0.956667,2.073153,-13.380474
6.303106,1.910791,3.191285,-8.88101,-4.818353,3.325066,-11.311061
6.336428,3.207597,4.51787,-9.506367,-9.530161,7.729208,-5.554297
6.369786,2.374385,2.746996,-8.389881,7.472869,14.022592,-20.251779
6.403104,2.05774,3.565991,-9.267537,-8.809929,12.581829,-18.014317
6.436432,2.275171,3.709649,-9.27891,-0.38144,16.438278,-13.845115
6.469775,2.112809,3.388665,-8.853026,0.125401,24.675823,-12.926158
6.50313,1.966608,3.752746,-8.576636,8.254904,31.065726,9.640896
6.536438,2.42227,4.482255,-8.814418,1.672709,21.804474,18.641471
6.569773,2.081533,2.43903,-7.104897,2.922976,-9.117146,-27.696665
6.603136,5.447003,6.578603,-10.934859,6.827908,22.053929,-26.827389
6.636439,1.188764,5.318909,-12.320702,-9.053548,9.300758,-15.166911
6.669808,2.766449,4.28308,-9.44666,-3.352301,6.682156,-11.9234
6.70317,13.254175,5.22194,-27.335127,-3.573474,4.772413,-10.135915
6.736448,24.924829,8.781198,-28.808063,-0.837252,4.304779,-9.889154
6.769844,5.79612,-2.761062,-6.7266,-0.065244,4.657786,-10.236924
6.803112,0.498461,1.115439,-7.204111,-1.346338,3.310252,-8.975135
6.836438,2.408803,4.017015,-13.191624,-1.901513,3.079353,-8.738699
6.86931,5.478578,6.580399,-13.227988,-1.26972,3.555367,-9.060282
6.902531,10.85061,7.208151,-5.998886,-1.572298,3.508678,-9.085272
6.93644,5.07948,16.659151,-10.419189,-3.155072,6.782267,-11.401745
6.96974,6.650133,20.450205,-17.058997,-1.242336,4.746375,-9.952453
7.003112,-5.975393,18.018058,-11.012075,-1.087904,3.485334,-9.106073
7.036434,-6.368205,33.258893,-3.650839,-1.991149,3.464085,-8.937126
7.069831,4.62292,23.837822,12.298256,-1.549253,4.286223,-9.418527
7.102581,8.646968,23.49065,26.81437,-1.318354,4.202423,-9.627578
7.136496,-21.624902,3.766214,-10.597414,-2.808349,3.870964,-9.616205
7.169767,4.313458,8.75531,-21.365272,-1.308628,-3.455854,-9.852641
7.202922,16.297464,7.247956,-9.251675,-3.769207,3.266706,-10.907774
7.23643,1.501966,3.374598,-9.53031,-7.926587,9.951106,-20.689484
7.269773,-0.500107,4.653896,-11.220827,-0.328616,-11.5044,-14.703317
7.303116,1.965111,3.62106,-10.33494,-10.047327,18.59164,-28.20141
7.336425,2.0326,2.572961,-8.283485,-2.394886,-6.360723,-9.804905
7.369774,1.705481,3.485334,-9.318865,-5.847149,-1.520223,-11.28233
7.403209,0.836504,3.232138,-9.356575,-6.43749,-0.307816,-11.50006
7.436442,1.534738,2.966073,-9.121935,-6.506475,2.511757,-12.94636
7.469767,1.598935,2.929261,-8.774015,-5.387146,4.616036,-11.773009
7.503164,1.89448,3.228846,-8.841654,-6.113214,7.029477,-13.810248
7.536501,1.943263,3.791803,-9.208728,-5.152057,9.836031,-17.272387
7.569778,2.234618,3.131279,-8.716702,-4.711209,14.198721,-15.07952
7.603091,2.056693,3.703064,-9.019429,3.55836,25.223366,-11.582663
7.6365,1.865748,3.49551,-9.118194,-0.065993,25.825978,7.947387
7.669779,2.284749,3.768309,-8.916026,-0.44025,26.572248,15.471435
7.703078,2.1164,2.864316,-8.021311,2.654217,-7.681023,-25.742178
7.736471,0.793257,0.865385,-6.967076,6.420431,20.72076,-21.088133
7.769767,-1.610457,3.816643,-15.212552,-3.240518,6.287398,-11.605409
7.803114,1.812625,4.117426,-9.293126,-3.303218,7.052223,-12.370683
7.83644,2.631621,-7.656781,-37.738305,-0.191094,5.228674,-11.162765
7.869742,17.142348,6.982639,-31.060638,0.093228,4.19539,-10.180659
7.903112,5.849393,-1.222433,-11.223371,-1.285134,3.157616,-8.885349
7.936464,2.873893,-1.41233,-7.624158,-1.327782,3.473213,-9.053249
7.969764,2.05789,2.681302,-11.218133,-1.383748,3.371306,-8.91004
8.003322,2.74939,5.32669,-13.515751,-1.578284,3.47875,-8.971095
8.036041,2.518491,6.914552,-10.480244,-1.495232,3.407968,-8.932636
8.069761,5.490849,7.842188,-15.308922,-1.013681,3.732095,-9.084225
8.103397,8.639486,16.785898,-24.643051,-1.238445,4.014322,-9.156203
8.136426,-3.075163,27.337372,-12.193057,-1.070695,3.594573,-9.071355
8.169775,2.17536,25.562307,5.820063,-1.363397,3.74257,-9.088714
8.203084,3.333746,24.6013,13.090316,-1.211809,4.082409,-9.159645
8.236441,-7.310357,15.602522,16.824805,-0.983603,3.674034,-9.71901
8.269777,-16.364653,21.058504,-18.691003,-2.339817,3.605796,-10.138459
8.30308,8.771022,8.226322,-20.096898,-2.99226,-1.507802,-10.4358
8.336443,-2.602291,7.330559,-14.919851,-2.155307,3.778335,-12.857771
8.369774,1.120826,4.005942,-9.164882,-5.899374,-1.484458,-15.453328
8.403114,1.744837,3.428619,-9.384857,-8.112743,-13.241755,-18.684269
8.43644,1.926952,3.269249,-9.565028,-15.712958,0.030527,-18.226511
8.469772,1.595643,2.885266,-8.821152,-3.572725,-4.250758,-8.30234
8.503113,2.011201,3.231689,-8.815616,-2.655863,-2.528966,-9.10697
8.536441,2.102034,3.257877,-8.966306,-3.566291,-0.470477,-10.908073
8.569819,1.886698,3.339582,-9.14917,-3.538607,1.175894,-10.978704
8.603108,2.118196,3.268501,-8.821152,-4.098271,2.406857,-10.599958
8.636436,2.376929,3.478301,-8.935929,-4.210354,4.594188,-12.891291
8.669776,2.126127,3.008422,-8.657742,-5.842061,9.50966,-17.908669
8.703127,2.483923,4.188955,-9.599146,-5.300054,12.537086,-15.927397
8.736443,2.211573,3.54145,-8.892981,-5.66219,23.415829,-14.609641
8.76978,2.275471,3.85166,-9.149918,-3.268651,20.437485,0.380692
8.802196,2.306147,3.76771,-8.794366,4.731261,27.780166,13.687691
8.836443,2.416584,3.904783,-8.289471,-1.465154,22.278393,18.476564
8.869768,-0.171042,-0.961306,-5.880519,11.111887,15.736153,-13.853645
8.903149,8.760248,10.167939,-12.713066,-4.322437,6.239812,-12.11225
8.936454,3.502692,3.529479,-10.344218,-14.933319,6.695025,-12.826196
8.969773,6.776431,-1.903159,-31.009909,-1.168861,4.891379,-10.516308
9.003148,16.576997,4.357752,-33.925104,0.581363,4.503953,-10.350803
9.036495,2.363461,-3.70471,-9.39219,-0.844734,3.699623,-9.386653
9.069774,-0.954273,0.203963,-8.645472,-1.685279,2.672623,-8.528002
9.103172,-0.930779,2.401021,-9.56383,-1.807088,3.460643,-8.863801
9.136432,2.594659,6.442578,-14.046834,-0.970584,3.589336,-9.131512
9.169871,3.501795,6.344113,-8.573044,-1.106759,3.138761,-9.09874
9.203081,5.044314,10.656822,-19.118233,-1.150156,3.753943,-9.088265
9.236528,6.981143,17.717725,-21.275336,-1.348133,3.867073,-9.049208
9.26986,13.085976,22.379252,-13.292334,-1.36639,3.536961,-8.913033
9.302674,5.969407,21.329806,-2.433045,-0.911625,4.301038,-9.206034
9.336519,-3.588737,32.357294,13.445868,-1.21121,3.965987,-9.44232
9.369865,-6.637563,26.299,23.906209,-0.736992,3.607293,-9.408052
9.403034,-5.001666,0.423639,-0.632241,-2.486467,3.962246,-9.940631
9.436486,-2.71991,10.616269,-18.861296,-2.297319,-1.253858,-9.881822
9.469797,13.691432,5.62448,-16.179246,-0.811214,2.906216,-11.512481
9.503114,4.559621,4.244024,-11.967994,-11.91532,16.100384,-16.260951
9.536473,0.243619,2.522082,-9.533602,-4.37541,-1.317756,-25.625756
9.569777,2.449655,2.433943,-9.359119,-7.209049,-5.069454,-13.341866
9.603109,2.616806,2.197806,-8.955681,-5.174653,-3.445828,-9.188077
9.636524,2.164885,2.176706,-8.768328,-5.700947,-2.215464,-9.821964
9.669828,2.318119,2.313181,-9.098291,-3.856448,-0.666659,-10.889966
9.703108,2.419427,3.548633,-10.084289,-3.379087,1.432233,-12.064214
9.736427,2.052054,2.677262,-9.020477,-1.653405,3.944289,-12.852234
9.769825,2.3678,3.060797,-9.380518,-1.561225,4.776154,-12.616696
9.803143,2.240005,2.644939,-8.789578,-2.819423,6.626639,-13.93101
9.836446,2.063127,2.558595,-8.726129,-3.866474,12.90416,-20.474148
9.869785,2.010902,2.845161,-8.70488,-0.705866,17.647093,-13.829851
9.902589,2.895441,4.085402,-9.542132,-1.736457,17.951916,-8.555835
9.936449,2.433793,4.139124,-9.722153,4.780943,23.035586,8.984263
9.969777,2.393539,3.531574,-8.816065,0.051328,19.980177,6.212577
10.003152,2.743853,3.720273,-8.535484,5.904611,-5.144575,-15.048394
10.036445,0.037261,0.80867,-7.613683,4.273952,9.476738,-11.289214
10.069765,19.104167,19.572699,-13.32331,-6.533261,7.700925,-12.372778
10.10313,1.017722,4.421351,-8.799753,-8.615543,6.96962,-12.124371
10.136427,0.117769,3.985441,-8.617638,-2.610072,5.563725,-11.691603
10.169872,11.448883,5.986316,-28.961746,-0.231647,4.888685,-10.559255
10.203122,16.440073,7.715141,-15.115733,-0.524798,4.008186,-9.727091
10.236444,3.748855,-2.221599,-2.676065,-0.856706,3.421436,-9.19526
10.269759,-0.688806,0.408525,-3.078604,-1.309825,3.273439,-8.917074
10.303097,2.349544,5.425305,-14.099358,-1.147163,3.484735,-9.068812
10.336442,2.432296,8.73436,-13.983236,-2.285497,2.676065,-8.656844
10.369825,3.986488,1.176642,-7.691498,-1.670913,1.374321,-8.346186
10.402474,5.023663,13.282158,-22.963159,-1.373573,1.034182,-7.540508
10.436463,8.557182,20.404863,-20.443621,-2.015242,2.532408,-8.443603
10.469745,0.596626,21.946784,-5.374875,-0.972829,4.135233,-9.434838
10.50313,0.527192,21.974618,6.893003,-1.304587,4.035571,-9.291181
10.536437,2.010154,23.083322,16.47524,-1.607465,3.837444,-9.041277
10.569623,-10.35604,-6.583242,-19.412282,-1.975287,3.579908,-9.334128
10.603158,6.447666,16.520881,-15.887891,-1.930394,3.109132,-10.118108
10.636433,12.701693,7.107142,-16.995548,-2.429304,2.92537,-10.165694
10.669838,1.232908,4.892576,-12.763346,1.719098,-1.580379,-11.282779
10.703151,0.541259,3.486381,-8.893729,-11.284575,5.304394,-18.376304
10.736441,1.368784,3.289601,-9.164433,-5.310379,-0.41511,-14.166548
10.770091,1.782547,2.82077,-9.107419,-10.671637,15.377459,-21.939751
10.803106,1.453183,3.07636,-9.052351,-4.525801,-3.826221,-8.47009
10.836461,1.721044,3.367715,-9.205585,-2.180298,-2.400572,-7.675187
10.869777,1.771772,3.464384,-9.254967,-3.532471,-0.280431,-9.480779
10.902351,1.760549,3.012462,-9.048909,-3.488177,1.56317,-10.570628
10.93644,1.871884,3.057205,-8.940717,-3.673285,3.283316,-10.860038
10.969756,2.058788,3.446576,-9.186132,-3.06364,4.652848,-11.203618
11.003101,1.88176,3.458099,-9.238357,-3.390311,7.448178,-14.796545
11.03644,2.080935,3.075013,-8.905252,-4.009683,12.268627,-17.662656
11.069765,2.161742,3.486531,-9.331285,-5.894885,13.798277,-12.470794
11.103108,2.122236,3.360681,-8.978577,3.095813,21.183306,-9.629224
11.136434,2.077044,3.413056,-8.974536,2.887211,21.328609,8.800502
11.169791,2.495296,3.819487,-9.071954,-1.96137,19.866448,14.966539
11.203102,2.387254,3.442985,-8.538627,7.877205,-5.775619,-27.110064
11.236466,1.220189,1.811877,-7.051475,9.642842,18.463545,-23.966814
11.269788,17.458394,23.030199,-12.297957,-9.515945,6.475499,-11.421947
11.30311,3.879493,4.21215,-10.873805,-7.458204,7.442492,-12.4265
11.336508,5.111504,-8.858563,-25.446633,-1.823699,4.21215,-10.198466
11.369782,11.662872,2.173564,-23.499629,-0.106396,4.846486,-10.461688
11.403109,3.417695,-0.938411,-11.346976,-1.327632,3.868569,-9.412841
11.436426,1.968254,-1.272414,-9.831991,-1.453781,3.297083,-8.988304
11.469787,4.500811,0.538864,-12.351379,-1.39976,3.450617,-8.976482
11.503104,5.326391,2.689383,-11.506794,-1.038223,3.698874,-9.213666
11.536424,5.404954,3.557911,-7.302875,-1.516931,3.896403,-9.226834
11.569776,7.88738,5.7837,-10.820532,-1.406943,3.344221,-8.973938
11.603042,7.298535,7.358093,-11.639228,-1.044059,3.847919,-9.237908
11.636429,8.18921,16.308687,-28.410312,-1.499871,3.300525,-8.89762
11.669773,2.350591,22.457366,-11.769118,-1.129655,3.393752,-8.982468
11.703303,-0.135726,23.898577,0.344478,-1.385544,3.801978,-9.067764
11.73641,-6.368056,26.015576,15.138928,-1.261939,3.976462,-9.172813
11.769819,-1.801701,24.042234,28.79235,-1.576788,3.886676,-9.124179
11.803154,-15.909888,5.252916,-21.306612,-1.704284,3.58769,-9.996747
11.836441,10.206696,6.975157,-18.470878,-2.647184,1.633353,-10.323268
11.86985,3.75918,10.960149,-16.482123,1.373872,-0.797597,-11.117274
11.903155,2.290585,4.09902,-9.291331,-7.681172,5.552801,-13.089867
11.93643,1.642481,3.552673,-9.719459,-5.809887,-10.85046,-19.626421
11.969752,1.873979,3.557761,-9.672322,-2.829598,0.625358,-21.448473
12.003117,1.976185,3.271195,-8.385093,-6.623197,-2.781264,-8.451684
12.036441,1.598486,3.480845,-9.033346,-3.83894,-1.851831,-8.43238
12.069781,1.662982,3.496258,-9.400121,-4.546901,-1.39542,-8.069795
12.102963,2.101436,3.318781,-8.987406,-5.013188,0.547544,-8.743039
