time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_X_value,acc_Y_value,acc_Z_value
1.185916,0.962354,2.853541,-9.457434,-0.928385,3.435203,-9.185982
1.219251,1.01024,2.789943,-9.39623,-0.914169,3.265808,-9.236561
1.252616,1.118282,2.941382,-9.419126,-0.672046,3.553421,-9.173113
1.285972,1.058125,2.935097,-9.44262,-0.568643,2.898285,-9.339815
1.319329,1.079075,2.684894,-9.217557,-0.962803,3.13083,-9.197953
1.352639,1.205823,2.965025,-9.399672,-0.123156,2.499935,-10.127535
1.385623,1.135341,2.91714,-9.424214,-0.181517,1.390632,-10.007821
1.419226,1.134742,2.961733,-9.32515,-1.623925,0.940955,-9.188526
1.452668,1.14851,2.941681,-9.418527,-0.546646,3.506434,-8.643377
1.485971,1.071443,3.023087,-9.534051,-1.057826,11.153637,-6.065029
1.519,1.138035,3.119607,-9.654364,-0.917162,2.90008,-10.529925
1.552638,1.322694,2.881974,-9.515346,-1.463358,3.157616,-9.109963
1.585974,1.01428,3.094167,-9.556049,-0.969537,3.519602,-9.357323
1.61933,0.37725,3.296933,-9.824508,-0.965945,3.364422,-9.276516
1.652642,-1.756359,2.085274,-9.461624,-1.031638,3.345867,-9.168324
1.685998,-8.074883,0.772756,-15.494031,-1.052738,3.514365,-9.139144
1.719329,-2.742207,-0.841143,-9.82795,-1.076082,3.421436,-9.154557
1.752679,-0.540061,-2.026764,-9.38396,-1.079674,3.428021,-9.049208
1.785974,0.048784,-2.009256,-8.960171,-0.964299,3.42817,-9.11565
1.81921,0.258583,0.830069,-12.540678,-1.178438,3.412009,-9.081531
1.85264,3.262665,0.714844,-10.870213,-1.057078,3.484885,-9.155455
1.885974,3.639167,0.586002,-10.003781,-0.923896,3.60864,-9.142885
1.91923,3.703364,0.257685,-8.313115,-1.235153,3.590533,-9.080933
1.95258,3.74272,3.117212,-11.50006,-1.226923,3.731945,-8.81367
1.985888,3.929474,2.453845,-10.242012,-1.243533,3.697977,-8.864848
2.018886,2.796527,2.663495,-10.202058,-1.124267,3.761425,-9.030952
2.052527,1.115289,2.048612,-7.516565,-0.940356,3.832954,-8.985011
2.085886,1.756958,2.455491,-8.934133,-0.974625,3.820085,-8.849884
2.11922,2.660801,2.646585,-10.133072,-1.072641,3.770254,-8.699343
2.152432,1.171555,2.118495,-9.688633,-0.908033,3.785667,-8.963613
2.185946,-0.84668,1.469194,-8.375815,-0.996472,3.515412,-9.104726
2.219312,-1.179336,1.886249,-9.426757,-0.94724,3.585146,-9.029455
2.252552,-1.66403,2.00312,-8.075482,-0.723224,3.614176,-9.204238
2.285908,-0.798944,2.884517,-7.993777,-0.877207,3.594124,-9.159495
2.319215,0.111185,6.144489,-9.532405,-0.960109,3.61268,-9.185982
2.352553,1.857817,7.317241,-10.619112,-0.678331,3.71309,-9.176405
2.385884,2.355679,6.813393,-10.107184,-1.122322,3.708751,-9.207381
2.419222,-2.848902,5.818118,0.849673,-0.933323,3.874854,-9.363159
2.452554,3.360083,3.434306,2.055346,-0.981807,3.847021,-9.621293
2.485962,5.258453,2.153961,-6.113363,-2.040082,3.794945,-10.069474
2.518671,-3.533519,5.243489,-5.588715,-2.218906,3.419641,-10.777734
2.552552,0.300184,4.250608,-9.883767,-0.401492,2.758668,-10.806016
2.585963,1.469194,3.494911,-9.73996,0.530784,4.326627,-11.052179
2.61922,1.377314,3.057654,-9.391891,-0.931827,3.895804,-10.401083
2.652553,1.433131,3.029073,-9.579543,0.043845,3.494462,-7.626104
2.685886,1.265381,3.025631,-9.388898,-8.56212,6.514257,-17.247098
2.719245,1.294112,2.886612,-9.190771,-9.307941,-1.765188,-9.511006
2.752594,1.270469,2.689832,-9.204089,0.711552,-1.034931,-8.264331
2.785887,1.375368,2.882273,-9.326197,0.814058,0.216982,-8.488795
2.819257,1.466351,2.824062,-9.327245,-0.269806,1.618538,-9.978341
2.852557,1.458869,2.908161,-9.351936,2.050258,3.458099,-11.843042
2.885886,1.377164,2.932553,-9.386653,0.017658,5.126318,-12.226128
2.919243,1.409786,2.930458,-9.36301,-2.197656,9.200348,-14.544995
2.952553,1.413827,2.979541,-9.317817,0.065693,12.182283,-13.29832
2.985885,1.3619,2.913548,-9.336223,3.672537,23.707483,-2.392192
3.018598,1.463358,2.977446,-9.422567,7.394307,27.177553,14.578814
3.052555,1.602826,3.130082,-9.557096,8.031636,-3.075013,-35.368559
3.085885,1.608811,2.619799,-9.323354,-3.740625,3.84313,-13.521587
3.119205,1.719397,2.974004,-9.541384,1.356663,3.142951,-10.313093
3.152553,1.577686,2.955897,-10.085186,-1.041216,3.979156,-9.403862
3.185889,0.512976,2.704347,-8.892233,-1.080871,3.66715,-9.223093
3.219219,1.112146,2.68639,-10.046279,-1.157189,3.434605,-9.121785
3.252551,-1.556137,2.041878,-12.236304,-0.976869,3.63797,-9.138844
3.285907,0.171491,0.482,-15.870083,-1.096284,3.525438,-9.070158
3.319218,2.156505,-1.635747,-7.921948,-1.094339,3.493265,-9.089911
3.352557,2.577749,0.345825,-9.192117,-1.132049,3.484286,-9.073002
3.385901,1.021612,1.976334,-9.143184,-1.127709,3.473512,-8.995786
3.419221,0.039356,1.809333,-8.536083,-1.062914,3.557312,-9.158148
3.452573,0.449228,2.743703,-10.491617,-1.327183,3.380135,-8.921563
3.48589,0.193638,2.278613,-9.519386,-1.140429,3.517357,-9.067315
3.518372,0.718286,2.2424,-10.589633,-0.982107,3.50808,-9.200797
3.552667,1.536833,1.69725,-10.337035,-1.183825,2.866411,-8.854074
3.5859,0.751657,1.932639,-9.603486,-1.253709,3.23543,-8.971544
3.619182,0.803583,2.193915,-9.291031,-1.089101,3.389862,-9.024068
3.652398,1.337658,2.652721,-10.264309,-0.975822,3.411859,-9.285494
3.685232,1.082816,3.128136,-9.581039,-1.296207,3.35724,-9.030054
3.719221,1.603574,3.207597,-8.554638,-1.330326,3.479947,-8.98995
3.752557,1.441361,4.11563,-9.056241,-1.281093,3.409764,-8.953138
3.785886,2.632219,4.455768,-9.431396,-0.899803,3.503441,-9.179547
3.81922,1.23201,3.706506,-7.339388,-1.176642,3.468724,-9.01479
3.852557,1.496878,4.615288,-8.598035,-1.16497,3.402881,-9.053548
3.88592,-0.358694,3.853755,-7.534822,-1.356962,3.697378,-8.983515
3.91925,0.008979,4.26647,-8.669714,-0.889029,3.376693,-9.292827
3.952553,-0.991235,4.208409,-8.598035,-1.101522,3.412308,-9.164134
3.985888,-0.919706,4.262729,-8.700839,-1.232609,2.9755,-8.80559
4.018422,-1.059472,4.175487,-8.831029,-0.899653,3.055859,-9.379171
4.052551,-0.285668,4.097673,-9.182241,-1.01428,3.203257,-9.233269
4.085921,0.894416,5.567466,-10.620908,-1.099127,3.394501,-9.119241
4.119224,0.589892,3.877847,-7.263519,-1.120975,3.387318,-9.167277
4.152575,5.664285,6.587283,-3.920795,-0.881098,3.466629,-9.390544
4.185948,-1.506306,-1.760998,-2.588224,-1.232459,3.309354,-9.645236
4.219304,4.04036,28.02992,-33.791472,-1.636196,3.505985,-10.457348
4.252553,-0.258733,2.230578,-10.856895,-1.087755,3.652186,-10.983942
4.28587,0.714695,2.898135,-9.583134,-1.808136,2.840073,-11.32004
4.31925,1.279597,3.012612,-9.619348,0.635683,2.516097,-11.086896
4.352552,1.42071,2.830347,-9.337421,-1.828936,3.443733,-8.403948
4.385866,1.376117,2.593612,-9.06088,-3.437298,5.788638,-6.668838
4.419259,1.371029,2.691328,-9.250628,-9.355677,1.471439,-11.183865
4.452589,1.419064,2.764055,-9.36301,-2.849501,0.906238,-8.885798
4.485866,1.499871,2.878831,-9.406556,-1.676151,2.283701,-8.88939
4.519224,1.525011,2.959638,-9.419575,-0.199773,2.039184,-8.191305
4.552575,1.479669,2.815532,-9.350888,-1.479819,3.254584,-9.205884
4.585864,1.5298,2.890354,-9.372138,-0.597075,3.132775,-9.607526
4.619219,1.552396,2.679656,-9.242697,-0.616828,3.72147,-10.698274
4.652591,1.566013,2.937042,-9.397278,-0.310659,6.656567,-12.404802
4.686298,1.560926,2.83319,-9.334877,-0.53243,6.972912,-10.116761
4.719223,1.554042,2.95485,-9.355677,-3.311299,8.223927,-7.423487
4.752553,1.592051,2.868356,-9.335775,5.049701,14.989734,-3.252489
4.786025,1.566612,2.87913,-9.346549,8.117232,23.305692,6.82297
4.819205,1.603723,2.81224,-9.357772,0.231797,-0.298238,-25.152136
4.852553,1.689319,2.869703,-9.389796,-1.749176,3.877997,-10.913909
4.885949,1.681538,2.846059,-9.413738,0.325024,2.975051,-9.040978
4.919223,1.513189,2.878532,-9.342209,-0.505195,2.646286,-9.531807
4.952591,1.650412,2.679806,-9.414337,-1.003655,3.874555,-9.283549
4.985882,0.811214,2.603488,-9.25377,-0.836654,3.442237,-9.268884
5.019213,1.530099,3.199665,-9.684742,-0.870174,3.615972,-9.188526
5.052579,1.521569,3.391059,-9.382762,-0.685963,3.309803,-9.245241
5.08589,0.767968,3.09297,-9.246288,-0.860447,3.323121,-9.14498
5.11922,1.213455,3.065735,-9.218903,-0.753153,3.358586,-9.20768
5.152592,1.891188,4.716596,-9.592263,-0.887532,3.371456,-9.147374
5.185891,2.123583,3.758732,-10.306508,-0.851019,3.425177,-9.129118
5.21922,-0.62012,1.117234,-11.721382,-0.750459,3.428918,-9.189424
5.252555,0.912972,0.442644,-13.331989,-0.912672,3.369061,-9.12403
5.285891,0.758839,-0.7542,-10.049422,-0.82124,3.44493,-9.113555
5.319296,1.291269,-0.110137,-10.311297,-0.873316,3.37819,-9.029755
5.352587,2.568771,0.697486,-10.40647,-0.815105,3.386869,-9.180894
5.385858,3.012163,0.745072,-9.395781,-0.92195,3.304416,-9.131961
5.419233,4.591943,1.03927,-10.189039,-0.991833,3.055859,-9.185383
5.452559,4.155285,2.20439,-9.768991,-0.925242,3.286608,-9.135852
5.485884,2.274423,2.978194,-8.989052,-0.899504,3.397793,-9.164284
5.519222,1.149707,4.205865,-9.119241,-0.827825,3.343023,-9.204687
5.552558,0.937962,5.643335,-9.899629,-0.887532,3.312945,-9.159196
5.585909,1.832528,7.848024,-11.891975,-0.942002,3.226452,-9.115799
5.619248,2.141989,6.234424,-7.148743,-0.893817,3.2899,-9.117595
5.652377,1.270918,7.123304,-6.092264,-0.819445,3.355743,-9.196906
5.685974,0.694343,8.579778,-7.406278,-0.870772,3.203706,-9.131213
5.719223,-1.751122,8.005,-6.76416,-0.866882,3.292594,-9.239404
5.752554,-3.241416,7.844732,-6.532513,-0.887532,3.246504,-9.25377
5.785971,1.984864,3.88503,-4.502158,-0.81316,3.344071,-9.410446
5.819224,2.37229,-1.806041,-1.467548,-0.818547,3.339282,-10.02084
5.852552,15.509444,9.324701,-29.109594,-1.067852,3.40333,-10.77085
5.885868,0.723374,-3.592329,-6.122492,-1.254008,3.760827,-11.41626
5.919254,2.205587,3.036555,-9.168474,-0.861943,2.433045,-12.278653
5.952554,1.329129,2.860724,-9.130913,1.681089,3.2899,-11.266318
5.985893,1.261789,2.67816,-8.78434,-1.542968,2.928064,-9.984477
6.019259,1.483111,2.911902,-9.322007,-4.959467,5.98886,-10.831156
6.05254,1.341549,2.889755,-9.42556,-9.176854,1.376865,-13.481333
6.085886,1.578434,2.927914,-9.379919,-5.690023,0.614584,-9.841268
6.119218,1.608362,2.857731,-9.465365,-0.884091,-0.290756,-7.914466
6.152564,1.532643,2.789195,-9.229528,1.019218,0.770212,-7.896808
6.185912,1.516182,2.856983,-9.106821,-1.583372,2.96323,-9.757768
6.219224,1.565415,2.821817,-9.334278,-0.513874,4.932381,-11.143312
6.252552,1.578434,2.792487,-9.300159,-1.514985,5.296462,-10.659366
6.284997,1.589807,2.875838,-9.365853,-0.937064,7.761231,-12.292719
6.319306,1.661186,2.873893,-9.382613,-1.591902,9.072702,-10.045232
6.352639,1.642331,2.825408,-9.268136,2.664692,15.782093,-5.542924
6.385973,1.661037,2.832142,-9.301656,-0.049532,19.68523,1.463957
6.419196,1.624075,2.812689,-9.358221,0.580914,22.979769,7.312452
6.452551,1.686476,2.727542,-9.306445,6.559898,9.680402,-7.352557
6.485209,1.753666,2.60693,-9.339216,4.29595,2.938688,-10.119754
6.519273,1.873679,2.780665,-9.584631,-0.551434,4.975628,-9.79458
6.552558,1.379558,2.79563,-9.644039,-0.273697,3.308157,-9.292677
6.585883,1.916777,3.220616,-9.478684,-0.290906,3.594424,-9.189573
6.619219,1.021014,2.977595,-9.383211,-0.537667,3.727157,-9.150965
6.652555,1.372525,3.513018,-9.782159,-0.294198,3.36966,-9.219352
6.685947,1.464556,4.381994,-9.868803,-0.549938,3.376095,-9.037686
6.71923,-0.336547,1.989653,-11.621571,-0.076019,3.423531,-9.317069
6.752554,-0.035615,2.620098,-16.598994,0.038458,3.436999,-9.317967
6.785951,2.639851,-1.603125,-10.666998,-0.274296,3.420838,-9.072253
6.819224,1.291119,-1.410235,-7.854609,-0.380243,3.368912,-9.074199
6.852654,3.593975,-0.281778,-8.684528,0.011971,3.508828,-9.247635
6.885133,4.554084,1.791376,-11.37017,-0.201868,3.418892,-9.141837
6.91928,3.127238,1.527555,-8.602374,-0.089337,3.467826,-9.197953
6.952019,1.879066,3.085488,-9.644338,-0.365428,3.375346,-9.099339
6.98598,1.653106,3.921543,-8.611054,-0.118368,3.401833,-9.179098
7.019221,0.838898,5.914937,-10.993968,-0.119714,3.304116,-9.153509
7.052552,0.460751,5.995445,-10.664903,-0.142909,3.364722,-9.197056
7.085922,-1.186369,6.28665,-8.869786,-0.172538,3.466629,-9.122683
7.119246,0.793557,5.706035,-8.757704,-0.376801,3.368014,-9.078688
7.152551,1.408888,6.879984,-10.484434,-0.16775,3.427572,-9.172364
7.18591,0.479606,4.94974,-7.207553,-0.090235,3.299627,-9.232072
7.219222,0.128244,4.911581,-7.489031,-0.190944,3.40722,-9.239255
7.252533,0.991684,4.002051,-7.628797,-0.177327,3.394052,-9.201694
7.285875,1.265231,3.37385,-7.217429,-0.148147,3.473213,-9.264096
7.319224,2.337124,4.851125,-10.778482,-0.007632,3.539654,-9.284597
7.352529,2.913099,2.169075,-7.163258,-0.173586,3.665354,-9.310784
7.385935,-0.499807,13.22709,5.396274,0.102954,3.787762,-9.571013
7.419253,11.147502,10.432957,-41.732275,-0.299735,3.860489,-9.738763
7.452337,1.677797,-5.677004,-7.456558,-0.346723,4.04006,-10.036403
7.485631,2.061332,4.341142,-10.391655,-1.010988,4.034224,-10.26371
7.51885,1.365941,3.521248,-9.138096,-1.259245,3.495959,-11.246416
7.55259,1.415922,3.099554,-9.398625,0.00015,3.136815,-11.650003
7.585063,1.414126,3.122749,-9.399223,-0.697635,3.358287,-10.031764
7.619216,1.50047,3.110329,-9.372886,-5.137093,10.483985,-18.250454
7.652639,1.484458,3.120055,-9.29148,-6.455746,-3.228846,-10.802724
7.685981,1.451686,2.984329,-9.226236,-1.907798,-1.007995,-10.142949
7.719331,1.513938,3.012163,-9.286093,-1.960921,-1.248022,-9.127172
7.752684,1.475629,2.997348,-9.207381,-1.566911,0.584655,-9.470304
7.785973,1.531745,3.05511,-9.288338,0.358395,2.273376,-11.787225
7.819307,1.511992,3.102248,-9.27053,-0.530634,3.606245,-12.391633
7.852645,1.589956,3.064688,-9.253321,-2.998246,6.305804,-12.601582
7.885973,1.58831,3.080999,-9.271727,-3.575718,8.362198,-12.863757
7.919298,1.507054,3.061844,-9.271428,-2.423168,12.125867,-8.91423
7.952649,1.570203,3.041792,-9.302404,4.28308,18.299088,0.370965
7.985975,1.60118,3.098507,-9.280107,12.578836,34.853488,15.72074
8.019292,1.65535,3.030868,-9.395033,0.524947,-2.690281,-18.930581
8.052595,1.59669,2.991961,-9.594806,1.119629,10.950123,-21.674284
8.085816,1.823699,3.179913,-9.972805,0.693445,4.586856,-9.7443
8.119015,1.871285,3.42009,-8.104961,-1.009791,3.779831,-9.310635
8.152272,1.914083,4.467141,-9.543479,-0.388922,3.152678,-9.324851
8.1859,1.897622,5.382657,-10.16345,-0.591838,3.412158,-9.395332
8.219222,2.54812,5.021718,-9.715718,-0.898905,3.362327,-8.980522
8.252573,-2.279661,3.176321,-14.154577,-0.545449,3.222561,-9.172514
8.285828,0.73774,1.918722,-13.071461,-0.920603,3.497156,-8.990249
8.319218,2.963978,-0.571935,-7.520755,-0.815554,3.36951,-8.992344
8.352553,2.975351,0.348369,-7.071377,-1.049446,3.4786,-9.013144
8.385892,0.903394,2.531061,-8.364891,-0.43576,3.584248,-9.30824
8.419218,1.963315,4.28757,-11.250007,-0.667108,3.392406,-9.206034
8.452551,1.501966,3.117661,-8.481313,-0.891872,3.43251,-8.944907
8.485929,0.859998,3.408866,-8.192951,-0.949484,3.779532,-8.980672
8.519218,1.213604,4.021953,-8.419211,-0.565201,3.530376,-9.3042
8.552617,3.443135,5.099532,-11.383489,-0.720381,3.451365,-9.143932
8.585884,2.993308,4.607357,-9.81538,-0.934221,3.425477,-8.951791
8.619218,2.972807,4.509341,-8.464853,-0.773654,3.277779,-9.161889
8.652533,0.283873,4.536127,-8.058123,-0.719334,3.305912,-9.109514
8.685888,0.49442,4.648359,-9.431845,-0.960558,3.19368,-8.934731
8.719204,0.22611,4.507395,-9.420023,-0.633439,3.318183,-9.353582
8.752552,-1.226923,4.143314,-9.159495,-0.707063,3.262366,-9.167426
8.785908,-1.526059,4.1493,-9.053997,-0.709906,3.34452,-9.121336
8.819314,0.041451,5.494739,-11.105901,-0.678182,3.363375,-9.18688
8.852574,2.508315,5.162083,-5.778013,-0.629548,3.464234,-9.331884
8.885973,4.605711,8.141175,-4.03602,-0.5869,3.486531,-9.391442
8.919226,4.521761,20.796479,-4.389626,-0.515969,3.507182,-9.533303
8.952638,-2.414489,4.20362,-12.77861,-0.666809,3.762473,-10.127086
8.986035,1.322694,4.286672,-8.469641,-1.252661,3.552673,-10.557759
9.019309,1.165419,3.677625,-9.157699,-2.23806,2.972059,-11.233247
9.052551,1.63051,3.23558,-9.690279,1.809931,2.885864,-12.782201
9.085951,1.541921,3.033412,-9.4091,-2.440976,2.344456,-11.925645
9.119315,1.574543,3.171682,-9.416881,-4.737546,3.537709,-12.051794
9.152641,1.410684,3.027576,-9.275468,-9.782459,-2.884966,-12.1121
9.185891,1.52142,3.027277,-9.262001,-1.973491,-3.308905,-9.226386
9.219308,1.567211,3.007075,-9.357473,-1.18607,-1.844649,-9.038434
9.252644,1.544465,3.022488,-9.227433,-2.268587,0.889627,-10.642906
9.285973,1.615246,3.113022,-9.29567,-2.537795,2.719611,-11.859204
9.319316,1.621531,3.071721,-9.322756,-0.386228,3.221513,-12.369636
9.352645,1.522467,3.110628,-9.215911,0.322032,2.961883,-12.782949
9.385982,1.552845,3.108084,-9.222345,-4.885992,6.517848,-16.225485
9.41933,1.715956,3.152079,-9.220101,0.163111,14.676382,-7.61084
9.452605,1.60956,3.189789,-9.361064,5.597095,30.274863,6.448713
9.485964,1.584868,3.190388,-9.395931,8.936078,28.187643,6.181301
9.519307,1.52142,3.328059,-9.437831,-0.296143,-5.20129,-10.949524
9.552559,2.065522,2.935246,-9.473596,0.101159,-0.469729,-6.59237
9.585885,0.718585,1.157488,-9.338917,-0.269806,5.774422,-9.279658
9.619309,0.767369,4.261233,-8.87667,-0.363034,3.925883,-9.072104
9.651775,1.137436,6.045425,-9.221298,-0.31021,3.54579,-9.190322
9.685887,1.598187,5.321303,-8.97738,-0.432169,3.367266,-9.106671
9.719261,1.817114,9.307193,-8.590104,-0.448779,3.493115,-9.047113
9.752548,2.120889,0.244966,-12.546364,-0.527641,3.41575,-9.133757
9.785723,2.988819,3.593226,-16.882867,-0.497862,3.254884,-9.250179
9.819204,2.352237,-0.17194,-8.596389,-0.455214,3.468574,-9.067016
9.852558,2.632968,0.444589,-8.713858,-0.588995,3.387916,-9.06507
9.885908,1.984565,1.787485,-10.085186,-0.49457,3.337038,-9.1782
9.919176,0.050729,2.572512,-8.957627,-0.48185,3.383427,-9.142137
9.952353,-0.851618,2.386655,-8.47428,-0.410022,3.350506,-9.244792
9.986034,1.77267,4.154836,-12.712168,-0.433665,3.384774,-9.160393
10.019207,2.710932,3.983346,-11.160521,-0.50729,3.515861,-9.105474
10.052553,2.947068,4.007737,-8.951043,-0.38548,3.532771,-9.084973
10.085856,3.152977,4.744879,-9.747742,-0.500556,3.464085,-9.083028
10.119203,1.187866,4.692055,-9.426907,-0.361388,3.492517,-9.162189
10.152666,1.439416,4.254349,-8.4867,-0.364381,3.390161,-9.160842
10.185891,2.464021,4.644169,-8.709668,-0.288212,3.337038,-9.318416
10.219444,1.210611,5.071549,-8.980223,-0.162213,3.42832,-9.20768
10.251624,-2.191072,6.064131,-9.07375,-0.177776,3.377292,-9.35014
10.285884,-0.203365,8.538178,-11.471479,-0.022596,3.370408,-9.372437
10.31919,-1.045256,6.832996,-5.266833,-0.126748,3.492517,-9.445014
10.351631,0.907285,10.497004,-2.02437,-0.126748,3.616271,-9.733525
10.385884,-5.182435,15.748124,14.518957,-0.395357,3.627046,-10.138609
10.419614,15.188011,22.791369,-29.950886,-1.354718,3.256829,-10.596067
10.451668,-1.334516,1.400209,-9.139742,-0.844585,3.020393,-11.386182
10.485943,1.066505,4.188356,-10.177965,1.746034,4.632197,-10.938151
10.519202,1.526059,3.309503,-9.407304,-0.167899,4.169651,-9.946318
10.552551,1.42505,2.838577,-9.001622,1.08117,2.143037,-8.330473
10.584959,1.470691,2.804758,-9.333979,0.378746,11.686965,-11.818052
10.619224,1.416819,2.713775,-9.324102,-6.146135,7.118964,-14.131232
10.652552,1.53818,2.809995,-9.346399,-7.777243,-1.603873,-7.263519
10.68591,1.544166,2.734725,-9.223842,0.845034,-0.31021,-7.713944
10.719218,1.564218,2.84576,-9.354181,0.295694,0.495917,-8.567059
10.752585,1.596241,2.881076,-9.379919,1.066356,2.982983,-11.251952
10.785851,1.661785,2.920881,-9.364805,2.534652,3.860339,-11.639079
10.819181,1.64293,2.871199,-9.386055,2.544529,4.533283,-11.398004
10.851611,1.616293,2.878681,-9.324701,2.628778,5.076038,-12.35108
10.885889,1.606267,2.801615,-9.306594,-0.660674,7.142458,-13.23128
10.919218,1.68887,2.868057,-9.342209,-3.340031,10.007372,-8.728972
10.952162,1.645623,2.847256,-9.338318,2.061481,16.069557,-10.015602
10.985884,1.616293,2.679207,-9.237908,0.699132,17.128431,-0.791013
11.019219,1.720894,2.831394,-9.327095,5.558936,16.378869,8.048247
11.052581,1.750822,2.794582,-9.332183,3.857646,-0.453568,-28.172978
11.085883,1.86485,2.65302,-9.225488,-1.795715,4.502457,-18.41132
11.119253,1.726281,2.626234,-9.568619,0.971332,4.410726,-10.612079
11.152584,1.998332,3.369959,-10.06708,-0.465838,3.845824,-9.335026
11.185885,1.498524,2.990016,-9.349542,-0.647206,3.384026,-9.225637
11.219264,0.762431,3.617768,-8.786735,-0.688358,3.252639,-9.14902
11.252556,2.694022,5.974195,-9.036489,-0.791761,3.437298,-9.151115
11.285882,2.507118,5.106266,-8.54551,-0.781735,3.34452,-9.175357
11.319203,1.348433,4.831821,-8.413076,-0.869126,3.387617,-9.164882
11.35258,1.942365,0.05866,-11.534628,-0.820492,3.426225,-9.100985
11.38592,3.865128,0.983753,-13.412198,-0.871072,3.431612,-9.142137
11.419223,4.247765,-0.201868,-12.049849,-0.686861,3.453759,-9.203939
11.452552,2.640001,0.274445,-9.835133,-0.729809,3.419641,-9.180445
11.485902,3.211038,1.742293,-10.386867,-0.853264,3.338983,-9.062377
11.519123,4.500661,3.632583,-12.331327,-0.720531,3.353798,-9.202892
11.55259,3.471267,1.963764,-7.465387,-0.669054,3.448971,-9.162787
11.585871,3.149086,2.596455,-7.5019,-0.716341,3.429367,-9.1366
11.619218,2.831993,3.813052,-9.933897,-0.569391,3.454807,-9.191818
11.652573,2.584184,4.70657,-11.015517,-0.576425,3.472764,-9.149469
11.68589,1.22393,4.602568,-10.420686,-0.593035,3.408567,-9.148571
11.719217,0.796849,4.918913,-10.246801,-0.699431,3.229893,-9.178649
11.75255,0.328317,4.521312,-7.90863,-0.420347,3.407071,-9.171766
11.78593,-0.826927,5.92182,-6.266747,-0.506092,3.328957,-9.210374
11.819218,1.274808,9.305846,-12.421262,-0.586451,3.407819,-9.191818
11.852622,0.248108,10.933812,-4.102461,-0.407328,3.427572,-9.370342
11.885888,0.953525,11.837356,0.962204,-0.438903,3.437897,-9.564579
11.919226,-1.718949,15.357556,4.923403,-0.24302,3.536212,-10.195922
11.952529,-0.165505,6.961988,-3.900892,-0.996772,3.830261,-10.341225
11.985908,-2.107721,4.642223,-10.212233,-0.717987,3.791952,-11.210052
12.019022,2.126726,3.677026,-10.561201,-0.08365,1.77701,-12.907153
12.05255,1.317756,3.253836,-9.599445,0.170294,3.400636,-10.838489
12.085877,1.553892,3.140108,-9.423914,-1.192355,3.592029,-9.081531
12.119226,1.496579,2.953503,-9.231922,-0.580914,6.89854,-12.693164
12.15255,1.361452,2.960386,-9.401019,-8.419361,0.864338,-13.230831
